time,res_cms,q100_total_cms,q200_total_cms,q_total_cms
2014-07-04,0,5.249549324915833e-4,0.007852616606127264,0.008377571538618848
2014-07-05,0,0.013265480489067397,0.0018021385834920273,0.015067619072559425
2014-07-06,0,0.007142829053643954,0.0036377645393198548,0.010780593592963808
2014-07-07,0,0.001565957402106727,0.013604882444225795,0.015170839846332523
2014-07-08,2.515542e-5,0.011030369854035499,0.00587308138925019,0.01692860666328569
2014-07-09,9.927921312500001e-5,0.00896661920044882,0.0074817706837230205,0.016547669097296838
2014-07-10,7.007900625000002e-6,0.005395634127355356,0.011668492665742844,0.0170711346937232
2014-07-11,2.76640075e-5,0.005499410962188212,0.008609122518140576,0.014136197487828787
2014-07-12,1.5175712500000002e-6,0.007368570789297642,7.328269080082267e-4,0.008102915268555869
2014-07-13,2.1124293750000002e-6,0.00946371540477391,0.010806216389795632,0.02027204422394454
2014-07-14,5.742306329947917e-5,0.011044084599054635,0.007226990994681086,0.0183284986570352
2014-07-15,3.4424775e-5,0.005103073053746215,0.0019934906286660082,0.007130988457412222
2014-07-16,0,0.006932187094656586,0.00254507032400916,0.009477257418665746
2014-07-17,0,0.010108781198044061,0.0024257753144644924,0.012534556512508553
2014-07-18,3.2288750000000004e-7,1.371480554776584e-4,0.008190816970341954,0.008328287913319613
2014-07-19,1.1731993125000003e-5,0.012379053126911106,0.005227021244881305,0.01761780636491741
2014-07-20,0,0.010430430124630099,0,0.010430430124630099
2014-07-21,9.773556250000001e-6,0.009343232355755193,0.008938817579082986,0.01829182349108818
2014-07-22,1.560540125e-5,0.011672060558534366,0.010612388913548421,0.022300054873332788
2014-07-23,0,0.007699836712284962,0.007944143349043486,0.015643980061328448
2014-07-24,1.4609417500000002e-4,0.0019475202679400127,2.7563063587540004e-4,0.002369245078815413
2014-07-25,2.2014718125e-5,0.005368367176795491,0.004377944096228253,0.009768325991148744
2014-07-26,0,0.010680598158010366,0.00904777561298512,0.019728373770995487
2014-07-27,6.018374625e-5,0.006206269335582319,0.0058003505243009275,0.012066803606133247
2014-07-28,1.5771812499999999e-007,0.007939501762538409,0.004205155938674761,0.012144815419338168
2014-07-29,0,0.006891838026367004,0.010381193356226424,0.017273031382593427
2014-07-30,0,0.005967419664651597,0,0.005967419664651597
2014-07-31,0,0.004816493563957183,0.011683380628251241,0.016499874192208424
2014-08-01,1.787381064244792e-4,0.0037422532612335466,0.0036202306879218006,0.0075412220555798265
2014-08-02,1.3598531250000002e-6,0.01019563880831218,0.008825416534648496,0.019022415196085676
2014-08-03,0,0.0075017015734098426,0.011108261765501823,0.018609963338911666
2014-08-04,0,0.009045967393478134,0.004013006639736495,0.01305897403321463
2014-08-05,1.5874888125000003e-5,0.010191955171896026,0.0019245894716216703,0.012132419531642695
2014-08-06,2.00687e-6,8.847709404163444e-4,0.009403462004729293,0.010290239815145638
2014-08-07,0,0.011162986419981794,0.0048968715552426345,0.01605985797522443
2014-08-08,8.93106825e-5,0.001950173121870472,0.007893247578664516,0.00993273138303499
2014-08-09,5.577956075e-4,0.005092819539992246,0.004624173223535777,0.010274788371028024
2014-08-10,1.01287325e-5,5.6144817363138e-4,0.0010658155498126471,0.001637392455944027
2014-08-11,2.52154025625e-4,4.5300355712001315e-4,0.00822039057495869,0.008925548157703703
2014-08-12,1.3671926062500003e-4,0.001542174642193145,2.57943321439635e-4,0.00193683722425778
2014-08-13,3.4784918749999997e-6,0.005357278648196042,0.00728966902630888,0.012650426166379923
2014-08-14,0,0.003059046411430952,0.0036340458028515247,0.006693092214282477
2014-08-15,0,0.009126049870868857,0.00620558219313095,0.015331632063999807
2014-08-16,0,0.004551665975545032,0.009832974330074011,0.014384640305619043
2014-08-17,5.588437499999999e-7,0.0054236656103086,0.006960032258224496,0.012384256712283097
2014-08-18,2.4902698437500003e-4,0.0022559530658795494,0.0072980204127354245,0.009803000462989974
2014-08-19,3.581940062500001e-5,3.758088175405469e-4,0.007558534726819709,0.007970162944985256
2014-08-20,5.105348125000001e-6,0.0010870736304484227,0.003150461175153981,0.004242640153727404
2014-08-21,5.2279211875000006e-5,0.011660289936868169,0.0017898038255313533,0.013502372974274523
2014-08-22,4.0387016875000005e-5,0.008026123380679264,0.003914757684397126,0.01198126808195139
2014-08-23,3.8770468187499993e-4,0.00847838935547488,0.008887040367487388,0.017753134404837268
2014-08-24,5.5237358125e-5,0.009429774358513913,1.0421434081181501e-4,0.009589226057450728
2014-08-25,0,0.002476447326898653,0.013776055523937698,0.01625250285083635
2014-08-26,0,9.405849688188155e-4,0.014390173458602083,0.015330758427420897
2014-08-27,0,0.002546492417979075,0.003670882142974956,0.006217374560954031
2014-08-28,0,0.009812179309599147,0.005814174368386824,0.015626353677985972
2014-08-29,0,0.014494999175879163,0.005933615280481645,0.020428614456360808
2014-08-30,1.4102732500000004e-5,7.530268662572933e-4,0.003314413325916044,0.0040815429246733375
2014-08-31,1.2379009999999999e-5,0.010827181527059334,0.00946241180053136,0.020301972337590693
2014-09-01,0,0.004554744842130637,0.012788899844006609,0.017343644686137246
2014-09-02,1.23095891875e-4,1.00174160625e-4,0.004099046788880293,0.004322316841380293
2014-09-03,1.3854357500000001e-5,0.0018224719099977297,0.012747628339394041,0.014583954606891771
2014-09-04,2.6998362500000004e-6,0.010000611366042467,0.012343595842265756,0.022346907044558224
2014-09-05,1.7596126875e-5,0.008967088843233313,0.004223208935611954,0.013207893905720268
2014-09-06,7.586986937499998e-5,6.174211312499999e-5,0.008738907410359572,0.008876519392859572
2014-09-07,2.869973125e-6,0.006683535338092837,0.008726607368550864,0.0154130126797687
2014-09-08,9.116604375e-6,0.008795049396136805,0.007980225825696376,0.01678439182620818
2014-09-09,0,0.005227857001796707,0,0.005227857001796707
2014-09-10,0,0.002110252595296976,0.0038262547069937334,0.0059365073022907095
2014-09-11,2.8804048750000006e-5,0.005861240598544391,0.010257857057222241,0.016147901704516632
2014-09-12,4.0174656250000006e-005,0.004787378629435982,0.013477651597084122,0.018305204882770106
2014-09-13,1.1476912517447918e-4,0.003871346838661912,0.0063581292497937245,0.010344245213630116
2014-09-14,2.482508125e-6,0.006077389989602149,4.6836589690149995e-6,0.006084556156696164
2014-09-15,0,0.011581517256543626,0.00985689496885259,0.021438412225396216
2014-09-16,0,0.009306258651611648,0.006903737368826159,0.01620999602043781
2014-09-17,0,0,0.0014518584500149865,0.0014518584500149865
2014-09-18,0,0.0015852033940182897,0.008315306258047989,0.009900509652066278
2014-09-19,3.2543334375e-5,2.6483428125e-5,0.002863268299671149,0.002922295062171149
2014-09-20,0,0.004166130219599813,4.790620306874176e-4,0.00464519225028723
2014-09-21,1.2308223125000001e-5,0.0061799364723912455,2.3221482762334998e-5,0.0062154661782785805
2014-09-22,0,0.008009891660779193,0,0.008009891660779193
2014-09-23,0,3.562893859539772e-4,0.00488916343196229,0.005245452817916267
2014-09-24,9.477990000000004e-6,0.0062108027009481785,0.015408236866174254,0.02162851755712243
2014-09-25,9.984675000000001e-7,0.006537345389839536,0.018501719902286284,0.02504006375962582
2014-09-26,1.0034350000000001e-6,0.009274157742025701,0.006714416828849433,0.015989578005875135
2014-09-27,0,0.0016689468038285186,0.0077527664462496895,0.009421713250078208
2014-09-28,4.9675000000000005e-9,0.007911274725859384,0.005908476919734454,0.013819756613093839
2014-09-29,7.227712500000001e-6,0.0031078485575273805,0.006050963503328293,0.009166039773355672
2014-09-30,9.935000000000001e-9,0.007928466382328494,0.0029730498935320784,0.010901526210860572
2014-10-01,0,0.017658775761336624,0.010829358623741406,0.02848813438507803
2014-10-02,0,0.011361662358326311,0.013188821150154366,0.02455048350848068
2014-10-03,1.0019447500000002e-4,0.006539245831657559,0.011345981816077325,0.017985422122734886
2014-10-04,0,0.005669825627833672,0.008849387381840913,0.014519213009674585
2014-10-05,0,0.006279611127321176,0.00575017283329511,0.012029783960616287
2014-10-06,2.874443875e-5,0.003064932721218299,0.004189755076280002,0.007283432236248302
2014-10-07,2.1199303000000002e-4,0.006142414923276022,3.9995964014344e-4,0.006754367593419462
2014-10-08,3.38237075e-5,0.00872191189647087,0.0033940261610914263,0.012149761765062297
2014-10-09,0,0.005235370015029386,0.008746951163312294,0.01398232117834168
2014-10-10,1.0097685624999998e-4,0.002540131847980246,0.0033457168252432755,0.005986825529473522
2014-10-11,2.5893093750000002e-5,0.014150556031113558,0.001036964081425528,0.015213413206289085
2014-10-12,1.66560275e-4,0.013146474969050768,0.008464854781583169,0.021777890025633937
2014-10-13,4.487142749999999e-5,0.003154060285445898,8.465731159002e-5,0.003283589024535918
2014-10-14,1.1702933250000002e-4,0.009448965337003233,2.2079504082246003e-4,0.009786789710325691
2014-10-15,3.1137035125000006e-4,0.010806273703769066,0.0025352178348529773,0.013652861889872043
2014-10-16,7.302225000000002e-7,0.003071294416533354,0.0041496485091247065,0.00722167314815806
2014-10-17,0,0.006822098370727489,0.009045548857387868,0.01586764722811536
2014-10-18,0,0,0.0029426991383815922,0.0029426991383815922
2014-10-19,0,0.0019434690783837359,0.005693436938136414,0.0076369060165201496
2014-10-20,0,0.0073484803201489075,0.0019176020919353925,0.009266082412084299
2014-10-21,0,0.0028042014690784025,0.006271847533334445,0.009076049002412847
2014-10-22,0,0.009482241671121279,0.009053303422285849,0.01853554509340713
2014-10-23,0,0.004457930587251009,0.0030569896686757857,0.007514920255926795
2014-10-24,0,0.003290151382933675,0.005679159197340361,0.008969310580274035
2014-10-25,0,5.037114442347414e-4,0.010831518884940189,0.01133523032917493
2014-10-26,0,0.009077452777685803,0.002296684444955472,0.011374137222641275
2014-10-27,0,0.002673932080309145,0.009294669906491748,0.011968601986800893
2014-10-28,1.1425250000000001e-6,0.004582791813310842,0.0012198479691157402,0.005803782307426583
2014-10-29,0,0.009569292151917489,0.006249650146495582,0.01581894229841307
2014-10-30,1.0282725000000002e-6,0.013676889024837931,0.006387144263839135,0.020065061561177065
2014-10-31,5.632399875000002e-5,0.0013149546405731955,0.0037384674000119833,0.005109746039335179
2014-11-01,9.948412301744791e-5,5.194283538263861e-4,0.0017765409672986462,0.0023954534441424803
2014-11-02,0,0.00757508651241379,0.004129180627981296,0.011704267140395085
2014-11-03,0,0.01025162658979001,0.010954411465784224,0.021206038055574236
2014-11-04,0,0,0.0038237053157643528,0.0038237053157643528
2014-11-05,0,0.008770965617031879,5.536582040597147e-4,0.009324623821091595
2014-11-06,2.652893375e-5,0.012333154611817686,0.00945834113365715,0.021818024679224834
2014-11-07,0,0.006450023193940534,0,0.006450023193940534
2014-11-08,0,0.002712470186588146,0.007703726077985317,0.010416196264573463
2014-11-09,0,0,0.010150142164460217,0.010150142164460217
2014-11-10,0,0.004379850860887483,0.0054995416187330216,0.009879392479620504
2014-11-11,0,0.002095146000142494,0.010464650532439883,0.012559796532582377
2014-11-12,0,0.006372842117920603,0.0091983569126869065,0.01557119903060751
2014-11-13,0,0.0020657426762273,8.003890469776382e-4,0.0028661317232049383
2014-11-14,1.5349575000000001e-6,0.0048240308373468455,0.011535577710844038,0.016361143505690883
2014-11-15,0,0.012452263948135258,0.0047735197214041816,0.01722578366953944
2014-11-16,9.7810075e-6,0.0027191639743841833,0.00452773013541205,0.007256675117296234
2014-11-17,2.3409841017447923e-4,0.005916217473879468,0.01053256538011842,0.016682881264172368
2014-11-18,0,0.004370460672230882,0.009175146294351778,0.01354560696658266
2014-11-19,0,0.016225713875122897,0.010972136171056728,0.027197850046179625
2014-11-20,0,0.009365247796172139,0.005324738326442561,0.0146899861226147
2014-11-21,0,0.0020990524620894497,0.012902651043456278,0.015001703505545728
2014-11-22,0,0.009777735263097359,0.013836030594020464,0.023613765857117823
2014-11-23,1.8101321676744793e-4,0.0016399068671324062,0.005469031291930758,0.0072899513758306125
2014-11-24,3.685885000000001e-6,0.01089792689251122,0.011016915032828995,0.021918527810340215
2014-11-25,9.189875e-7,0.009233492858831292,0.005724265531279151,0.014958677377610443
2014-11-26,4.3959021937499995e-4,8.106542144991835e-4,0.005674920471160431,0.006925164905034614
2014-11-27,3.1469112500000003e-6,0.0016786076599141007,0.011929853494441747,0.013611608065605848
2014-11-28,0,0.0010038077293101598,0,0.0010038077293101598
2014-11-29,0,0.004689892905931824,0.0028355857577546657,0.00752547866368649
2014-11-30,0,0.010486227436625802,0.013940042885170739,0.02442627032179654
2014-12-01,1.2706865e-5,0.006808784560315025,0.009137818077562011,0.015959309502877037
2014-12-02,1.6337486562500002e-4,1.3295277187500004e-4,3.082334945816751e-4,6.045611320816751e-4
2014-12-03,4.793637500000001e-6,3.9010125000000005e-6,0.00116095929756515,0.0011696539475651501
2014-12-04,2.6880384375000002e-5,2.1874978125000002e-5,0.0035268250720693244,0.003575580434569324
2014-12-05,1.3135311875000003e-5,0.003197573464307215,0.005010317401086948,0.008221026177269162
2014-12-06,3.0967395000000004e-5,0.007062466433788072,0.004734552449344486,0.011827986278132557
2014-12-07,0,0.00845975012494585,0.009335358498318685,0.017795108623264534
2014-12-08,1.0947128125000002e-5,0.016695443109270437,0.00781755234470449,0.02452394258209993
2014-12-09,3.0798500000000007e-6,0.015347312089592564,0.0036838451204879224,0.019034237060080488
2014-12-10,0,0.005182259050636221,0.01400222533552304,0.01918448438615926
2014-12-11,0,0.0029814829267749464,0.005793339590555196,0.008774822517330142
2014-12-12,0,0,0.0024255771321043144,0.0024255771321043144
2014-12-13,0,0.0079811977990083445,0,0.0079811977990083445
2014-12-14,0,0.0039756070589955055,0.006100182628671329,0.010075789687666835
2014-12-15,0,0.008964168255856199,0.0065914316254132915,0.015555599881269491
2014-12-16,6.040480000000002e-6,0.010376590121466881,0.010473023448664439,0.02085565405013132
2014-12-17,0,0.006838048147540375,0.0033351965031714376,0.010173244650711812
2014-12-18,0,0.0026747957981072754,0.004609688434285353,0.0072844842323926285
2014-12-19,0,0.004213586439228807,0.015483444060038352,0.01969703049926716
2014-12-20,0,0.006234750808725565,0.0092892466390703,0.015523997447795864
2014-12-21,0,0.0013053759757343086,0.0037106183704314006,0.005015994346165709
2014-12-22,2.5197643749999995e-5,2.0505581249999996e-5,0.008149127467118848,0.008194830692118849
2014-12-23,1.2050161500000001e-4,0.009931041119648485,0.002143687061006787,0.012195229795655273
2014-12-24,1.4294478e-4,0.002327696709678831,0.012926766730176929,0.01539740821985576
2014-12-25,1.2222534267447915e-5,0.014638189958383134,0.005037813865511618,0.019688226358162197
2014-12-26,0,0.005985752553223065,0.0015481296535621155,0.0075338822067851806
2014-12-27,0,0.006660513297481474,0.00852380309659109,0.015184316394072563
2014-12-28,4.2248587500000005e-6,5.722109465420014e-4,7.970889350970001e-6,5.844066946429714e-4
2014-12-29,7.079432625000001e-5,0.005925478923669282,0.0019890242758734858,0.007985297525792768
2014-12-30,2.2306558750000006e-5,0.011732249758133908,0.00850908572148847,0.02026364203837238
2014-12-31,0,0.0011287585837121226,0.01271443317366672,0.013843191757378843
2015-01-01,0,0.005734568191963386,0.00542875531598533,0.011163323507948717
2015-01-02,0,0.006488412061651787,0.004131073635617461,0.010619485697269247
2015-01-03,4.25963125e-5,0.007051482150099,0.01256906331727791,0.019663141779876908
2015-01-04,2.827252625e-5,0.0049571951601551645,0.007858374196489321,0.012843841882894485
2015-01-05,0,0.01093386879264319,0,0.01093386879264319
2015-01-06,0,0,0.0039936184491527645,0.0039936184491527645
2015-01-07,0,0.0034756376756847123,0.002309077419358316,0.005784715095043028
2015-01-08,0,0.010706054002760122,0.010463115815404178,0.021169169818164302
2015-01-09,0,0.006793748190745173,0.0077838274699076546,0.014577575660652826
2015-01-10,0,0.00845961311784714,0.006162619757040896,0.014622232874888036
2015-01-11,2.82154e-6,0.00620164379764895,0.005688591391406919,0.011893056729055869
2015-01-12,8.426867000000002e-5,0.003216782456268954,1.5898667483816003e-4,0.0034600378011071142
2015-01-13,3.849812500000001e-8,0.0033356089150494085,0.004426030157580724,0.007761677570755132
2015-01-14,1.062299875e-5,0.0073850724649121525,0.005458287194952164,0.012853982658614316
2015-01-15,0,0.00620912999102653,0.009093400466179073,0.015302530457205601
2015-01-16,0,0.009520458736148773,0.011825988078056321,0.021346446814205094
2015-01-17,0,0.0020327742264039123,0,0.0020327742264039123
2015-01-18,0,0.019224635999736218,0.00507478032221331,0.024299416321949527
2015-01-19,0,0.01324165407020425,0.006458981293453408,0.01970063536365766
2015-01-20,0,0.008978841426021913,0.0023911002499899577,0.011369941676011871
2015-01-21,0,0.004654862606203932,0.005065060701736026,0.009719923307939957
2015-01-22,0,0.010797210525013604,0.016236512314491747,0.02703372283950535
2015-01-23,1.5096977625e-4,0.006541750817758706,0.014284756529854106,0.02097747712386281
2015-01-24,2.5989959999999994e-5,5.356110536143409e-4,0.008657491948548071,0.009219092962162412
2015-01-25,0,0.0068491558287477475,0.004187155938195321,0.011036311766943068
2015-01-26,7.872245625000001e-6,0.005146064413744137,0.0016232338377316527,0.00677717049710079
2015-01-27,0,0,0.0019438782261647324,0.0019438782261647324
2015-01-28,0,0.0021052211012055925,0,0.0021052211012055925
2015-01-29,1.1922000000000002e-6,9.702000000000003e-7,0.006741811832572832,0.006743974232572832
2015-01-30,7.45125e-9,0.0032848070655219336,7.88962627175155e-4,0.004073777143947088
2015-01-31,0,0.0118806198422321,0.005244936702755835,0.017125556544987937
2015-02-01,1.5111134999999999e-5,0.005258555868751457,2.850963598548e-5,0.005302176639736937
2015-02-02,3.565423176744792e-5,0.003487708303932299,0.004645574609352761,0.00816893714505251
2015-02-03,0,0.003428160215317097,0.0019598816330030746,0.005388041848320172
2015-02-04,0,0.010062809511768266,0.0035692615947446322,0.013632071106512898
2015-02-05,0,0.006832414052250319,0.0070568721882212065,0.013889286240471525
2015-02-06,0,0,0.0011193578183248528,0.0011193578183248528
2015-02-07,0,0.0023459186406593574,0.002646819904843014,0.004992738545502371
2015-02-08,0,0.001205131997408993,0.020741538419206215,0.02194667041661521
2015-02-09,4.372641875e-6,0.0073570216113045175,0.00458149527709473,0.011942889530274246
2015-02-10,9.033398750000002e-6,9.96813446859636e-4,0.007037990461690403,0.00804383730730004
2015-02-11,0,0.003979476064024273,0.007290439383913907,0.01126991544793818
2015-02-12,2.88115e-7,0.013383087329428401,7.265374810710606e-4,0.014109912925499462
2015-02-13,0,0,0.0028733772589849735,0.0028733772589849735
2015-02-14,9.840617500000002e-6,0.0013485426834826798,0.00966132714727468,0.011019710448257359
2015-02-15,0,0.0033255715070008023,0.0077805737726240045,0.011106145279624807
2015-02-16,2.2638387750000008e-4,0.00716955904272066,0.005769552022730141,0.0131654949429508
2015-02-17,3.607646875000001e-5,0.008066053321763586,0.006883618277943299,0.014985748068456886
2015-02-18,5.433203125e-6,0.012962332032166748,0.004685684339556193,0.01765344957484794
2015-02-19,5.013449374999999e-6,0.0015962441034719657,0.0012696428210138106,0.0028709003738607766
2015-02-20,0,0.006592629203216731,0.00955802608972213,0.01615065529293886
2015-02-21,2.7242018375e-4,0.005703548770585705,0.010175572541981872,0.016151541496317576
2015-02-22,2.201596e-5,0.0019940344222654617,0.0030419885802307135,0.005058038962496176
2015-02-23,0,0.006655081085353666,0.0049119045998354625,0.01156698568518913
2015-02-24,5.364900000000001e-7,0.009976835900687455,0.01012091638142846,0.020098288772115915
2015-02-25,1.6690800000000001e-6,0.0029401454083454693,0.005686631364887694,0.008628445853233163
2015-02-26,6.303012375e-5,0.00360905681735394,0.004921793926659927,0.008593880867763866
2015-02-27,0,0.006725611342158768,3.237003719744891e-4,0.007049311714133257
2015-02-28,0,6.345545456059578e-4,0.005307710044473071,0.005942264590079029
2015-03-01,0,6.114869290729233e-4,0.007473151883230399,0.008084638812303323
2015-03-02,0,0.008902167330944663,0.011305578792099324,0.020207746123043987
2015-03-03,4.29440375e-6,0.0044671149086503315,0.007597340030854878,0.012068749343255209
2015-03-04,1.4105216250000002e-4,1.1478678750000002e-4,2.661180518763e-4,5.219570018763001e-4
2015-03-05,3.722992225e-4,0.011601873429181961,0.009874473763615367,0.02184864641529733
2015-03-06,0,0.0024398896590622212,0.012217659919351805,0.014657549578414027
2015-03-07,0,0.01195555581763215,0.003981801546508899,0.01593735736414105
2015-03-08,0,0.004808385331997198,0.005532853957820232,0.010341239289817429
2015-03-09,0,0.008055781445684276,0.0038554268268584666,0.011911208272542741
2015-03-10,1.188474375e-5,0.0053713785761724435,0.004575267746645565,0.009958531066568008
2015-03-11,2.6650637500000005e-5,0.0056668809573585015,0.009935105615393115,0.015628637210251616
2015-03-12,0,1.9832922683300433e-5,0,1.9832922683300433e-5
2015-03-13,7.083406625e-5,0.010212677437345967,0.004216427020572764,0.014499938524168731
2015-03-14,7.081419625e-5,5.762785875e-5,0.007100531169812279,0.007228973224812279
2015-03-15,0,0.0030688307549907442,0.007339496192488037,0.010408326947478782
2015-03-16,0,0.010425618347595957,0.0038756344542257926,0.014301252801821748
2015-03-17,0,0.00212028610015746,0.006016161676072393,0.008136447776229853
2015-03-18,0,0,0.009569099948373388,0.009569099948373388
2015-03-19,1.3483036875000003e-4,0.006974645750694513,0.009080617274421538,0.016190093393866054
2015-03-20,4.5840089482552087e-5,0.005025373824650796,0.005042019233240963,0.01011323314737431
2015-03-21,0,0.0040693118199436225,0.007942467805409869,0.012011779625353491
2015-03-22,0,0.009456631853596548,0.007281509589245935,0.016738141442842483
2015-03-23,0,0.004616157275596151,0.005700325968499865,0.010316483244096016
2015-03-24,0,0.006805480801992066,0.0013270531852467302,0.008132533987238795
2015-03-25,0,0.005335966331057974,0.004038532256081135,0.009374498587139108
2015-03-26,1.9535190500000004e-4,0.006068105010472708,0.008223370744559885,0.014486827660032592
2015-03-27,1.41237201875e-4,0.006553612406912295,0.008812625617553284,0.015507475226340578
2015-03-28,0,0.010665303838804381,0.003887875202172335,0.014553179040976716
2015-03-29,0,0.004936782408192544,0.00650707097867615,0.011443853386868694
2015-03-30,3.874650000000001e-6,0.006217990502483503,0.0039933793361179686,0.010215244488601472
2015-03-31,0,0.01725395570233973,0.005724387546674506,0.022978343249014235
2015-04-01,0,0,0.006890049221613242,0.006890049221613242
2015-04-02,0,6.063003142119019e-5,0.004754365101518485,0.004814995132939675
2015-04-03,9.691592499999998e-6,0.010389031720034575,0.0012970650635906792,0.011695788376125255
2015-04-04,2.1110633124999997e-5,0.005570418279517138,0.007774427835598646,0.013365956748240784
2015-04-05,0,0.010193506021393942,0.00775870552826747,0.017952211549661413
2015-04-06,0,0.010852720777129687,0.007025132505439771,0.017877853282569457
2015-04-07,9.151128499999998e-5,0.005500397569935184,0.006473590963389862,0.012065499818325047
2015-04-08,5.21537825e-5,0.002305767183637799,0.004456954886843865,0.006814875852981664
2015-04-09,1.7719072500000006e-4,0.0028760860591868034,0.005332404759721647,0.00838568154390845
2015-04-10,3.3227607500000004e-5,0.009648239585140198,0.011831910453867278,0.021513377646507476
2015-04-11,0,0.009018714076765959,0.0024342411318698104,0.01145295520863577
2015-04-12,0,0.006328891179846232,0.008776279351484412,0.015105170531330644
2015-04-13,0,0.006449150387650175,0.01161410548059965,0.018063255868249826
2015-04-14,2.556672894825521e-4,0.011627082647785456,0.009625961050021182,0.021508710987289188
2015-04-15,7.567986249999999e-6,0.012552876178681024,0.009896614541132394,0.022457058706063418
2015-04-16,8.599736000000002e-5,0.00803601838518652,1.6224813220928002e-4,0.0082842638773958
2015-04-17,2.831475e-7,0.007724816932859776,0.0049708641766686625,0.012695964257028439
2015-04-18,0,0.005590806820601828,0.0025319812732006973,0.008122788093802525
2015-04-19,5.793967812500001e-4,0.008948357862599772,0.008530039536237452,0.018057794180087225
2015-04-20,1.2642535875e-4,0.007383721587742433,0.010112125420694493,0.017622272367186925
2015-04-21,1.0282725000000002e-6,0.0017938543225261459,0.004459195567908543,0.006254078162934689
2015-04-22,0,0.007063442991239462,0,0.007063442991239462
2015-04-23,0,0.0033714211483881393,0.0028501076395900556,0.006221528787978195
2015-04-24,0,0.004919100510854422,0.002246168406863339,0.007165268917717761
2015-04-25,7.0667655e-5,0.003002442749292483,0.0024344774897017453,0.005507587893994228
2015-04-26,8.689275187500001e-5,0.014297393455995833,0.007759239012422521,0.022143525220293354
2015-04-27,0,5.882382846022927e-4,2.649436897852169e-4,8.531819743875096e-4
2015-04-28,0,0.0023811901037761605,0.01461171473211808,0.01699290483589424
2015-04-29,0,0.0048258350984465076,0.004126276199295588,0.008952111297742095
2015-04-30,9.292950625e-5,7.562506875e-5,0.005275827160309228,0.005444381735309228
2015-05-01,1.21305108125e-4,0.005501172214611729,0.006870995243235571,0.012493472565972299
2015-05-02,0,0.004315381205954946,0,0.004315381205954946
2015-05-03,0,0.012548973100643068,0.007018308300633476,0.019567281401276546
2015-05-04,0,0.0016334983538374348,0.0036357817370444626,0.005269280090881897
2015-05-05,0,0.004818725145243733,0.004782356094131045,0.009601081239374778
2015-05-06,1.3241368000000003e-4,0.004463901862887859,2.4982013702464e-4,0.0048461356799125
2015-05-07,0,0.001106187695250744,0.0033339692965139596,0.004440156991764704
2015-05-08,0,0,0.007882917257500257,0.007882917257500257
2015-05-09,0,0.002249607845899747,0.00617827017106234,0.008427878016962088
2015-05-10,4.21244e-6,0.005555917882835409,0.00470081035657462,0.010260940679410028
2015-05-11,3.3977700000000003e-6,0.0056993804221000645,0.006591703627650514,0.01229448181975058
2015-05-12,1.9164615e-5,0.0070055593613876695,0.009348565891820046,0.016373289868207717
2015-05-13,0,0.0051637309270009335,0.006557283728216335,0.011721014655217268
2015-05-14,0,0.013627566577290726,0.00822794984824295,0.021855516425533676
2015-05-15,1.094837e-5,0.004634584956787322,0.009572621047890743,0.014218154374678065
2015-05-16,7.7045925e-6,0.009608659277252612,0.014573065522881129,0.02418942939263374
2015-05-17,6.680790750000002e-5,0.00950413488809685,5.804450414393963e-4,0.010151387837036247
2015-05-18,7.532716999999999e-5,0.009137144253318628,0.010877172354467137,0.020089643777785764
2015-05-19,8.544100000000002e-7,0.007048631783157458,0.003999448301911249,0.011048934495068706
2015-05-20,0,0.006319292129765489,0,0.006319292129765489
2015-05-21,7.103028250000001e-5,0.011229961348329588,0.00811652915237896,0.019417520783208547
2015-05-22,0,0.008736609601980807,0.007844152686834254,0.01658076228881506
2015-05-23,0,0.002428310016366385,0.013607857704302203,0.016036167720668588
2015-05-24,0,0.005617508119303882,0.006345727912505939,0.01196323603180982
2015-05-25,0,0.007128039239055429,0.002929516154225157,0.010057555393280586
2015-05-26,1.1604079999999998e-5,0.005674616694113618,7.63267433259211e-4,0.006449488207372829
2015-05-27,3.4772499999999997e-7,0.0068881586340895865,0.006346945388712098,0.013235451747801684
2015-05-28,1.0978175000000001e-5,0.002702492505178474,0.0025812749465991183,0.0052947456267775925
2015-05-29,1.0501295e-5,0.008255041156359205,0.01425802979147009,0.022523572242829294
2015-05-30,9.935000000000001e-9,0.00847047639770706,0.0014513546035738554,0.009921840936280915
2015-05-31,1.0699746625e-4,0.004153491162252092,0.01486173367883975,0.01912222230734184
2015-06-01,2.56273325e-4,0.004404092275173469,0.005394654578071825,0.010055020178245295
2015-06-02,5.6427074375e-4,4.5919768124999994e-4,0.006896908910541098,0.007920377335541098
2015-06-03,1.0826169500000001e-4,0.009467798301914087,0.006888124724039525,0.016464184720953613
2015-06-04,2.608682625e-5,0.004040318270287626,0.004466355741425064,0.00853276083796269
2015-06-05,2.3824130517447925e-5,0.008154729776394452,0.006628116076274083,0.014806669983185982
2015-06-06,2.0043862500000005e-6,0.007390580196093814,3.7816035897900007e-6,0.007396366185933603
2015-06-07,0,0,0.003982809480944311,0.003982809480944311
2015-06-08,1.863607305174479e-4,0.008178106055334887,0.013116849771388325,0.02148131655724066
2015-06-09,1.9820325e-6,1.6129575e-6,0.013949310530708964,0.013952905520708964
2015-06-10,0,0.0039678969562984365,0.007422327608387565,0.011390224564686002
