,time,Q_BVR_cms,Q_B100_cms,Q_B175_cms,Q_B200_cms,Q_B215_cms
708,12/9/2015,2595.656315,514.5578039,308.7346823,445.9500967,445.9500967
709,12/10/2015,1816.959421,360.1904627,216.1142776,312.1650677,312.1650677
710,12/11/2015,1271.871595,252.1333239,151.2799943,218.5155474,218.5155474
711,12/12/2015,890.3101162,176.4933267,105.895996,152.9608832,152.9608832
712,12/13/2015,623.2170813,123.5453287,74.12719723,107.0726182,107.0726182
713,12/14/2015,436.2519569,86.4817301,51.88903806,74.95083275,74.95083275
714,12/15/2015,305.3763699,60.53721107,36.32232664,52.46558293,52.46558293
715,12/16/2015,213.7634589,42.37604775,25.42562865,36.72590805,36.72590805
716,12/17/2015,149.6344212,29.66323342,17.79794005,25.70813563,25.70813563
717,12/18/2015,7619.984233,1510.569577,906.3417462,1309.1603,1309.1603
718,12/19/2015,5333.988963,1057.398704,634.4392224,916.4122101,916.4122101
719,12/20/2015,3733.792274,740.1790927,444.1074556,641.488547,641.488547
720,12/21/2015,2613.654592,518.1253649,310.875219,449.0419829,449.0419829
721,12/22/2015,4199.664997,832.5327125,499.5196275,721.5283508,721.5283508
722,12/23/2015,9851.915498,1953.022899,1171.813739,1692.619846,1692.619846
723,12/24/2015,15660.81085,3104.566029,1862.739617,2690.623892,2690.623892
724,12/25/2015,14238.17759,2822.54622,1693.527732,2446.206724,2446.206724
725,12/26/2015,11778.18432,2334.882354,1400.929413,2023.564707,2023.564707
726,12/27/2015,8244.729021,1634.417648,980.6505888,1416.495295,1416.495295
727,12/28/2015,5771.310315,1144.092354,686.4554122,991.5467064,991.5467064
728,12/29/2015,11987.05112,2378.931772,1427.359063,2061.740869,2061.740869
729,12/30/2015,10931.06578,2168.80224,1301.281344,1879.628608,1879.628608
730,12/31/2015,8652.816047,1716.611568,1029.966941,1487.730026,1487.730026
731,1/1/2016,6056.971233,1201.628098,720.9768586,1041.411018,1041.411018
732,1/2/2016,4239.879863,841.1396684,504.683801,728.9877126,728.9877126
733,1/3/2016,2967.915904,588.7977679,353.2786607,510.2913988,510.2913988
734,1/4/2016,2077.541133,412.1584375,247.2950625,357.2039792,357.2039792
735,1/5/2016,1454.278793,288.5109063,173.1065438,250.0427854,250.0427854
736,1/6/2016,1017.995155,201.9576344,121.1745806,175.0299498,175.0299498
737,1/7/2016,712.5966086,141.3703441,84.82220644,122.5209649,122.5209649
738,1/8/2016,498.817626,98.95924085,59.37554451,85.7646754,85.7646754
739,1/9/2016,349.1723382,69.27146859,41.56288116,60.03527278,60.03527278
740,1/10/2016,11932.77477,2368.148061,1420.888837,2052.394986,2052.394986
741,1/11/2016,8352.94234,1657.703643,994.6221857,1436.67649,1436.67649
742,1/12/2016,5847.059638,1160.39255,696.23553,1005.673543,1005.673543
743,1/13/2016,4092.941747,812.274785,487.364871,703.9714803,703.9714803
744,1/14/2016,2865.059223,568.5923495,341.1554097,492.7800362,492.7800362
745,1/15/2016,2005.541456,398.0146447,238.8087868,344.9460254,344.9460254
746,1/16/2016,7186.652115,1424.974962,854.9849771,1234.9783,1234.9783
747,1/17/2016,5030.65648,997.4824733,598.489484,864.4848102,864.4848102
748,1/18/2016,3521.459536,698.2377313,418.9426388,605.1393671,605.1393671
749,1/19/2016,2465.021675,488.7664119,293.2598471,423.597557,423.597557
750,1/20/2016,1725.515173,342.1364883,205.281893,296.5182899,296.5182899
751,1/21/2016,1207.860621,239.4955418,143.6973251,207.5628029,207.5628029
752,1/22/2016,845.5024346,167.6468793,100.5881276,145.293962,145.293962
753,1/23/2016,591.8517042,117.3528155,70.4116893,101.7057734,101.7057734
754,1/24/2016,414.296193,82.14697085,49.28818251,71.1940414,71.1940414
755,1/25/2016,290.0073351,57.50287959,34.50172776,49.83582898,49.83582898
756,1/26/2016,203.0051346,40.25201572,24.15120943,34.88508029,34.88508029
757,1/27/2016,142.1035942,28.176411,16.9058466,24.4195562,24.4195562
758,1/28/2016,99.47251593,19.7234877,11.83409262,17.09368934,17.09368934
759,1/29/2016,69.63076115,13.80644139,8.283864834,11.96558254,11.96558254
760,1/30/2016,48.74153281,9.664508973,5.798705384,8.375907777,8.375907777
761,1/31/2016,34.11907296,6.765156281,4.059093769,5.863135444,5.863135444
762,2/1/2016,23.88335108,4.735609397,2.841365638,4.104194811,4.104194811
763,2/2/2016,10826.71069,2145.486667,1287.081289,1859.084385,1859.185022
764,2/3/2016,19144.37948,3795.383527,2277.295705,3289.436932,3289.406503
765,2/4/2016,31590.57563,6262.618469,3757.616994,5427.675853,5427.654552
766,2/5/2016,22113.40294,4383.832928,2630.331895,3799.373097,3799.358186
767,2/6/2016,15479.38206,3068.68305,1841.232327,2659.561168,2659.550731
768,2/7/2016,10835.56744,2148.078135,1288.862629,1861.692817,1861.685511
769,2/8/2016,7584.897209,1503.654694,902.2038402,1303.184972,1303.179858
770,2/9/2016,5309.428047,1052.558286,631.5426881,912.2294806,912.2259006
771,2/10/2016,3716.599633,736.7908002,442.0798817,638.5606364,638.5581304
772,2/11/2016,2601.619743,515.7535602,309.4559172,446.9924455,446.9906913
773,2/12/2016,1821.13382,361.0274921,216.619142,312.8947118,312.8934839
774,2/13/2016,1274.793674,252.7192445,151.6333994,219.0262983,219.0254387
775,2/14/2016,892.3555718,176.9034711,106.1433796,153.3184088,153.3178071
776,2/15/2016,624.6489003,123.8324298,74.30036571,107.3228862,107.322465
777,2/16/2016,437.2542302,86.68270086,52.010256,75.12602031,75.12572548
778,2/17/2016,306.0779611,60.6778906,36.4071792,52.58821422,52.58800784
779,2/18/2016,214.2545728,42.47452342,25.48502544,36.81174995,36.81160549
780,2/19/2016,149.978201,29.73216639,17.83951781,25.76822497,25.76812384
781,2/20/2016,104.9847407,20.81251648,12.48766247,18.03775748,18.03768669
782,2/21/2016,7072.241022,1401.454037,840.7603029,1214.362278,1214.466364
783,2/22/2016,30468.69001,6040.213344,3624.162483,5234.922801,5234.890892
784,2/23/2016,29718.00301,5891.349341,3534.833738,5105.88596,5105.863624
785,2/24/2016,27612.6021,5473.944539,3284.383617,4744.120172,4744.104537
786,2/25/2016,24844.92147,4925.261177,2955.168532,4268.584121,4268.573176
787,2/26/2016,17391.44503,3447.682824,2068.617972,2988.008884,2988.001223
788,2/27/2016,12174.01152,2413.377977,1448.032581,2091.606219,2091.600856
789,2/28/2016,8521.808065,1689.364584,1013.622806,1464.124353,1464.120599
790,2/29/2016,5965.265646,1182.555209,709.5359645,1024.887047,1024.88442
791,3/1/2016,4175.685952,827.788646,496.6751751,717.4209332,717.4190937
792,3/2/2016,2922.980166,579.4520522,347.6726226,502.1946532,502.1933656
793,3/3/2016,2046.086116,405.6164366,243.3708358,351.5362572,351.5353559
794,3/4/2016,1432.260282,283.9315056,170.3595851,246.0753801,246.0747491
795,3/5/2016,1002.582197,198.7520539,119.2517096,172.2527661,172.2523244
796,3/6/2016,701.8075379,139.1264377,83.47619669,120.5769362,120.5766271
797,3/7/2016,491.2652766,97.38850642,58.43333768,84.40385536,84.40363895
798,3/8/2016,343.8856936,68.17195449,40.90333638,59.08269876,59.08254726
799,3/9/2016,240.7199855,47.72036814,28.63233546,41.35788913,41.35778309
800,3/10/2016,168.5039899,33.4042577,20.04263482,28.95052239,28.95044816
801,3/11/2016,117.9527929,23.38298039,14.02984438,20.26536567,20.26531371
802,3/12/2016,82.56695503,16.36808627,9.820891064,14.18575597,14.1857196
803,3/13/2016,57.79686852,11.45766039,6.874623745,9.93002918,9.930003719
804,3/14/2016,40.45780797,8.020362274,4.812236621,6.951020426,6.951002603
805,3/15/2016,1531.195244,312.088181,187.2529221,270.4764514,270.4764389
806,3/16/2016,1071.836671,218.4617267,131.0770455,189.333516,189.3335073
807,3/17/2016,750.2856698,152.9232087,91.75393183,132.5334612,132.5334551
808,3/18/2016,525.1999688,107.0462461,64.22775228,92.77342284,92.77341856
809,3/19/2016,367.6399782,74.93237227,44.9594266,64.94139599,64.94139299
810,3/20/2016,257.3479847,52.45266059,31.47159862,45.45897719,45.45897509
811,3/21/2016,180.1435893,36.71686241,22.03011903,31.82128403,31.82128257
812,3/22/2016,126.1005125,25.70180369,15.42108332,22.27489882,22.2748978
813,3/23/2016,88.27035876,17.99126258,10.79475833,15.59242918,15.59242846
814,3/24/2016,61.78925113,12.59388381,7.556330828,10.91470042,10.91469992
815,3/25/2016,43.25247579,8.815718665,5.28943158,7.640290296,7.640289944
816,3/26/2016,30.27673306,6.171003065,3.702602106,5.348203207,5.348202961
817,3/27/2016,21.19371314,4.319702146,2.591821474,3.743742245,3.743742073
818,3/28/2016,14.8355992,3.023791502,1.814275032,2.620619572,2.620619451
819,3/29/2016,10.38491944,2.116654051,1.269992522,1.8344337,1.834433616
820,3/30/2016,7.269443607,1.481657836,0.888994766,1.28410359,1.284103531
821,3/31/2016,5.088610525,1.037160485,0.622296336,0.898872513,0.898872472
822,4/1/2016,3.562027367,0.72601234,0.435607435,0.629210759,0.62921073
823,4/2/2016,2.493419157,0.508208638,0.304925205,0.440447531,0.440447511
824,4/3/2016,1.74539341,0.355746046,0.213447643,0.308313272,0.308313258
825,4/4/2016,1.221775387,0.249022232,0.14941335,0.21581929,0.21581928
826,4/5/2016,0.855242771,0.174315563,0.104589345,0.151073503,0.151073496
827,4/6/2016,0.59866994,0.122020894,0.073212542,0.105751452,0.105751447
828,4/7/2016,0.419068958,0.085414626,0.051248779,0.074026017,0.074026013
829,4/8/2016,0.29334827,0.059790238,0.035874145,0.051818212,0.051818209
830,4/9/2016,0.205343789,0.041853167,0.025111902,0.036272748,0.036272746
831,4/10/2016,0.143740653,0.029297217,0.017578331,0.025390924,0.025390923
832,4/11/2016,0.100618457,0.020508052,0.012304832,0.017773647,0.017773646
833,4/12/2016,0.07043292,0.014355636,0.008613382,0.012441553,0.012441552
834,4/13/2016,0.049303044,0.010048945,0.006029368,0.008709087,0.008709086
835,4/14/2016,0.034512131,0.007034262,0.004220557,0.006096361,0.00609636
836,4/15/2016,0.024158491,0.004923983,0.00295439,0.004267453,0.004267452
837,4/16/2016,0.016910944,0.003446788,0.002068073,0.002987217,0.002987217
838,4/17/2016,0.011837661,0.002412752,0.001447651,0.002091052,0.002091052
839,4/18/2016,0.008286363,0.001688926,0.001013356,0.001463736,0.001463736
840,4/19/2016,0.005800454,0.001182248,0.000709349,0.001024615,0.001024615
841,4/20/2016,0.004060318,0.000827574,0.000496544,0.000717231,0.000717231
842,4/21/2016,0.002842222,0.000579302,0.000347581,0.000502062,0.000502062
843,4/22/2016,0.001989556,0.000405511,0.000243307,0.000351443,0.000351443
844,4/23/2016,0.001392689,0.000283858,0.000170315,0.00024601,0.00024601
845,4/24/2016,0.000974882,0.0001987,0.00011922,0.000172207,0.000172207
846,4/25/2016,0.000682418,0.00013909,8.35E-05,0.000120545,0.000120545
847,4/26/2016,0.000477692,9.74E-05,5.84E-05,8.44E-05,8.44E-05
848,4/27/2016,0.000334385,6.82E-05,4.09E-05,5.91E-05,5.91E-05
849,4/28/2016,0.000234069,4.77E-05,2.86E-05,4.13E-05,4.13E-05
850,4/29/2016,0.000163848,3.34E-05,2.00E-05,2.89E-05,2.89E-05
851,4/30/2016,0.000114694,2.34E-05,1.40E-05,2.03E-05,2.03E-05
852,5/1/2016,8.03E-05,1.64E-05,9.82E-06,1.42E-05,1.42E-05
853,5/2/2016,5.62E-05,1.15E-05,6.87E-06,9.93E-06,9.93E-06
854,5/3/2016,3.93E-05,8.02E-06,4.81E-06,6.95E-06,6.95E-06
855,5/4/2016,2.75E-05,5.61E-06,3.37E-06,4.86E-06,4.86E-06
856,5/5/2016,1.93E-05,3.93E-06,2.36E-06,3.41E-06,3.41E-06
857,5/6/2016,1.35E-05,2.75E-06,1.65E-06,2.38E-06,2.38E-06
858,5/7/2016,9.45E-06,1.93E-06,1.16E-06,1.67E-06,1.67E-06
859,5/8/2016,6.61E-06,1.35E-06,8.09E-07,1.17E-06,1.17E-06
860,5/9/2016,4.63E-06,9.43E-07,5.66E-07,8.18E-07,8.18E-07
861,5/10/2016,3.24E-06,6.60E-07,3.96E-07,5.72E-07,5.72E-07
862,5/11/2016,2.27E-06,4.62E-07,2.77E-07,4.01E-07,4.01E-07
863,5/12/2016,413.9675283,82.06404746,49.23842848,71.12217447,71.12217447
864,5/13/2016,14318.37727,2838.444833,1703.0669,2459.985522,2459.985522
865,5/14/2016,10022.86409,1986.911383,1192.14683,1721.989865,1721.989865
866,5/15/2016,7016.004862,1390.837968,834.502781,1205.392906,1205.392906
867,5/16/2016,4911.203404,973.5865778,584.1519467,843.7750341,843.7750341
868,5/17/2016,3437.842382,681.5106045,408.9063627,590.6425239,590.6425239
869,5/18/2016,2406.489668,477.0574231,286.2344539,413.4497667,413.4497667
870,5/19/2016,1684.542767,333.9401962,200.3641177,289.4148367,289.4148367
871,5/20/2016,1179.179937,233.7581373,140.2548824,202.5903857,202.5903857
872,5/21/2016,825.425956,163.6306961,98.17841768,141.81327,141.81327
873,5/22/2016,577.7981692,114.5414873,68.72489237,99.26928899,99.26928899
874,5/23/2016,404.4587185,80.1790411,48.10742466,69.48850229,69.48850229
875,5/24/2016,283.1211029,56.12532877,33.67519726,48.6419516,48.6419516
876,5/25/2016,198.184772,39.28773014,23.57263808,34.04936612,34.04936612
877,5/26/2016,138.7293404,27.5014111,16.50084666,23.83455629,23.83455629
878,5/27/2016,97.1105383,19.25098777,11.55059266,16.6841894,16.6841894
879,5/28/2016,67.97737681,13.47569144,8.085414863,11.67893258,11.67893258
880,5/29/2016,47.58416377,9.432984007,5.659790404,8.175252806,8.175252806
881,5/30/2016,33.30891464,6.603088805,3.961853283,5.722676964,5.722676964
882,5/31/2016,23.31624025,4.622162163,2.773297298,4.005873875,4.005873875
883,6/1/2016,16.32136817,3.235513514,1.941308109,2.804111712,2.804111712
884,6/2/2016,11.42495772,2.26485946,1.358915676,1.962878199,1.962878199
885,6/3/2016,7.997470404,1.585401622,0.951240973,1.374014739,1.374014739
886,6/4/2016,5.598229283,1.109781135,0.665868681,0.961810317,0.961810317
887,6/5/2016,3.918760498,0.776846795,0.466108077,0.673267222,0.673267222
888,6/6/2016,2.743132349,0.543792756,0.326275654,0.471287056,0.471287056
889,6/7/2016,1.920192644,0.380654929,0.228392958,0.329900939,0.329900939
890,6/8/2016,1.344134851,0.266458451,0.15987507,0.230930657,0.230930657
891,6/9/2016,0.940894396,0.186520915,0.111912549,0.16165146,0.16165146
892,6/10/2016,0.658626077,0.130564641,0.078338784,0.113156022,0.113156022
893,6/11/2016,0.461038254,0.091395249,0.054837149,0.079209215,0.079209215
894,6/12/2016,0.322726778,0.063976674,0.038386004,0.055446451,0.055446451
895,6/13/2016,0.225908744,0.044783672,0.026870203,0.038812516,0.038812516
896,6/14/2016,0.158136121,0.03134857,0.018809142,0.027168761,0.027168761
897,6/15/2016,0.110695285,0.021943999,0.0131664,0.019018133,0.019018133
898,6/16/2016,0.077486699,0.015360799,0.00921648,0.013312693,0.013312693
899,6/17/2016,0.05424069,0.01075256,0.006451536,0.009318885,0.009318885
900,6/18/2016,0.037968483,0.007526792,0.004516075,0.006523219,0.006523219
901,6/19/2016,0.026577938,0.005268754,0.003161253,0.004566254,0.004566254
902,6/20/2016,0.018604557,0.003688128,0.002212877,0.003196378,0.003196378
903,6/21/2016,0.01302319,0.00258169,0.001549014,0.002237464,0.002237464
904,6/22/2016,0.009116233,0.001807183,0.00108431,0.001566225,0.001566225
905,6/23/2016,0.006381363,0.001265028,0.000759017,0.001096357,0.001096357
906,6/24/2016,10905.25774,2161.835235,1297.101141,1873.590537,1873.590537
907,6/25/2016,14716.08042,2917.284665,1750.370799,2528.313376,2528.313376
908,6/26/2016,10301.25629,2042.099265,1225.259559,1769.819363,1769.819363
909,6/27/2016,7210.879406,1429.469486,857.6816914,1238.873554,1238.873554
910,6/28/2016,5047.615584,1000.62864,600.377184,867.211488,867.211488
911,6/29/2016,3533.330909,700.440048,420.2640288,607.0480416,607.0480416
912,6/30/2016,2473.331636,490.3080336,294.1848202,424.9336291,424.9336291
913,7/1/2016,1731.332145,343.2156235,205.9293741,297.4535404,297.4535404
914,7/2/2016,1211.932502,240.2509365,144.1505619,208.2174783,208.2174783
915,7/3/2016,848.3527512,168.1756555,100.9053933,145.7522348,145.7522348
916,7/4/2016,593.8469258,117.7229589,70.63377532,102.0265643,102.0265643
917,7/5/2016,415.6928481,82.40607121,49.44364272,71.41859504,71.41859504
918,7/6/2016,290.9849937,57.68424984,34.61054991,49.99301653,49.99301653
919,7/7/2016,203.6894956,40.37897489,24.22738493,34.99511157,34.99511157
920,7/8/2016,142.5826469,28.26528242,16.95916945,24.4965781,24.4965781
921,7/9/2016,99.80785282,19.7856977,11.87141862,17.14760467,17.14760467
922,7/10/2016,69.86549698,13.84998839,8.309993032,12.00332327,12.00332327
923,7/11/2016,48.90584788,9.694991871,5.816995123,8.402326288,8.402326288
924,7/12/2016,34.23409352,6.78649431,4.071896586,5.881628402,5.881628402
925,7/13/2016,23.96386546,4.750546017,2.85032761,4.117139881,4.117139881
926,7/14/2016,16.77470582,3.325382212,1.995229327,2.881997917,2.881997917
927,7/15/2016,11.74229408,2.327767548,1.396660529,2.017398542,2.017398542
928,7/16/2016,8.219605854,1.629437284,0.97766237,1.412178979,1.412178979
929,7/17/2016,5.753724098,1.140606099,0.684363659,0.988525286,0.988525286
930,7/18/2016,4.027606868,0.798424269,0.479054561,0.6919677,0.6919677
931,7/19/2016,2.819324808,0.558896988,0.335338193,0.48437739,0.48437739
932,7/20/2016,1.973527365,0.391227892,0.234736735,0.339064173,0.339064173
933,7/21/2016,1.381469156,0.273859524,0.164315715,0.237344921,0.237344921
934,7/22/2016,0.967028409,0.191701667,0.115021,0.166141445,0.166141445
935,7/23/2016,0.676919886,0.134191167,0.0805147,0.116299011,0.116299011
936,7/24/2016,0.47384392,0.093933817,0.05636029,0.081409308,0.081409308
937,7/25/2016,0.331690744,0.065753672,0.039452203,0.056986516,0.056986516
938,7/26/2016,0.232183521,0.04602757,0.027616542,0.039890561,0.039890561
939,7/27/2016,0.162528465,0.032219299,0.01933158,0.027923393,0.027923393
940,7/28/2016,0.113769925,0.022553509,0.013532106,0.019546375,0.019546375
941,7/29/2016,0.079638948,0.015787457,0.009472474,0.013682462,0.013682462
942,7/30/2016,0.055747263,0.01105122,0.006630732,0.009577724,0.009577724
943,7/31/2016,0.039023084,0.007735854,0.004641512,0.006704407,0.006704407
944,8/1/2016,1455.655686,288.5661052,173.1396631,250.0906245,250.0906245
945,8/2/2016,1018.95898,201.9962736,121.1977642,175.0634371,175.0634371
946,8/3/2016,1808.087969,358.4315358,215.0589215,310.6406643,310.6406643
947,8/4/2016,6236.961579,1236.402075,741.841245,1071.548465,1071.548465
948,8/5/2016,9541.473105,1891.481453,1134.888872,1639.283926,1639.283926
949,8/6/2016,6679.031173,1324.037017,794.4222101,1147.498748,1147.498748
950,8/7/2016,4675.321821,926.8259117,556.095547,803.2491235,803.2491235
951,8/8/2016,3272.725275,648.7781382,389.2668829,562.2743865,562.2743865
952,8/9/2016,2290.907693,454.1446968,272.4868181,393.5920705,393.5920705
953,8/10/2016,1603.635385,317.9012877,190.7407726,275.5144494,275.5144494
954,8/11/2016,1122.544769,222.5309014,133.5185408,192.8601146,192.8601146
955,8/12/2016,785.7813385,155.771631,93.46297859,135.0020802,135.0020802
956,8/13/2016,550.046937,109.0401417,65.42408501,94.50145613,94.50145613
957,8/14/2016,385.0328559,76.32809918,45.79685951,66.15101929,66.15101929
958,8/15/2016,269.5229991,53.42966943,32.05780166,46.3057135,46.3057135
959,8/16/2016,188.6660994,37.4007686,22.44046116,32.41399945,32.41399945
960,8/17/2016,132.0662696,26.18053802,15.70832281,22.68979962,22.68979962
961,8/18/2016,92.4463887,18.32637661,10.99582597,15.88285973,15.88285973
962,8/19/2016,64.71247209,12.82846363,7.697078178,11.11800181,11.11800181
963,8/20/2016,45.29873046,8.979924541,5.387954724,7.782601269,7.782601269
964,8/21/2016,31.70911132,6.285947179,3.771568307,5.447820888,5.447820888
965,8/22/2016,22.19637793,4.400163025,2.640097815,3.813474622,3.813474622
966,8/23/2016,15.53746455,3.080114117,1.84806847,2.669432235,2.669432235
967,8/24/2016,10.87622518,2.156079882,1.293647929,1.868602565,1.868602565
968,8/25/2016,7.613357629,1.509255918,0.905553551,1.308021795,1.308021795
969,8/26/2016,5.32935034,1.056479142,0.633887485,0.915615257,0.915615257
970,8/27/2016,3.730545238,0.7395354,0.44372124,0.64093068,0.64093068
971,8/28/2016,2.611381667,0.51767478,0.310604868,0.448651476,0.448651476
972,8/29/2016,1.827967167,0.362372346,0.217423407,0.314056033,0.314056033
973,8/30/2016,1.279577017,0.253660642,0.152196385,0.219839223,0.219839223
974,8/31/2016,0.895703912,0.177562449,0.10653747,0.153887456,0.153887456
975,9/1/2016,0.626992738,0.124293715,0.074576229,0.107721219,0.107721219
976,9/2/2016,0.438894917,0.0870056,0.05220336,0.075404854,0.075404854
977,9/3/2016,0.307226442,0.06090392,0.036542352,0.052783397,0.052783397
978,9/4/2016,0.215058509,0.042632744,0.025579646,0.036948378,0.036948378
979,9/5/2016,0.150540956,0.029842921,0.017905753,0.025863865,0.025863865
980,9/6/2016,0.10537867,0.020890045,0.012534027,0.018104705,0.018104705
981,9/7/2016,0.073765069,0.014623031,0.008773819,0.012673294,0.012673294
982,9/8/2016,0.051635548,0.010236122,0.006141673,0.008871306,0.008871306
983,9/9/2016,0.036144884,0.007165285,0.004299171,0.006209914,0.006209914
984,9/10/2016,0.025301419,0.0050157,0.00300942,0.00434694,0.00434694
985,9/11/2016,0.017710993,0.00351099,0.002106594,0.003042858,0.003042858
986,9/12/2016,0.012397695,0.002457693,0.001474616,0.00213,0.00213
987,9/13/2016,0.008678387,0.001720385,0.001032231,0.001491,0.001491
988,9/14/2016,0.006074871,0.00120427,0.000722562,0.0010437,0.0010437
989,9/15/2016,0.004252409,0.000842989,0.000505793,0.00073059,0.00073059
990,9/16/2016,0.002976687,0.000590092,0.000354055,0.000511413,0.000511413
991,9/17/2016,0.002083681,0.000413064,0.000247839,0.000357989,0.000357989
992,9/18/2016,0.001458576,0.000289145,0.000173487,0.000250592,0.000250592
993,9/19/2016,0.001021004,0.000202402,0.000121441,0.000175415,0.000175415
994,9/20/2016,0.000714702,0.000141681,8.50E-05,0.00012279,0.00012279
995,9/21/2016,0.000500292,9.92E-05,5.95E-05,8.60E-05,8.60E-05
996,9/22/2016,0.000350204,6.94E-05,4.17E-05,6.02E-05,6.02E-05
997,9/23/2016,0.000245143,4.86E-05,2.92E-05,4.21E-05,4.21E-05
998,9/24/2016,0.0001716,3.40E-05,2.04E-05,2.95E-05,2.95E-05
999,9/25/2016,0.00012012,2.38E-05,1.43E-05,2.06E-05,2.06E-05
1000,9/26/2016,8.41E-05,1.67E-05,1.00E-05,1.44E-05,1.44E-05
1001,9/27/2016,5.89E-05,1.17E-05,7.00E-06,1.01E-05,1.01E-05
1002,9/28/2016,4.12E-05,8.17E-06,4.90E-06,7.08E-06,7.08E-06
1003,9/29/2016,5688.668197,1127.709554,676.6257326,977.3482805,977.3482805
1004,9/30/2016,15218.56774,3016.896688,1810.138013,2614.643796,2614.643796
1005,10/1/2016,23728.19742,4703.827682,2822.296609,4076.650657,4076.650657
1006,10/2/2016,16609.73819,3292.679377,1975.607626,2853.65546,2853.65546
1007,10/3/2016,11626.81673,2304.875564,1382.925338,1997.558822,1997.558822
1008,10/4/2016,8138.771714,1613.412895,968.0477369,1398.291175,1398.291175
1009,10/5/2016,5697.1402,1129.389026,677.6334158,978.8038228,978.8038228
1010,10/6/2016,3987.99814,790.5723185,474.3433911,685.162676,685.162676
1011,10/7/2016,2791.598698,553.4006229,332.0403738,479.6138732,479.6138732
1012,10/8/2016,64100.17599,12707.08335,7624.250008,11012.80557,11012.80557
1013,10/9/2016,44870.12319,8894.958342,5336.975005,7708.963897,7708.963897
1014,10/10/2016,31409.08624,6226.47084,3735.882504,5396.274728,5396.274728
1015,10/11/2016,21986.36036,4358.529588,2615.117753,3777.392309,3777.392309
1016,10/12/2016,15390.45226,3050.970711,1830.582427,2644.174617,2644.174617
1017,10/13/2016,10773.31658,2135.679498,1281.407699,1850.922232,1850.922232
1018,10/14/2016,7541.321605,1494.975649,896.9853892,1295.645562,1295.645562
1019,10/15/2016,5278.925124,1046.482954,627.8897724,906.9518935,906.9518935
1020,10/16/2016,3695.247587,732.5380678,439.5228407,634.8663254,634.8663254
1021,10/17/2016,2586.673311,512.7766475,307.6659885,444.4064278,444.4064278
1022,10/18/2016,1810.671317,358.9436532,215.3661919,311.0844995,311.0844995
1023,10/19/2016,1267.469922,251.2605573,150.7563344,217.7591496,217.7591496
1024,10/20/2016,887.2289455,175.8823901,105.529434,152.4314047,152.4314047
1025,10/21/2016,621.0602619,123.1176731,73.87060383,106.7019833,106.7019833
1026,10/22/2016,434.7421833,86.18237114,51.70942268,74.69138832,74.69138832
1027,10/23/2016,304.3195283,60.3276598,36.19659588,52.28397183,52.28397183
1028,10/24/2016,213.0236698,42.22936186,25.33761712,36.59878028,36.59878028
1029,10/25/2016,149.1165689,29.5605533,17.73633198,25.61914619,25.61914619
1030,10/26/2016,104.3815982,20.69238731,12.41543239,17.93340234,17.93340234
1031,10/27/2016,73.06711875,14.48467112,8.690802671,12.55338164,12.55338164
1032,10/28/2016,51.14698312,10.13926978,6.083561869,8.787367145,8.787367145
1033,10/29/2016,35.80288819,7.097488848,4.258493309,6.151157001,6.151157001
1034,10/30/2016,25.06202173,4.968242193,2.980945316,4.305809901,4.305809901
1035,10/31/2016,17.54341521,3.477769535,2.086661721,3.014066931,3.014066931
1036,11/1/2016,12.28039065,2.434438675,1.460663205,2.109846851,2.109846851
1037,11/2/2016,8.596273454,1.704107072,1.022464243,1.476892796,1.476892796
1038,11/3/2016,6.017391418,1.192874951,0.71572497,1.033824957,1.033824957
1039,11/4/2016,4.212173992,0.835012465,0.501007479,0.72367747,0.72367747
1040,11/5/2016,2.948521795,0.584508726,0.350705235,0.506574229,0.506574229
1041,11/6/2016,2.063965256,0.409156108,0.245493665,0.35460196,0.35460196
1042,11/7/2016,1.444775679,0.286409276,0.171845565,0.248221372,0.248221372
1043,11/8/2016,1.011342976,0.200486493,0.120291896,0.173754961,0.173754961
1044,11/9/2016,0.707940083,0.140340545,0.084204327,0.121628472,0.121628472
1045,11/10/2016,0.495558058,0.098238382,0.058943029,0.085139931,0.085139931
1046,11/11/2016,0.346890641,0.068766867,0.04126012,0.059597951,0.059597951
1047,11/12/2016,0.242823448,0.048136807,0.028882084,0.041718566,0.041718566
1048,11/13/2016,0.169976414,0.033695765,0.020217459,0.029202996,0.029202996
1049,11/14/2016,0.11898349,0.023587035,0.014152221,0.020442097,0.020442097
1050,11/15/2016,0.083288443,0.016510925,0.009906555,0.014309468,0.014309468
1051,11/16/2016,0.05830191,0.011557647,0.006934588,0.010016628,0.010016628
1052,11/17/2016,0.040811337,0.008090353,0.004854212,0.007011639,0.007011639
1053,11/18/2016,0.028567936,0.005663247,0.003397948,0.004908148,0.004908148
1054,11/19/2016,0.019997555,0.003964273,0.002378564,0.003435703,0.003435703
1055,11/20/2016,0.013998289,0.002774991,0.001664995,0.002404992,0.002404992
1056,11/21/2016,0.009798802,0.001942494,0.001165496,0.001683495,0.001683495
1057,11/22/2016,0.006859161,0.001359746,0.000815847,0.001178446,0.001178446
1058,11/23/2016,0.004801413,0.000951822,0.000571093,0.000824912,0.000824912
1059,11/24/2016,0.003360989,0.000666275,0.000399765,0.000577439,0.000577439
1060,11/25/2016,0.002352692,0.000466393,0.000279836,0.000404207,0.000404207
1061,11/26/2016,0.001646885,0.000326475,0.000195885,0.000282945,0.000282945
