"DateTime","Depth","period","type","var","value","scenario"
2019-06-10,"0.1","calib","obs","wl",11.1571428571429,"baseline"
2019-06-11,"0.1","calib","mod","wl",11.268640684558,"baseline"
2019-06-11,"0.1","calib","obs","wl",11.1714285714286,"baseline"
2019-06-12,"0.1","calib","mod","wl",11.2715608675396,"baseline"
2019-06-12,"0.1","calib","obs","wl",11.1857142857143,"baseline"
2019-06-13,"0.1","calib","mod","wl",11.2755038222357,"baseline"
2019-06-13,"0.1","calib","obs","wl",11.2,"baseline"
2019-06-13,"0.1","calib","mod","temp",22.2277709656382,"baseline"
2019-06-13,"0.1","calib","obs","temp",22.0338,"baseline"
2019-06-13,"0.1","calib","mod","oxy",8.80250584492699,"baseline"
2019-06-13,"0.1","calib","obs","oxy",7.692,"baseline"
2019-06-13,"0.1","calib","mod","nh4",17.9558774880344,"baseline"
2019-06-13,"0.1","calib","obs","nh4",3.00000000000001,"baseline"
2019-06-13,"0.1","calib","mod","no3",2.94720502191261,"baseline"
2019-06-13,"0.1","calib","obs","no3",0,"baseline"
2019-06-13,"0.1","calib","mod","po4",3.48611846035293,"baseline"
2019-06-13,"0.1","calib","obs","po4",3,"baseline"
2019-06-13,"0.1","calib","mod","chla",2.81773413659353,"baseline"
2019-06-13,"0.1","calib","obs","chla",0.3186,"baseline"
2019-06-13,"0.1","calib","obs","din",3.00000000000001,"baseline"
2019-06-13,"0.1","calib","mod","din",20.903082509947,"baseline"
2019-06-14,"0.1","calib","mod","wl",11.2636972448038,"baseline"
2019-06-14,"0.1","calib","obs","wl",11.1857142857143,"baseline"
2019-06-15,"0.1","calib","mod","wl",11.2476953605749,"baseline"
2019-06-15,"0.1","calib","obs","wl",11.1714285714286,"baseline"
2019-06-16,"0.1","calib","mod","wl",11.2342064018955,"baseline"
2019-06-16,"0.1","calib","obs","wl",11.1571428571429,"baseline"
2019-06-17,"0.1","calib","mod","wl",11.2263124240292,"baseline"
2019-06-17,"0.1","calib","obs","wl",11.1428571428571,"baseline"
2019-06-18,"0.1","calib","mod","wl",11.2168173075259,"baseline"
2019-06-18,"0.1","calib","obs","wl",11.1285714285714,"baseline"
2019-06-19,"0.1","calib","mod","wl",11.2086178935277,"baseline"
2019-06-19,"0.1","calib","obs","wl",11.1142857142857,"baseline"
2019-06-20,"0.1","calib","mod","wl",11.1972169326504,"baseline"
2019-06-20,"0.1","calib","obs","wl",11.1,"baseline"
2019-06-20,"0.1","calib","mod","temp",25.8912199067198,"baseline"
2019-06-20,"0.1","calib","obs","temp",24.5528,"baseline"
2019-06-20,"0.1","calib","mod","oxy",8.78677182875057,"baseline"
2019-06-20,"0.1","calib","obs","oxy",7.7951,"baseline"
2019-06-20,"0.1","calib","mod","nh4",25.0799155714706,"baseline"
2019-06-20,"0.1","calib","obs","nh4",7.00000000000001,"baseline"
2019-06-20,"0.1","calib","mod","no3",3.61153833073271,"baseline"
2019-06-20,"0.1","calib","obs","no3",0.999999999999999,"baseline"
2019-06-20,"0.1","calib","mod","po4",3.42004318927679,"baseline"
2019-06-20,"0.1","calib","obs","po4",5,"baseline"
2019-06-20,"0.1","calib","mod","chla",3.10765898849139,"baseline"
2019-06-20,"0.1","calib","obs","chla",0.6169,"baseline"
2019-06-20,"0.1","calib","obs","din",8.00000000000001,"baseline"
2019-06-20,"0.1","calib","mod","din",28.6914539022033,"baseline"
2019-06-21,"0.1","calib","mod","wl",11.1947259271822,"baseline"
2019-06-21,"0.1","calib","obs","wl",11.1,"baseline"
2019-06-22,"0.1","calib","mod","wl",11.1904063692195,"baseline"
2019-06-22,"0.1","calib","obs","wl",11.1,"baseline"
2019-06-23,"0.1","calib","mod","wl",11.1878202549253,"baseline"
2019-06-23,"0.1","calib","obs","wl",11.1,"baseline"
2019-06-24,"0.1","calib","mod","wl",11.1857154697129,"baseline"
2019-06-24,"0.1","calib","obs","wl",11.1,"baseline"
2019-06-25,"0.1","calib","mod","wl",11.1843116246686,"baseline"
2019-06-25,"0.1","calib","obs","wl",11.1,"baseline"
2019-06-26,"0.1","calib","mod","wl",11.196481720408,"baseline"
2019-06-26,"0.1","calib","obs","wl",11.1,"baseline"
2019-06-27,"0.1","calib","mod","wl",11.1921487957595,"baseline"
2019-06-27,"0.1","calib","obs","wl",11.1,"baseline"
2019-06-27,"0.1","calib","mod","temp",26.6661643693329,"baseline"
2019-06-27,"0.1","calib","obs","temp",25.754,"baseline"
2019-06-27,"0.1","calib","mod","oxy",8.52305223652789,"baseline"
2019-06-27,"0.1","calib","obs","oxy",8.2711,"baseline"
2019-06-27,"0.1","calib","mod","nh4",23.2685466202626,"baseline"
2019-06-27,"0.1","calib","obs","nh4",7.00000000000001,"baseline"
2019-06-27,"0.1","calib","mod","no3",3.98561564395158,"baseline"
2019-06-27,"0.1","calib","obs","no3",2,"baseline"
2019-06-27,"0.1","calib","mod","po4",3.43915337122338,"baseline"
2019-06-27,"0.1","calib","obs","po4",6,"baseline"
2019-06-27,"0.1","calib","mod","chla",3.24893240818822,"baseline"
2019-06-27,"0.1","calib","obs","chla",0.2754,"baseline"
2019-06-27,"0.1","calib","obs","din",9,"baseline"
2019-06-27,"0.1","calib","mod","din",27.2541622642142,"baseline"
2019-06-28,"0.1","calib","mod","wl",11.1941785722597,"baseline"
2019-06-28,"0.1","calib","obs","wl",11.1083333333333,"baseline"
2019-06-29,"0.1","calib","mod","wl",11.1972112524815,"baseline"
2019-06-29,"0.1","calib","obs","wl",11.1166666666667,"baseline"
2019-06-30,"0.1","calib","mod","wl",11.2000863350619,"baseline"
2019-06-30,"0.1","calib","obs","wl",11.125,"baseline"
2019-07-01,"0.1","calib","mod","wl",11.2030994399936,"baseline"
2019-07-01,"0.1","calib","obs","wl",11.1333333333333,"baseline"
2019-07-02,"0.1","calib","mod","wl",11.2065318244358,"baseline"
2019-07-02,"0.1","calib","obs","wl",11.1416666666667,"baseline"
2019-07-03,"0.1","calib","mod","wl",11.2345253708604,"baseline"
2019-07-03,"0.1","calib","obs","wl",11.15,"baseline"
2019-07-03,"0.1","calib","mod","temp",27.736469387341,"baseline"
2019-07-03,"0.1","calib","obs","temp",26.4945,"baseline"
2019-07-03,"0.1","calib","mod","oxy",8.21272014334525,"baseline"
2019-07-03,"0.1","calib","obs","oxy",6.9286,"baseline"
2019-07-03,"0.1","calib","mod","chla",3.42712124368561,"baseline"
2019-07-03,"0.1","calib","obs","chla",0.5836,"baseline"
2019-07-04,"0.1","calib","mod","wl",11.2250605515441,"baseline"
2019-07-04,"0.1","calib","obs","wl",11.14375,"baseline"
2019-07-05,"0.1","calib","mod","wl",11.217066002138,"baseline"
2019-07-05,"0.1","calib","obs","wl",11.1375,"baseline"
2019-07-06,"0.1","calib","mod","wl",11.2191215528664,"baseline"
2019-07-06,"0.1","calib","obs","wl",11.13125,"baseline"
2019-07-07,"0.1","calib","mod","wl",11.2132699344612,"baseline"
2019-07-07,"0.1","calib","obs","wl",11.125,"baseline"
2019-07-08,"0.1","calib","mod","wl",11.2061891164748,"baseline"
2019-07-08,"0.1","calib","obs","wl",11.11875,"baseline"
2019-07-09,"0.1","calib","mod","wl",11.1987015739644,"baseline"
2019-07-09,"0.1","calib","obs","wl",11.1125,"baseline"
2019-07-10,"0.1","calib","mod","wl",11.2016034720173,"baseline"
2019-07-10,"0.1","calib","obs","wl",11.10625,"baseline"
2019-07-11,"0.1","calib","mod","wl",11.1944633082151,"baseline"
2019-07-11,"0.1","calib","obs","wl",11.1,"baseline"
2019-07-11,"0.1","calib","mod","temp",27.5962130114139,"baseline"
2019-07-11,"0.1","calib","obs","temp",25.7117,"baseline"
2019-07-11,"0.1","calib","mod","oxy",8.44142429872417,"baseline"
2019-07-11,"0.1","calib","obs","oxy",6.4531,"baseline"
2019-07-11,"0.1","calib","mod","nh4",14.9615923366845,"baseline"
2019-07-11,"0.1","calib","obs","nh4",8,"baseline"
2019-07-11,"0.1","calib","mod","no3",2.37531498103785,"baseline"
2019-07-11,"0.1","calib","obs","no3",0.999999999999999,"baseline"
2019-07-11,"0.1","calib","mod","po4",4.13394935977407,"baseline"
2019-07-11,"0.1","calib","obs","po4",3,"baseline"
2019-07-11,"0.1","calib","mod","chla",3.34565661351109,"baseline"
2019-07-11,"0.1","calib","obs","chla",0.7367,"baseline"
2019-07-11,"0.1","calib","obs","din",9,"baseline"
2019-07-11,"0.1","calib","mod","din",17.3369073177223,"baseline"
2019-07-12,"0.1","calib","mod","wl",11.1892714672826,"baseline"
2019-07-12,"0.1","calib","obs","wl",11.0857142857143,"baseline"
2019-07-13,"0.1","calib","mod","wl",11.1751724073982,"baseline"
2019-07-13,"0.1","calib","obs","wl",11.0714285714286,"baseline"
2019-07-14,"0.1","calib","mod","wl",11.1615992650349,"baseline"
2019-07-14,"0.1","calib","obs","wl",11.0571428571429,"baseline"
2019-07-15,"0.1","calib","mod","wl",11.1473920191576,"baseline"
2019-07-15,"0.1","calib","obs","wl",11.0428571428571,"baseline"
2019-07-16,"0.1","calib","mod","wl",11.1360172493767,"baseline"
2019-07-16,"0.1","calib","obs","wl",11.0285714285714,"baseline"
2019-07-17,"0.1","calib","mod","wl",11.124238714923,"baseline"
2019-07-17,"0.1","calib","obs","wl",11.0142857142857,"baseline"
2019-07-18,"0.1","calib","mod","wl",11.1162490859454,"baseline"
2019-07-18,"0.1","calib","obs","wl",11,"baseline"
2019-07-18,"0.1","calib","mod","nh4",13.7524379923444,"baseline"
2019-07-18,"0.1","calib","obs","nh4",5.99999999999999,"baseline"
2019-07-18,"0.1","calib","mod","no3",1.45573007965004,"baseline"
2019-07-18,"0.1","calib","obs","no3",0.999999999999999,"baseline"
2019-07-18,"0.1","calib","mod","po4",2.0110440837946,"baseline"
2019-07-18,"0.1","calib","obs","po4",3,"baseline"
2019-07-18,"0.1","calib","obs","din",6.99999999999999,"baseline"
2019-07-18,"0.1","calib","mod","din",15.2081680719944,"baseline"
2019-07-19,"0.1","calib","mod","wl",11.1197897502198,"baseline"
2019-07-19,"0.1","calib","obs","wl",11.0033333333333,"baseline"
2019-07-20,"0.1","calib","mod","wl",11.1164998919709,"baseline"
2019-07-20,"0.1","calib","obs","wl",11.0066666666667,"baseline"
2019-07-21,"0.1","calib","mod","wl",11.1139201992085,"baseline"
2019-07-21,"0.1","calib","obs","wl",11.01,"baseline"
2019-07-22,"0.1","calib","mod","wl",11.1194247360245,"baseline"
2019-07-22,"0.1","calib","obs","wl",11.0133333333333,"baseline"
2019-07-23,"0.1","calib","mod","wl",11.1173131192198,"baseline"
2019-07-23,"0.1","calib","obs","wl",11.0166666666667,"baseline"
2019-07-24,"0.1","calib","mod","wl",11.130996218779,"baseline"
2019-07-24,"0.1","calib","obs","wl",11.02,"baseline"
2019-07-24,"0.1","calib","mod","temp",25.6483823334596,"baseline"
2019-07-24,"0.1","calib","obs","temp",26.0138,"baseline"
2019-07-24,"0.1","calib","mod","oxy",8.20438559017981,"baseline"
2019-07-24,"0.1","calib","obs","oxy",7.0133,"baseline"
2019-07-24,"0.1","calib","mod","nh4",10.4381267752446,"baseline"
2019-07-24,"0.1","calib","obs","nh4",0.999999999999999,"baseline"
2019-07-24,"0.1","calib","mod","no3",1.20315847411868,"baseline"
2019-07-24,"0.1","calib","obs","no3",0.999999999999999,"baseline"
2019-07-24,"0.1","calib","mod","po4",2.1409741600732,"baseline"
2019-07-24,"0.1","calib","obs","po4",3,"baseline"
2019-07-24,"0.1","calib","mod","chla",3.32606364344383,"baseline"
2019-07-24,"0.1","calib","obs","chla",1.4058,"baseline"
2019-07-24,"0.1","calib","obs","din",2,"baseline"
2019-07-24,"0.1","calib","mod","din",11.6412852493633,"baseline"
2019-07-25,"0.1","calib","mod","wl",11.1243655366958,"baseline"
2019-07-25,"0.1","calib","obs","wl",11.0175,"baseline"
2019-07-25,"0.1","calib","mod","temp",25.1172364563969,"baseline"
2019-07-25,"0.1","calib","obs","temp",26.2658,"baseline"
2019-07-25,"0.1","calib","mod","oxy",8.38864263404371,"baseline"
2019-07-25,"0.1","calib","obs","oxy",7.1281,"baseline"
2019-07-25,"0.1","calib","mod","chla",3.35870412018667,"baseline"
2019-07-25,"0.1","calib","obs","chla",1.9836,"baseline"
2019-07-26,"0.1","calib","mod","wl",11.119196188128,"baseline"
2019-07-26,"0.1","calib","obs","wl",11.015,"baseline"
2019-07-27,"0.1","calib","mod","wl",11.1160068837445,"baseline"
2019-07-27,"0.1","calib","obs","wl",11.0125,"baseline"
2019-07-28,"0.1","calib","mod","wl",11.1132779958588,"baseline"
2019-07-28,"0.1","calib","obs","wl",11.01,"baseline"
2019-07-29,"0.1","calib","mod","wl",11.1108185135816,"baseline"
2019-07-29,"0.1","calib","obs","wl",11.0075,"baseline"
2019-07-30,"0.1","calib","mod","wl",11.1085668379351,"baseline"
2019-07-30,"0.1","calib","obs","wl",11.005,"baseline"
2019-07-31,"0.1","calib","mod","wl",11.1166973748689,"baseline"
2019-07-31,"0.1","calib","obs","wl",11.0025,"baseline"
2019-08-01,"0.1","calib","mod","wl",11.1363147974294,"baseline"
2019-08-01,"0.1","calib","obs","wl",11,"baseline"
2019-08-01,"0.1","calib","mod","temp",26.3751773746147,"baseline"
2019-08-01,"0.1","calib","obs","temp",26.9132,"baseline"
2019-08-01,"0.1","calib","mod","oxy",8.44914657206375,"baseline"
2019-08-01,"0.1","calib","obs","oxy",5.3753,"baseline"
2019-08-01,"0.1","calib","mod","nh4",13.0206107101728,"baseline"
2019-08-01,"0.1","calib","obs","nh4",5.99999999999999,"baseline"
2019-08-01,"0.1","calib","mod","no3",1.34259605464014,"baseline"
2019-08-01,"0.1","calib","obs","no3",7.99999999999999,"baseline"
2019-08-01,"0.1","calib","mod","po4",2.09814375283248,"baseline"
2019-08-01,"0.1","calib","obs","po4",7,"baseline"
2019-08-01,"0.1","calib","mod","chla",3.41014904696993,"baseline"
2019-08-01,"0.1","calib","obs","chla",1.2045,"baseline"
2019-08-01,"0.1","calib","obs","din",14,"baseline"
2019-08-01,"0.1","calib","mod","din",14.363206764813,"baseline"
2019-08-02,"0.1","calib","mod","wl",11.1319898972984,"baseline"
2019-08-02,"0.1","calib","obs","wl",11,"baseline"
2019-08-03,"0.1","calib","mod","wl",11.1585936993873,"baseline"
2019-08-03,"0.1","calib","obs","wl",11.025,"baseline"
2019-08-04,"0.1","calib","mod","wl",11.1715263876659,"baseline"
2019-08-04,"0.1","calib","obs","wl",11.05,"baseline"
2019-08-05,"0.1","calib","mod","wl",11.1849093548064,"baseline"
2019-08-05,"0.1","calib","obs","wl",11.075,"baseline"
2019-08-06,"0.1","calib","mod","wl",11.1992685628856,"baseline"
2019-08-06,"0.1","calib","obs","wl",11.1,"baseline"
2019-08-07,"0.1","calib","mod","wl",11.2283110427871,"baseline"
2019-08-07,"0.1","calib","obs","wl",11.1,"baseline"
2019-08-08,"0.1","calib","mod","wl",11.2222174737394,"baseline"
2019-08-08,"0.1","calib","obs","wl",11.1,"baseline"
2019-08-08,"0.1","calib","mod","temp",25.8096365585107,"baseline"
2019-08-08,"0.1","calib","obs","temp",26.9442,"baseline"
2019-08-08,"0.1","calib","mod","oxy",8.53393765049303,"baseline"
2019-08-08,"0.1","calib","obs","oxy",6.6071,"baseline"
2019-08-08,"0.1","calib","mod","nh4",18.2124711213953,"baseline"
2019-08-08,"0.1","calib","obs","nh4",5.99999999999999,"baseline"
2019-08-08,"0.1","calib","mod","no3",1.90833030147423,"baseline"
2019-08-08,"0.1","calib","obs","no3",3,"baseline"
2019-08-08,"0.1","calib","mod","po4",2.99203517959352,"baseline"
2019-08-08,"0.1","calib","obs","po4",3,"baseline"
2019-08-08,"0.1","calib","mod","chla",3.68111517225547,"baseline"
2019-08-08,"0.1","calib","obs","chla",2.017,"baseline"
2019-08-08,"0.1","calib","obs","din",8.99999999999999,"baseline"
2019-08-08,"0.1","calib","mod","din",20.1208014228695,"baseline"
2019-08-09,"0.1","calib","mod","wl",11.2056994628736,"baseline"
2019-08-09,"0.1","calib","obs","wl",11.0833333333333,"baseline"
2019-08-10,"0.1","calib","mod","wl",11.1962779880719,"baseline"
2019-08-10,"0.1","calib","obs","wl",11.0666666666667,"baseline"
2019-08-11,"0.1","calib","mod","wl",11.1808277495762,"baseline"
2019-08-11,"0.1","calib","obs","wl",11.05,"baseline"
2019-08-12,"0.1","calib","mod","wl",11.165135175824,"baseline"
2019-08-12,"0.1","calib","obs","wl",11.0333333333333,"baseline"
2019-08-13,"0.1","calib","mod","wl",11.1512403020442,"baseline"
2019-08-13,"0.1","calib","obs","wl",11.0166666666667,"baseline"
2019-08-14,"0.1","calib","mod","wl",11.1403709549307,"baseline"
2019-08-14,"0.1","calib","obs","wl",11,"baseline"
2019-08-14,"0.1","calib","mod","temp",27.5452225168019,"baseline"
2019-08-14,"0.1","calib","obs","temp",27.4883,"baseline"
2019-08-14,"0.1","calib","mod","oxy",8.39806662380563,"baseline"
2019-08-14,"0.1","calib","obs","oxy",7.4159,"baseline"
2019-08-14,"0.1","calib","mod","nh4",19.0439430000418,"baseline"
2019-08-14,"0.1","calib","obs","nh4",1.99999999999999,"baseline"
2019-08-14,"0.1","calib","mod","no3",1.77303700015196,"baseline"
2019-08-14,"0.1","calib","obs","no3",0.999999999999999,"baseline"
2019-08-14,"0.1","calib","mod","po4",3.75308205552633,"baseline"
2019-08-14,"0.1","calib","obs","po4",6,"baseline"
2019-08-14,"0.1","calib","mod","chla",3.6181289372754,"baseline"
2019-08-14,"0.1","calib","obs","chla",1.3484,"baseline"
2019-08-14,"0.1","calib","obs","din",2.99999999999999,"baseline"
2019-08-14,"0.1","calib","mod","din",20.8169800001938,"baseline"
2019-08-15,"0.1","calib","mod","wl",11.1378540871344,"baseline"
2019-08-15,"0.1","calib","obs","wl",11,"baseline"
2019-08-16,"0.1","calib","mod","wl",11.1451809448557,"baseline"
2019-08-16,"0.1","calib","obs","wl",11,"baseline"
2019-08-17,"0.1","calib","mod","wl",11.1567251381539,"baseline"
2019-08-17,"0.1","calib","obs","wl",11,"baseline"
2019-08-18,"0.1","calib","mod","wl",11.1527514788472,"baseline"
2019-08-18,"0.1","calib","obs","wl",11,"baseline"
2019-08-19,"0.1","calib","mod","wl",11.1493847352302,"baseline"
2019-08-19,"0.1","calib","obs","wl",11,"baseline"
2019-08-20,"0.1","calib","mod","wl",11.1463818533367,"baseline"
2019-08-20,"0.1","calib","obs","wl",11,"baseline"
2019-08-21,"0.1","calib","mod","wl",11.1440904480114,"baseline"
2019-08-21,"0.1","calib","obs","wl",11,"baseline"
2019-08-22,"0.1","calib","mod","wl",11.1421897312326,"baseline"
2019-08-22,"0.1","calib","obs","wl",11,"baseline"
2019-08-22,"0.1","calib","mod","temp",28.1921341757006,"baseline"
2019-08-22,"0.1","calib","obs","temp",30.1973,"baseline"
2019-08-22,"0.1","calib","mod","oxy",8.36644892374262,"baseline"
2019-08-22,"0.1","calib","obs","oxy",7.4477,"baseline"
2019-08-22,"0.1","calib","mod","nh4",21.1727399288923,"baseline"
2019-08-22,"0.1","calib","obs","nh4",5,"baseline"
2019-08-22,"0.1","calib","mod","no3",2.06369559634785,"baseline"
2019-08-22,"0.1","calib","obs","no3",5,"baseline"
2019-08-22,"0.1","calib","mod","po4",4.58907634148051,"baseline"
2019-08-22,"0.1","calib","obs","po4",6,"baseline"
2019-08-22,"0.1","calib","mod","chla",3.6443037121819,"baseline"
2019-08-22,"0.1","calib","obs","chla",2.022,"baseline"
2019-08-22,"0.1","calib","obs","din",10,"baseline"
2019-08-22,"0.1","calib","mod","din",23.2364355252402,"baseline"
2019-08-23,"0.1","calib","mod","wl",11.1413283417215,"baseline"
2019-08-23,"0.1","calib","obs","wl",11,"baseline"
2019-08-24,"0.1","calib","mod","wl",11.1405152584238,"baseline"
2019-08-24,"0.1","calib","obs","wl",11,"baseline"
2019-08-25,"0.1","calib","mod","wl",11.1601580121559,"baseline"
2019-08-25,"0.1","calib","obs","wl",11,"baseline"
2019-08-26,"0.1","calib","mod","wl",11.1550018516459,"baseline"
2019-08-26,"0.1","calib","obs","wl",11,"baseline"
2019-08-27,"0.1","calib","mod","wl",11.1508036094121,"baseline"
2019-08-27,"0.1","calib","obs","wl",11,"baseline"
2019-08-28,"0.1","calib","mod","wl",11.1508190318342,"baseline"
2019-08-28,"0.1","calib","obs","wl",11,"baseline"
2019-08-29,"0.1","calib","mod","wl",11.1395910251658,"baseline"
2019-08-29,"0.1","calib","obs","wl",10.9857142857143,"baseline"
2019-08-30,"0.1","calib","mod","wl",11.1270317219391,"baseline"
2019-08-30,"0.1","calib","obs","wl",10.9714285714286,"baseline"
2019-08-31,"0.1","calib","mod","wl",11.115266785867,"baseline"
2019-08-31,"0.1","calib","obs","wl",10.9571428571429,"baseline"
2019-09-01,"0.1","calib","mod","wl",11.1047763840542,"baseline"
2019-09-01,"0.1","calib","obs","wl",10.9428571428571,"baseline"
2019-09-02,"0.1","calib","mod","wl",11.0944777970244,"baseline"
2019-09-02,"0.1","calib","obs","wl",10.9285714285714,"baseline"
2019-09-03,"0.1","calib","mod","wl",11.0842327799844,"baseline"
2019-09-03,"0.1","calib","obs","wl",10.9142857142857,"baseline"
2019-09-04,"0.1","calib","mod","wl",11.0732822386521,"baseline"
2019-09-04,"0.1","calib","obs","wl",10.9,"baseline"
2019-09-04,"0.1","calib","mod","temp",26.4626728062238,"baseline"
2019-09-04,"0.1","calib","obs","temp",28.3132,"baseline"
2019-09-04,"0.1","calib","mod","oxy",8.98158096195317,"baseline"
2019-09-04,"0.1","calib","obs","oxy",5.7775,"baseline"
2019-09-04,"0.1","calib","mod","nh4",17.399442301124,"baseline"
2019-09-04,"0.1","calib","obs","nh4",3.00000000000001,"baseline"
2019-09-04,"0.1","calib","mod","no3",1.17402344202979,"baseline"
2019-09-04,"0.1","calib","obs","no3",0,"baseline"
2019-09-04,"0.1","calib","mod","po4",2.66872608533798,"baseline"
2019-09-04,"0.1","calib","obs","po4",4,"baseline"
2019-09-04,"0.1","calib","mod","chla",3.54826927443169,"baseline"
2019-09-04,"0.1","calib","obs","chla",1.1804,"baseline"
2019-09-04,"0.1","calib","obs","din",3.00000000000001,"baseline"
2019-09-04,"0.1","calib","mod","din",18.5734657431538,"baseline"
2019-09-05,"0.1","calib","mod","wl",11.0719800822068,"baseline"
2019-09-05,"0.1","calib","obs","wl",10.9,"baseline"
2019-09-06,"0.1","calib","mod","wl",11.0704092900649,"baseline"
2019-09-06,"0.1","calib","obs","wl",10.9,"baseline"
2019-09-07,"0.1","calib","mod","wl",11.0653729524865,"baseline"
2019-09-07,"0.1","calib","obs","wl",10.9,"baseline"
2019-09-08,"0.1","calib","mod","wl",11.0627632597809,"baseline"
2019-09-08,"0.1","calib","obs","wl",10.9,"baseline"
2019-09-09,"0.1","calib","mod","wl",11.0605510187051,"baseline"
2019-09-09,"0.1","calib","obs","wl",10.9,"baseline"
2019-09-10,"0.1","calib","mod","wl",11.0596381916639,"baseline"
2019-09-10,"0.1","calib","obs","wl",10.9,"baseline"
2019-09-11,"0.1","calib","mod","wl",11.0588951306192,"baseline"
2019-09-11,"0.1","calib","obs","wl",10.9,"baseline"
2019-09-12,"0.1","calib","mod","wl",11.0525460884557,"baseline"
2019-09-12,"0.1","calib","obs","wl",10.8875,"baseline"
2019-09-13,"0.1","calib","mod","wl",11.0512698319013,"baseline"
2019-09-13,"0.1","calib","obs","wl",10.875,"baseline"
2019-09-14,"0.1","calib","mod","wl",11.0414854705269,"baseline"
2019-09-14,"0.1","calib","obs","wl",10.8625,"baseline"
2019-09-15,"0.1","calib","mod","wl",11.032546611362,"baseline"
2019-09-15,"0.1","calib","obs","wl",10.85,"baseline"
2019-09-16,"0.1","calib","mod","wl",11.0232045132399,"baseline"
2019-09-16,"0.1","calib","obs","wl",10.8375,"baseline"
2019-09-17,"0.1","calib","mod","wl",11.0131116574173,"baseline"
2019-09-17,"0.1","calib","obs","wl",10.825,"baseline"
2019-09-18,"0.1","calib","mod","wl",11.0028289783533,"baseline"
2019-09-18,"0.1","calib","obs","wl",10.8125,"baseline"
2019-09-19,"0.1","calib","mod","wl",10.9929452256289,"baseline"
2019-09-19,"0.1","calib","obs","wl",10.8,"baseline"
2019-09-20,"0.1","calib","mod","wl",10.9268960231275,"baseline"
2019-09-20,"0.1","calib","obs","wl",10.7,"baseline"
2019-09-20,"0.1","calib","mod","temp",24.6516274397614,"baseline"
2019-09-20,"0.1","calib","obs","temp",23.7523,"baseline"
2019-09-20,"0.1","calib","mod","oxy",9.18808734572878,"baseline"
2019-09-20,"0.1","calib","obs","oxy",5.3758,"baseline"
2019-09-20,"0.1","calib","mod","nh4",3.49288687541166,"baseline"
2019-09-20,"0.1","calib","obs","nh4",4,"baseline"
2019-09-20,"0.1","calib","mod","no3",0.0843067586725726,"baseline"
2019-09-20,"0.1","calib","obs","no3",0,"baseline"
2019-09-20,"0.1","calib","mod","po4",1.28618419489164,"baseline"
2019-09-20,"0.1","calib","obs","po4",3,"baseline"
2019-09-20,"0.1","calib","mod","chla",3.2046278010392,"baseline"
2019-09-20,"0.1","calib","obs","chla",2.3498,"baseline"
2019-09-20,"0.1","calib","obs","din",4,"baseline"
2019-09-20,"0.1","calib","mod","din",3.57719363408423,"baseline"
2019-09-21,"0.1","calib","mod","wl",10.9141006461812,"baseline"
2019-09-21,"0.1","calib","obs","wl",10.6833333333333,"baseline"
2019-09-22,"0.1","calib","mod","wl",10.9020986595908,"baseline"
2019-09-22,"0.1","calib","obs","wl",10.6666666666667,"baseline"
2019-09-23,"0.1","calib","mod","wl",10.8900452501262,"baseline"
2019-09-23,"0.1","calib","obs","wl",10.65,"baseline"
2019-09-24,"0.1","calib","mod","wl",10.8772994153861,"baseline"
2019-09-24,"0.1","calib","obs","wl",10.6333333333333,"baseline"
2019-09-25,"0.1","calib","mod","wl",10.8634211457006,"baseline"
2019-09-25,"0.1","calib","obs","wl",10.6166666666667,"baseline"
2019-09-26,"0.1","calib","mod","wl",10.8497696473696,"baseline"
2019-09-26,"0.1","calib","obs","wl",10.6,"baseline"
2019-09-27,"0.1","calib","mod","wl",10.8386306714682,"baseline"
2019-09-27,"0.1","calib","obs","wl",10.5857142857143,"baseline"
2019-09-28,"0.1","calib","mod","wl",10.8276174495825,"baseline"
2019-09-28,"0.1","calib","obs","wl",10.5714285714286,"baseline"
2019-09-29,"0.1","calib","mod","wl",10.8187763052304,"baseline"
2019-09-29,"0.1","calib","obs","wl",10.5571428571429,"baseline"
2019-09-30,"0.1","calib","mod","wl",10.8085241335964,"baseline"
2019-09-30,"0.1","calib","obs","wl",10.5428571428571,"baseline"
2019-10-01,"0.1","calib","mod","wl",10.7983839052897,"baseline"
2019-10-01,"0.1","calib","obs","wl",10.5285714285714,"baseline"
2019-10-02,"0.1","calib","mod","wl",10.7883380104929,"baseline"
2019-10-02,"0.1","calib","obs","wl",10.5142857142857,"baseline"
2019-10-03,"0.1","calib","mod","wl",10.7773492801817,"baseline"
2019-10-03,"0.1","calib","obs","wl",10.5,"baseline"
2019-10-04,"0.1","calib","mod","wl",10.774794503749,"baseline"
2019-10-04,"0.1","calib","obs","wl",10.5,"baseline"
2019-10-04,"0.1","calib","mod","temp",25.7647202081903,"baseline"
2019-10-04,"0.1","calib","obs","temp",25.8678,"baseline"
2019-10-04,"0.1","calib","mod","oxy",8.89377286866095,"baseline"
2019-10-04,"0.1","calib","obs","oxy",5.6592,"baseline"
2019-10-04,"0.1","calib","mod","nh4",2.92218114796899,"baseline"
2019-10-04,"0.1","calib","obs","nh4",5,"baseline"
2019-10-04,"0.1","calib","mod","no3",0.00582779275878164,"baseline"
2019-10-04,"0.1","calib","obs","no3",0.999999999999999,"baseline"
2019-10-04,"0.1","calib","mod","po4",0.67498679154951,"baseline"
