"DateTime","Depth","var","value","scenario"
2020-03-15,"0.1","nh4",39.6112719039912,"baseline"
2020-03-15,"0.1","no3",4.0751323459763,"baseline"
2020-03-15,"0.1","po4",2.56704048503239,"baseline"
2020-03-15,"0.1","chla",0.484044026126795,"baseline"
2020-03-15,"0.1","din",43.6864042499675,"baseline"
2020-03-16,"0.1","wl",11.0392862332686,"baseline"
2020-03-16,"0.1","temp",11.5484927180231,"baseline"
2020-03-16,"0.1","oxy",11.7079476025944,"baseline"
2020-03-16,"0.1","nh4",41.4390494147735,"baseline"
2020-03-16,"0.1","no3",3.98063405582785,"baseline"
2020-03-16,"0.1","po4",2.37460623253919,"baseline"
2020-03-16,"0.1","chla",0.362048726126115,"baseline"
2020-03-16,"0.1","din",45.4196834706014,"baseline"
2020-03-17,"0.1","wl",11.0973122786643,"baseline"
2020-03-17,"0.1","temp",11.2799463309781,"baseline"
2020-03-17,"0.1","oxy",11.749953144837,"baseline"
2020-03-17,"0.1","nh4",41.7764176823675,"baseline"
2020-03-17,"0.1","no3",3.96877063586238,"baseline"
2020-03-17,"0.1","po4",2.32249129819449,"baseline"
2020-03-17,"0.1","chla",0.227963938896178,"baseline"
2020-03-17,"0.1","din",45.7451883182299,"baseline"
2020-03-18,"0.1","wl",11.0780847117146,"baseline"
2020-03-18,"0.1","temp",11.8308139716273,"baseline"
2020-03-18,"0.1","oxy",11.720465379838,"baseline"
2020-03-18,"0.1","nh4",43.9469619188644,"baseline"
2020-03-18,"0.1","no3",3.95528840484413,"baseline"
2020-03-18,"0.1","po4",2.3014977053735,"baseline"
2020-03-18,"0.1","chla",0.261071689061095,"baseline"
2020-03-18,"0.1","din",47.9022503237085,"baseline"
2020-03-19,"0.1","wl",11.0587224876453,"baseline"
2020-03-19,"0.1","temp",11.1630926132072,"baseline"
2020-03-19,"0.1","oxy",11.747167536876,"baseline"
