time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain
2016-05-31 20:00:00,9.19,379.3929,23.85,81.2,0.1,0
2016-05-31 21:00:00,0,386.4951,24.23,87,1.21,0
2016-05-31 22:00:00,0,364.6382,20.64369,84.5,0.221,0
2016-05-31 23:00:00,0,369.8267,21.49,87.3,0.51,0
2016-06-01 00:00:00,0,368.0798,21.28,91.3,2.13,0
2016-06-01 01:00:00,0,356.4639,18.76102,99,1.398,0
2016-06-01 02:00:00,0,354.8924,18.36466,98.6,0.877,0
2016-06-01 03:00:00,0,352.7813,17.99534,100,1.228,0
2016-06-01 04:00:00,0,350.4282,17.63502,100,2.004,0
2016-06-01 05:00:00,0,359.99,19.34,99.4,2.331,0
2016-06-01 06:00:00,0,355.6243,18.66,99,1.45,0
2016-06-01 07:00:00,62.36,378.3207,18.98,98.4,2.017,0
2016-06-01 08:00:00,68.43,346.8926,18.02236,100,1.282,0
2016-06-01 09:00:00,212.3,369.127,22.72,85.3,0.196,0
2016-06-01 10:00:00,341.2,409.5453,26.11,81.2,0.866,0
2016-06-01 11:00:00,878,381.9687,28.18,57.09,1.101,0
2016-06-01 12:00:00,1026,380.012,27.67,50.44,1.395,0
2016-06-01 13:00:00,1018,381.5759,28.31,50.93,2.514,0
2016-06-01 14:00:00,475.1,402.3706,28.04,51.07,1.352,0
2016-06-01 15:00:00,907,381.5652,28.87,49.23,1.607,0
2016-06-01 16:00:00,309.5,398.0951,28.62,50.49,1.165,0
2016-06-01 17:00:00,250.8,377.7689,28.55,49.47,0.572,0
2016-06-01 18:00:00,432.9,383.2527,28,54.89,0.97,0
2016-06-01 19:00:00,92.2,394.5813,27.16,60.63,1.155,0
2016-06-01 20:00:00,21.26,390.9599,26.59,73.74,0.041,0
2016-06-01 21:00:00,0,383.2672,23.78,78.9,0.882,0
2016-06-01 22:00:00,0,408.5184,23.15,79.52,1.702,0
2016-06-01 23:00:00,0,368.2865,20.73377,81.2,0.805,0
2016-06-02 00:00:00,0,372.8707,21.47,87.3,0.874,0
2016-06-02 01:00:00,0,373.8451,21.35,91.2,0.049,0
2016-06-02 02:00:00,0,371.0404,20.96,93.9,0.483,0
2016-06-02 03:00:00,0,372.1867,21.49,97.7,0,0
2016-06-02 04:00:00,0,353.7181,18.13046,100,0.645,0
2016-06-02 05:00:00,0,350.622,17.76113,100,0.942,0
2016-06-02 06:00:00,0,347.8829,17.31073,100,0.957,0
2016-06-02 07:00:00,30.48,359.5676,18.96,98.4,0.709,0
2016-06-02 08:00:00,81,350.3605,17.71609,99.9,0.136,0
2016-06-02 09:00:00,256.3,385.006,22.43,94.1,1.21,0
2016-06-02 10:00:00,678.1,362.5591,22.34,86.4,2.128,0
2016-06-02 11:00:00,821,374.526,25.43,74.77,1.395,0
2016-06-02 12:00:00,715.2,384.27,27.08,73.51,1.372,0
2016-06-02 13:00:00,1020,403.8007,30.11,70.47,1.601,0
2016-06-02 14:00:00,975,401.282,28.43,66.17,2.406,0
2016-06-02 15:00:00,72.82,437.9107,26.05,84.5,1.137,0
2016-06-02 16:00:00,85.7,438.1502,24.2,95,0.459,0
2016-06-02 17:00:00,214.3,435.2558,24.21,86.2,1.094,0
2016-06-02 18:00:00,401,430.9403,24.11177,80.5,1.155,0
2016-06-02 19:00:00,165.9,429.5683,24.47,87.6,0.75,0
2016-06-02 20:00:00,39.55,417.7304,23.73,87,0.794,0
2016-06-02 21:00:00,0,422.2895,22.7,94.6,1.003,0
2016-06-02 22:00:00,0,418.2783,22.71,91.9,1.202,0
2016-06-02 23:00:00,0,410.9644,21.03,89.4,1.771,0
2016-06-03 00:00:00,0,386.1453,20.45,93.5,0.612,0
2016-06-03 01:00:00,0,389.8458,20.26,95.3,1.009,0
2016-06-03 02:00:00,0,397.6501,19.89,95.6,2.066,0
2016-06-03 03:00:00,0,400.9571,20.11,96.2,1.78,0
2016-06-03 04:00:00,0,391.4701,20.47,96.4,1.46,0
2016-06-03 05:00:00,0,376.3469,21.54,90.2,1.999,0
2016-06-03 06:00:00,0,371.8168,21.2,91.4,2.677,0
2016-06-03 07:00:00,40.24,369.4612,21.18,90,2.267,0
2016-06-03 08:00:00,59.09,367.1819,21.67,86.7,1.867,0
2016-06-03 09:00:00,98.1,364.3501,23.9,77.79,0.338,0
2016-06-03 10:00:00,683.6,367.1966,24.57,74.58,1.287,0
2016-06-03 11:00:00,886,377.0679,24.49,70.87,1.919,0
2016-06-03 12:00:00,718.1,416.6349,27.51,70.2,2.607,0
2016-06-03 13:00:00,241.8,410.9199,27.54,59.47,1.361,0
2016-06-03 14:00:00,396.1,410.3377,26.14,72.21,1.62,0
2016-06-03 15:00:00,478.1,400.2603,25.25,84.8,2.695,0
2016-06-03 16:00:00,599.6,383.4777,26.37,62.15,1.996,0
2016-06-03 17:00:00,63.81,418.2682,25.7,76.75,1.045,0
2016-06-03 18:00:00,149.3,415.9704,20.84,95.7,3.051,0
2016-06-03 19:00:00,73.64,402.111,21.09,95.6,0.96,0
2016-06-03 20:00:00,18.38,409.632,20.66,97.2,1.494,0
2016-06-03 21:00:00,0,409.0771,20.56,97.7,1.561,0
2016-06-03 22:00:00,0,398.0696,20.32,98.2,1.55,0
2016-06-03 23:00:00,0,398.4571,20.11,98.7,2.267,0
2016-06-04 00:00:00,0,395.834,19.98,98.7,1.253,0
2016-06-04 01:00:00,0,395.6011,19.99,99.2,1.999,0
2016-06-04 02:00:00,0,395.7027,19.95,99.3,2.674,0
2016-06-04 03:00:00,0,396.8716,20.35,98.9,1.526,0
2016-06-04 04:00:00,0,395.3188,20.14,99,1.312,0
2016-06-04 05:00:00,0,395.556,20.15,99.6,0.714,0
2016-06-04 06:00:00,0.86,384.7781,18.13046,100,1.516,0
2016-06-04 07:00:00,35.57,384.103,18.03137,100,1.749,0
2016-06-04 08:00:00,77.01,387.1131,18.75201,100,0.841,0
2016-06-04 09:00:00,112.9,411.6961,25.03,85.8,0.39,0
2016-06-04 10:00:00,657.7,389.6447,24.81,76.34,2.257,0
2016-06-04 11:00:00,804,380.2578,26.57,73.28,1.243,0
2016-06-04 12:00:00,346.6,392.9003,26.77,72.51,1.849,0
2016-06-04 13:00:00,373,401.4827,26.95,75.03,1.14,0
2016-06-04 14:00:00,1054,398.4925,27.73,73.69,3.149,0
2016-06-04 15:00:00,1009,383.3115,25.92,71.91,4.655,0
2016-06-04 16:00:00,70.26,431.1168,26.25,82.6,1.597,0
2016-06-04 17:00:00,453.3,388.5949,27.32,67.71,2.105,0
2016-06-04 18:00:00,213.8,383.9937,26.09,77.43,1.419,0
2016-06-04 19:00:00,76.63,398.8452,25.64,76.25,1.063,0
2016-06-04 20:00:00,10.34,421.0136,25.36,84.2,0.443,0
2016-06-04 21:00:00,0,434.6288,23.77,94.6,0.91,0
2016-06-04 22:00:00,0,428.9245,22.1,96.6,0.366,0
2016-06-04 23:00:00,0,422.7815,20.99,96.8,0.769,0
2016-06-05 00:00:00,0,418.4017,20.78,96.4,2.984,0
2016-06-05 01:00:00,0,415.9666,20.57,97.8,1.952,0
2016-06-05 02:00:00,0,420.3063,20.37,98.8,2.365,0
2016-06-05 03:00:00,0,419.6594,20.28,99.4,1.318,0
2016-06-05 04:00:00,0,419.5422,20.42,99.5,1.308,0
2016-06-05 05:00:00,0,419.0584,20.21,99.1,1.478,0
2016-06-05 06:00:00,0.297,419.5637,20.29,99.6,1.137,0
2016-06-05 07:00:00,11.1,419.0359,20.19,99.7,1.055,0
2016-06-05 08:00:00,139.6,417.1306,20.48,99.7,0.822,0
2016-06-05 09:00:00,128.1,422.2109,21.54,94.3,0.65,0
2016-06-05 10:00:00,239.5,424.1978,21.42,94.1,0.662,0
2016-06-05 11:00:00,710.8,441.1516,24.99,90.5,1.269,0
2016-06-05 12:00:00,583.4,438.1152,24.95,84.2,1.15,0
2016-06-05 13:00:00,1315,414.8039,25.48098,72.3,2.337,0
2016-06-05 14:00:00,502.7,407.6435,25.95,67.22,1.308,0
2016-06-05 15:00:00,456.4,410.941,26.6,66.49,2.473,0
2016-06-05 16:00:00,188.2,417.2782,25.87,70.48,1.343,0
2016-06-05 17:00:00,74.12,431.254,26.33,75.32,2.937,0
2016-06-05 18:00:00,84.7,419.5009,25.27,70.33,2.563,0
2016-06-05 19:00:00,64.98,410.6958,25.01,80.7,1.008,0
2016-06-05 20:00:00,18.17,416.0347,24.8,78.98,0.43,0
2016-06-05 21:00:00,0,391.5147,24.84,77.04,0.869,0
2016-06-05 22:00:00,0,384.3497,22.02,85.3,1.524,0
2016-06-05 23:00:00,0,377.7033,22.75,82.2,1.274,0
2016-06-06 00:00:00,0,387.4889,22.41,81.1,1.855,0
2016-06-06 01:00:00,0,364.2307,21.73,82.4,2.586,0
2016-06-06 02:00:00,0,360.6565,21.11,84.2,2.878,0
2016-06-06 03:00:00,0,349.0967,20.22,83.1,2.096,0
2016-06-06 04:00:00,0,346.0399,20.1,81.5,2.685,0
2016-06-06 05:00:00,0,351.9847,19.74,84.8,2.648,0
2016-06-06 06:00:00,1.126,362.1714,19.92,82.6,2.29,0
2016-06-06 07:00:00,63.71,365.7357,19.77,85.9,1.885,0
2016-06-06 08:00:00,58.52,346.8685,19.93,84.9,1.601,0
2016-06-06 09:00:00,70.73,342.1552,21.6,75.85,3.071,0
2016-06-06 10:00:00,207.2,379.4012,25.28,72.32,2.548,0
2016-06-06 11:00:00,700.9,394.4751,27.63,66.51,1.607,0
2016-06-06 12:00:00,636.3,374.8008,25.91,55.44,4.261,0
2016-06-06 13:00:00,1165,389.6366,28.02,55.05,1.274,0
2016-06-06 14:00:00,911,377.8444,28.53,47.64,2.987,0
2016-06-06 15:00:00,431.1,382.5965,28.12,43.96,2.386,0
2016-06-06 16:00:00,405.8,407.9944,28.66,58.02,0.779,0
2016-06-06 17:00:00,151.5,406.5151,24.93,74.39,0.697,0
2016-06-06 18:00:00,127.8,405.4569,25.09,80.2,0.608,0
2016-06-06 19:00:00,77.68,395.2349,24.74,78.57,0.222,0
2016-06-06 20:00:00,44.39,391.8486,23.61,82.4,0,0
2016-06-06 21:00:00,0,389.9965,22.57,86.1,0.84,0
2016-06-06 22:00:00,0,376.5397,20.71,90.3,0.604,0
2016-06-06 23:00:00,0,357.2332,20.16,95,0.706,0
2016-06-07 00:00:00,0,359.7348,19.84,96.3,0.263,0
2016-06-07 01:00:00,0,351.2668,19.7,97.8,1.419,0
2016-06-07 02:00:00,0,337.1492,17.67105,100,0.931,0
2016-06-07 03:00:00,0,336.1477,17.91426,81,2.894,0
2016-06-07 04:00:00,0,346.3395,20.63,82.7,1.816,0
2016-06-07 05:00:00,0,345.6785,20.25,78.77,2.79,0
2016-06-07 06:00:00,0,345.8812,20.24,76.88,2.775,0
2016-06-07 07:00:00,24.87,339.1721,19.65,82,1.945,0
2016-06-07 08:00:00,44.04,341.595,20.49,76.18,1.176,0
2016-06-07 09:00:00,54.79,339.5032,22.38,68.51,1.491,0
2016-06-07 10:00:00,689.3,356.2517,25.3,62.09,0.14,0
2016-06-07 11:00:00,864,355.3622,25.93,51.99,2.969,0
2016-06-07 12:00:00,1036,375.6327,27.17,46.6,1.96,0
2016-06-07 13:00:00,547.6,380.7889,25.88,44.36,1.878,0
2016-06-07 14:00:00,789,377.6725,26.52,37.82,4.343,0
2016-06-07 15:00:00,308.7,397.7724,28.34,42.33,2.602,0
2016-06-07 16:00:00,826,365.4067,29.26,34.16,1.646,0
2016-06-07 17:00:00,168.8,403.1573,27.06,35.52,1.367,0
2016-06-07 18:00:00,447.1,347.0967,26.56,34.4,2.852,0
2016-06-07 19:00:00,46.93,377.4744,26.72,41.53,2.512,0
2016-06-07 20:00:00,19.9,356.2116,23.57,51.9,2.67,0
2016-06-07 21:00:00,0,343.179,21.19,54.72,0.784,0
2016-06-07 22:00:00,0,340.6971,21.59,50.84,3.028,0
2016-06-07 23:00:00,0,340.5165,21.11,54.65,0.48,0
2016-06-08 00:00:00,0,322.2724,18.36466,56.19,3.636,0
2016-06-08 01:00:00,0,323.1509,17.98633,66.1,1.797,0
2016-06-08 02:00:00,0,317.2845,16.91438,67.95,1.369,0
2016-06-08 03:00:00,0,323.6847,18.26,59.5,1.436,0
2016-06-08 04:00:00,0,316.7605,16.13,66.29,0.529,0
2016-06-08 05:00:00,0,315.9163,16.54,60.33,1.174,0
2016-06-08 06:00:00,0,308.9767,15.42,75.39,0.622,0
2016-06-08 07:00:00,24.74,311.2497,16.31,60.55,0.518,0
2016-06-08 08:00:00,66.82,318.1993,16.7,61.02,1.893,0
2016-06-08 09:00:00,229.4,349.225,17.69,52.75,3.731,0
2016-06-08 10:00:00,370.6,364.6154,18.31,48.57,1.205,0
2016-06-08 11:00:00,824,335.3311,18.56,49.77,3.655,0
2016-06-08 12:00:00,999,316.1108,19.82,43.04,3.771,0
2016-06-08 13:00:00,1046,329.6154,23.52,37.02,3.276,0
2016-06-08 14:00:00,1035,324.7701,23.9,31.01,2.341,0
2016-06-08 15:00:00,959,321.5332,21.94,29.25,3.1,0
2016-06-08 16:00:00,836,316.1889,22.48,28.64,2.396,0
2016-06-08 17:00:00,674.9,314.8832,22.12,27.6,6.112,0
2016-06-08 18:00:00,470.2,312.1505,22.2,29.26,1.014,0
2016-06-08 19:00:00,64.26,318.5434,21.77,32.29,1.062,0
2016-06-08 20:00:00,14.51,328.7528,21.41,39.87,2.285,0
2016-06-08 21:00:00,0,322.1025,19.52,38.94,0.97,0
2016-06-08 22:00:00,0,313.1239,17.91,50.64,2.63,0
2016-06-08 23:00:00,0,313.616,17.64,42.25,2.448,0
2016-06-09 00:00:00,0,307.0312,15.43,60.36,1.07,0
2016-06-09 01:00:00,0,299.8895,13.42,74.02,2.914,0
2016-06-09 02:00:00,0,293.9139,11.99,80.6,1.851,0
2016-06-09 03:00:00,0,293.3335,10.99,88.1,3.322,0
2016-06-09 04:00:00,0,287.8301,11.8789,57.6,1.965,0
2016-06-09 05:00:00,0,294.7633,13.49,76.17,1.908,0
2016-06-09 06:00:00,0,298.4379,14.75,61.74,2.198,0
2016-06-09 07:00:00,21.46,300.0672,14.94,57.04,3.231,0
2016-06-09 08:00:00,40.12,302.6687,15.29,59.59,3.51,0
2016-06-09 09:00:00,46.34,302.412,17.89,52.21,3.977,0
2016-06-09 10:00:00,737.3,316.4798,20.11222,51.9,2.403,0
2016-06-09 11:00:00,883,331.8931,23.55,41.28,1.557,0
2016-06-09 12:00:00,983,335.3648,24.77,38.02,1.053,0
2016-06-09 13:00:00,1033,336.6384,23.76,36.52,5.3,0
2016-06-09 14:00:00,1014,350.2076,26.66,36.36,2.639,0
2016-06-09 15:00:00,937,334.1051,24.64324,36.28,0.887,0
2016-06-09 16:00:00,820,333.0754,25.02158,31.01,0.889,0
2016-06-09 17:00:00,649.1,335.0175,25.42694,36.04,2.007,0
2016-06-09 18:00:00,451.6,351.04,27.48,33.21,1.576,0
2016-06-09 19:00:00,72.3,350.7299,26.04,37.95,0,0
2016-06-09 20:00:00,32.36,347.7766,22.29,49.48,1.519,0
2016-06-09 21:00:00,0,335.4306,19.80594,56.73,0.505,0
2016-06-09 22:00:00,0,332.7003,18.81,63.99,2.984,0
2016-06-09 23:00:00,0,330.9166,17.71,71.08,1.638,0
2016-06-10 00:00:00,0,332.8618,17.65,67.2,2.744,0
2016-06-10 01:00:00,0,364.4861,16.52,69.85,2.401,0
2016-06-10 02:00:00,0,382.5402,18.22,68.79,2.535,0
2016-06-10 03:00:00,0,377.1266,17.88724,53.43,2.489,0
2016-06-10 04:00:00,0,387.3667,19.35,60.65,0.49,0
2016-06-10 05:00:00,0,365.2277,18.15,70.38,2.29,0
2016-06-10 06:00:00,0,339.5956,17.34,74.96,1.508,0
2016-06-10 07:00:00,43.65,379.7298,16.35,75.24,1.142,0
2016-06-10 08:00:00,53.93,330.4618,16.95,71.81,0.756,0
2016-06-10 09:00:00,53.02,330.1689,21.74,54.62,0.25,0
2016-06-10 10:00:00,702.1,350.4722,24.32,57.48,0.541,0
2016-06-10 11:00:00,849,343.1451,24.7,41.29,0.338,0
2016-06-10 12:00:00,949,353.6545,26.7331,46.07,1,0
2016-06-10 13:00:00,989,357.144,26.97631,43.76,0.487,0
2016-06-10 14:00:00,972,361.1355,27.3006,40.32,1.063,0
2016-06-10 15:00:00,907,363.3534,28.74,36.44,1.704,0
2016-06-10 16:00:00,546.6,372.3663,28.71,35.96,0.505,0
2016-06-10 17:00:00,564.9,397.8354,28.49,34.9,0.715,0
2016-06-10 18:00:00,456,375.7908,27.99,39.17,2.486,0
2016-06-10 19:00:00,88.7,385.9445,25.81,62.35,0.642,0
2016-06-10 20:00:00,29.63,391.6547,24.78,68.81,1.13,0
2016-06-10 21:00:00,0,370.5013,23.33,78.23,1.679,0
2016-06-10 22:00:00,0,357.1558,20.26,81.5,2.445,0
2016-06-10 23:00:00,0,357.6007,19.72,83,1.666,0
2016-06-11 00:00:00,0,361.7397,19.79,84.8,1.246,0
2016-06-11 01:00:00,0,363.0787,19.76,87.7,1.347,0
2016-06-11 02:00:00,0,361.3837,19.58,90.8,2.187,0
2016-06-11 03:00:00,0,349.5243,17.43684,68.54,2.408,0
2016-06-11 04:00:00,0,380.9488,19.92305,65.61,1.633,0
2016-06-11 05:00:00,0,361.0798,19.96,81.7,2.391,0
2016-06-11 06:00:00,1.009,350.434,18.9682,64.66,2.635,0
2016-06-11 07:00:00,22.55,368.0347,21.99,64.51,3.807,0
2016-06-11 08:00:00,60.56,369.5306,22.54,65.26,2.888,0
2016-06-11 09:00:00,90.7,371.4747,24.81,60.52,4.585,0
2016-06-11 10:00:00,630.2,391.8277,28.88,62.41,1.756,0
2016-06-11 11:00:00,814,386.1831,29.32,58.22,0.758,0
2016-06-11 12:00:00,918,379.2031,28.78,49.92,2.002,0
2016-06-11 13:00:00,969,383.5342,30.09,37.52,1.485,0
2016-06-11 14:00:00,975,380.5172,30.34,33.06,2.105,0
2016-06-11 15:00:00,906,385.7121,31.64,31.23,1.617,0
2016-06-11 16:00:00,748.7,394.6566,31.21,35.16,1.882,0
2016-06-11 17:00:00,682.3,392.2446,31.38,34.45,1.468,0
2016-06-11 18:00:00,441,385.3792,32.07,32.69,0.722,0
2016-06-11 19:00:00,85.2,390.3773,30.9,33.61,1.984,0
2016-06-11 20:00:00,16.63,381.2315,26.78,54.28,1.508,0
2016-06-11 21:00:00,0,390.8588,26.84,64.42,2.032,0
2016-06-11 22:00:00,0,364.8699,23.32807,50.46,0.599,0
2016-06-11 23:00:00,0.304,366.866,23.5893,51.41,1.408,0
2016-06-12 00:00:00,0,368.1604,23.10287,53.33,1.999,0
2016-06-12 01:00:00,0,379.3882,25.16,57.46,2.244,0
2016-06-12 02:00:00,0,376.544,26.33,55.01,1.127,0
2016-06-12 03:00:00,0,378.5069,26.13,52.76,1.854,0
2016-06-12 04:00:00,0,368.736,24.61,59.89,1.829,0
2016-06-12 05:00:00,0,367.7474,24.17,62.12,1.823,0
2016-06-12 06:00:00,0.101,369.845,24.91,56.51,2.002,0
2016-06-12 07:00:00,31.51,365.1457,25,54.55,4.176,0
2016-06-12 08:00:00,85.6,371.6549,24.74,56.3,2.267,0
2016-06-12 09:00:00,179.5,373.7084,25.49,57.33,6.832,0
2016-06-12 10:00:00,706.1,379.5053,26.97,55.93,2.898,0
2016-06-12 11:00:00,821,382.1354,28.4,51.38,3.569,0
2016-06-12 12:00:00,933,393.7304,29.2,49.2,5.093,0
2016-06-12 13:00:00,1033,403.9689,29.98,48.63,0.857,0
2016-06-12 14:00:00,1020,426.574,30.12,47.84,1.225,0
2016-06-12 15:00:00,921,414.3264,30.68,44.81,1.87,0
2016-06-12 16:00:00,812,401.4962,30.95,43.66,4.923,0
2016-06-12 17:00:00,619.4,394.9445,30.06,47.68,2.553,0
2016-06-12 18:00:00,220.9,429.2551,28.91,53.14,2.617,0
2016-06-12 19:00:00,49.89,446.2214,26.94,66.48,2.956,0
2016-06-12 20:00:00,34.14,404.7549,24.74,86.5,1.705,0
2016-06-12 21:00:00,0,369.2564,23.00378,70.58,3.649,0
2016-06-12 22:00:00,0,376.694,26.33,62.23,6.785,0
2016-06-12 23:00:00,0,348.4477,26.01,39.6,4.64,0
2016-06-13 00:00:00,0,341.8292,24.43,36.11,0.644,0
2016-06-13 01:00:00,0,347.8073,20.93,45.49,4.516,0
2016-06-13 02:00:00,0,321.3431,20.82,39.35,3.703,0
2016-06-13 03:00:00,0,327.2525,21.22,35.89,3.58,0
2016-06-13 04:00:00,0,317.4954,20.01,33.87,5.434,0
2016-06-13 05:00:00,0,301.8359,18.18,38.34,6.115,0
2016-06-13 06:00:00,0,300.0561,17.88,38.1,7.464,0
2016-06-13 07:00:00,20.33,300.8874,18.1,42.73,6.035,0
2016-06-13 08:00:00,34.57,302.6359,18.18,37.89,2.991,0
2016-06-13 09:00:00,38.92,291.0711,18.56,34.82,1.901,0
2016-06-13 10:00:00,763.7,302.9713,19.62,35.9,2.282,0
2016-06-13 11:00:00,905,306.2431,20.82,32.12,2.128,0
2016-06-13 12:00:00,1002,318.3081,21.97,31.9,3.223,0
2016-06-13 13:00:00,1035,340.1133,25.79,31.06,4.114,0
2016-06-13 14:00:00,1027,334.3511,25.18372,35,1.833,0
2016-06-13 15:00:00,955,339.2704,27.42,26.61,2.832,0
2016-06-13 16:00:00,832,337.5156,27.1835,31.94,1.761,0
2016-06-13 17:00:00,660.1,348.2739,29.43,25.49,1.285,0
2016-06-13 18:00:00,434,350.2867,28.36,29.71,2.048,0
2016-06-13 19:00:00,91.6,369.9444,29.87,31.73,1.614,0
2016-06-13 20:00:00,28.61,364.3827,26.95,32.53,1.143,0
2016-06-13 21:00:00,0,358.1609,25.55,40.8,3.058,0
2016-06-13 22:00:00,0,336.8947,20.72476,56.09,3.014,0
2016-06-13 23:00:00,0,332.7827,19.78,58.4,2.767,0
2016-06-14 00:00:00,0,332.2182,19.47,55.7,1.529,0
2016-06-14 01:00:00,0,336.8834,18.06,63.09,2.494,0
2016-06-14 02:00:00,0,349.6768,21.2,49.89,2.612,0
2016-06-14 03:00:00,0,346.2163,20.37,46.79,5.13,0
2016-06-14 04:00:00,0,345.9921,19.65,49.98,3.492,0
2016-06-14 05:00:00,0,345.5735,19.36,54.75,3.745,0
2016-06-14 06:00:00,0,338.5877,17.29,66.86,2.685,0
2016-06-14 07:00:00,29.51,339.4658,17.05,67.77,1.111,0
2016-06-14 08:00:00,52.06,342.3344,17.55,74.69,0.614,0
2016-06-14 09:00:00,57.46,339.4847,21.45,55.98,1.393,0
2016-06-14 10:00:00,691.2,355.7292,24.43,50.29,2.071,0
2016-06-14 11:00:00,833,365.2279,26.99,39.14,0.385,0
2016-06-14 12:00:00,900,361.8035,26.43,39.9,0.719,0
2016-06-14 13:00:00,984,369.5704,27.42,40.52,1.975,0
2016-06-14 14:00:00,882,369.2866,27.52,36.6,2.434,0
2016-06-14 15:00:00,957,384.1505,30.14,40.21,3.226,0
2016-06-14 16:00:00,842,375.9226,28.60676,41.28,1.282,0
2016-06-14 17:00:00,467.6,392.6962,30.95,48.04,2.063,0
2016-06-14 18:00:00,440,387.8309,30.72,48.97,1.599,0
2016-06-14 19:00:00,73.25,397.371,30.08,54.84,2.122,0
2016-06-14 20:00:00,18.84,390.7263,26.9,65.16,0.43,0
2016-06-14 21:00:00,0,379.6627,23.43,66.82,0.114,0
2016-06-14 22:00:00,0,378.9845,22.74,65.89,0.268,0
2016-06-14 23:00:00,0,379.123,22.92,64.77,1.116,0
2016-06-15 00:00:00,0,378.2125,23.11,71.9,0.562,0
2016-06-15 01:00:00,0,374.9016,21.78,72.8,0.98,0
2016-06-15 02:00:00,0,369.3614,21.62,74.94,0.951,0
2016-06-15 03:00:00,0,371.2089,21.01,74.39,0.73,0
2016-06-15 04:00:00,0,363.6868,19.57,80.5,0.779,0
2016-06-15 05:00:00,0,365.5662,19.54,78.67,1.823,0
2016-06-15 06:00:00,0,361.8272,18.41,84.6,0,0
2016-06-15 07:00:00,34.09,356.5421,18.89,82.1,1.512,0
2016-06-15 08:00:00,175.7,374.0554,20.01,79.64,0,0
2016-06-15 09:00:00,165.7,394.5224,20.74,82.1,0.465,0
2016-06-15 10:00:00,214.4,392.4958,20.98,84.1,1.094,0
2016-06-15 11:00:00,323.5,396.5267,21.92,77.29,1.888,0
2016-06-15 12:00:00,575.4,401.4896,25.22,72.81,1.483,0
2016-06-15 13:00:00,1094,400.4149,26.34,67.67,2.089,0
2016-06-15 14:00:00,632.7,408.557,28.22,71.95,2.177,0
2016-06-15 15:00:00,883,396.2706,29.89,63.85,0.286,0
2016-06-15 16:00:00,761.5,387.6156,28.66982,68.27,0.764,0
2016-06-15 17:00:00,606.6,397.9736,29.67,64.28,2.182,0
2016-06-15 18:00:00,56.12,424.0611,28.24,74.77,0.082,0
2016-06-15 19:00:00,1.651,425.5159,21.67,96.7,2.386,0
2016-06-15 20:00:00,32.47,420.6352,22.58,99.1,1.339,0
2016-06-15 21:00:00,0,419.0908,21.84,98,0.748,0
2016-06-15 22:00:00,0,410.6881,21.97,99.2,0.954,0
2016-06-15 23:00:00,0,414.1161,21.81,97.9,1.408,0
2016-06-16 00:00:00,0,417.9567,21.92,99,0.88,0
2016-06-16 01:00:00,0,407.1234,21.77,99.1,1.478,0
2016-06-16 02:00:00,0,386.7892,19.58975,94.8,2.261,0
2016-06-16 03:00:00,0,390.6506,20.17527,93.8,2.76,0
2016-06-16 04:00:00,0,420.8952,22.58,95.7,0.696,0
2016-06-16 05:00:00,0,416.7632,22.38,95.5,3.374,0
2016-06-16 06:00:00,0.522,418.266,22.43,92.4,3.494,0
2016-06-16 07:00:00,43.49,406.7179,21.8,96.9,2.45,0
2016-06-16 08:00:00,66.17,374.531,20.60766,84.4,4.724,0
2016-06-16 09:00:00,65.47,374.0305,24.38,84,4.266,0
2016-06-16 10:00:00,703.7,379.0653,24.96,71.73,4.036,0
2016-06-16 11:00:00,455.6,398.4327,28,69.95,1.999,0
2016-06-16 12:00:00,954,381.0949,27.57,62.7,2.189,0
2016-06-16 13:00:00,999,378.0335,27.62489,64.32,3.569,0
2016-06-16 14:00:00,941,386.2039,29.1,51.34,1.475,0
2016-06-16 15:00:00,911,390.5021,29.99,50.06,1.806,0
2016-06-16 16:00:00,801,385.462,31.07,43.88,0.242,0
2016-06-16 17:00:00,655.2,388.1127,30.67,43.96,2.153,0
2016-06-16 18:00:00,437.8,389.8047,31.67,48.62,0.382,0
2016-06-16 19:00:00,55.77,387.0349,27.32,68.67,0.844,0
2016-06-16 20:00:00,6.249,437.2789,26.58,74.95,0.969,0
2016-06-16 21:00:00,0,412.1303,22.47,96.8,1.553,0
2016-06-16 22:00:00,0,422.6382,21.86,97.2,0.714,0
2016-06-16 23:00:00,0,417.4419,21.89,99.3,2.195,0
2016-06-17 00:00:00,0,406.968,22.03,99.4,1.628,0
2016-06-17 01:00:00,0,416.1976,21.64,99.3,1.993,0
2016-06-17 02:00:00,0,396.0233,21.61,98.8,1.746,0
2016-06-17 03:00:00,0,394.9604,20.17,97.9,1.019,0
2016-06-17 04:00:00,0,382.6467,19.8,97.5,1.209,0
2016-06-17 05:00:00,0,378.3378,19.83,90.6,1.82,0
2016-06-17 06:00:00,0,368.3353,18.63,96.4,1.346,0
2016-06-17 07:00:00,29.78,369.41,18.59,94.9,2.514,0
2016-06-17 08:00:00,88.7,381.4186,18.9,95.6,4.078,0
2016-06-17 09:00:00,194.8,384.1956,21.3,80.1,3.321,0
2016-06-17 10:00:00,930,384.9483,21.64358,77.47,3.918,0
2016-06-17 11:00:00,363,403.3087,23.03982,79.28,2.327,0
2016-06-17 12:00:00,804,415.8447,24.85,73.01,0.864,0
2016-06-17 13:00:00,189.1,427.5267,22.73,90.2,2.519,0
