"time","FLOW","TEMP","SALT","OXY_oxy","NIT_amm","NIT_nit","PHS_frp","OGM_doc","OGM_poc","OGM_don","OGM_pon","OGM_dop","OGM_pop","PHS_frp_ads","CAR_dic","CAR_ch4","SIL_rsi"
2016-07-28,0.2359,25.4225,0,240.8317,1.7422,0.3865,0.0578,87.7939,8.7794,7.8939,1.5788,0.1732,0.4042,0.0578,44.6521,0.7118,126.3866
2016-07-29,0.1651,24.9194,0,243.0843,1.6214,0.3431,0.0643,72.3468,7.2347,7.9931,1.5986,0.3866,0.9021,0.0643,41.4982,0.7118,126.3866
2016-07-30,0.1292,25.3839,0,241.0034,1.7403,0.3213,0.0307,159.2874,15.9287,7.9677,1.5935,0.3472,0.8101,0.0307,26.5787,0.7118,126.3866
2016-07-31,0.2147,25.504,0,240.4703,1.6892,0.3661,0.05,163.2666,16.3267,7.9049,1.581,0.2911,0.6792,0.05,65.5102,0.7118,126.3866
2016-08-01,0.1503,25.1191,0,242.1858,1.7402,0.3365,0.0495,169.1095,16.911,7.9424,1.5885,0.4081,0.9522,0.0495,72.07,0.7118,126.3866
2016-08-02,0.1052,25.2648,0,241.5338,1.7055,0.345,0.0489,157.0089,15.7009,8.0275,1.6055,0.0018,0.0042,0.0489,44.1877,0.7118,126.3866
2016-08-03,0.1475,24.5397,0,244.8089,1.702,0.3741,0.052,227.4165,22.7417,7.9394,1.5879,0.2853,0.6656,0.052,96.5563,0.7118,126.3866
2016-08-04,0.1435,23.324,0,250.4764,1.65,0.3858,0.0515,198.3651,19.8365,8.0196,1.6039,0.2824,0.659,0.0515,59.7768,0.7118,126.3866
2016-08-05,0.1838,23.3349,0,250.4247,1.6699,0.3874,0.0464,126.2377,12.6238,7.9629,1.5926,-0.0139,-0.0325,0.0464,53.0853,0.7118,126.3866
2016-08-06,0.1287,23.8275,0,248.1015,1.6922,0.3731,0.0483,147.8906,14.7891,7.975,1.595,0.1742,0.4065,0.0483,34.0833,0.7118,126.3866
2016-08-07,0.0901,24.1658,0,246.5278,1.6735,0.3586,0.0304,160.9997,16.1,7.8842,1.5768,0.4726,1.1027,0.0304,54.4903,0.7118,126.3866
2016-08-08,0.1054,23.1826,0,251.1502,1.6558,0.3407,0.0546,238.5777,23.8578,7.9604,1.5921,0.3169,0.7395,0.0546,15.9298,0.7118,126.3866
2016-08-09,0.0738,22.5213,0,254.3456,1.73,0.3698,0.0497,207.3592,20.7359,7.8119,1.5624,0.0039,0.0091,0.0497,62.7834,0.7118,126.3866
2016-08-10,0.0804,23.1567,0,251.2742,1.8227,0.3567,0.058,52.3167,5.2317,7.8182,1.5636,0.1337,0.3119,0.058,39.8762,0.7118,126.3866
2016-08-11,0.0563,24.0405,0,247.1086,1.7331,0.3751,0.0384,83.605,8.3605,7.863,1.5726,0.5345,1.2471,0.0384,77.505,0.7118,126.3866
2016-08-12,0.0394,24.7854,0,243.6906,1.7139,0.3959,0.0604,147.3999,14.74,7.7835,1.5567,0.2516,0.5871,0.0604,68.1946,0.7118,126.3866
2016-08-13,0.0276,25.3146,0,241.3119,1.7196,0.3512,0.0354,65.6636,6.5664,7.9888,1.5978,0.598,1.3954,0.0354,62.9302,0.7118,126.3866
2016-08-14,0.0193,25.3871,0,240.9891,1.795,0.3441,0.0363,3.8781,0.3878,7.8678,1.5736,0.4076,0.9512,0.0363,41.5973,0.7118,126.3866
2016-08-15,0.0834,24.7442,0,243.8775,1.6868,0.34,0.0281,251.6978,25.1698,7.9326,1.5865,-0.0084,-0.0196,0.0281,89.8511,0.7118,126.3866
2016-08-16,0.0584,24.7268,0,243.9566,1.5935,0.3337,0.0574,37.6968,3.7697,8.0287,1.6057,-0.0118,-0.0275,0.0574,45.7996,0.7118,126.3866
2016-08-17,0.0408,24.7428,0,243.8837,1.6276,0.3428,0.0449,212.7581,21.2758,8.0109,1.6022,0.1485,0.3466,0.0449,54.0894,0.7118,126.3866
2016-08-18,0.0286,24.226,0,246.2497,1.7627,0.3544,0.0611,226.964,22.6964,7.7668,1.5534,0.9761,2.2775,0.0611,55.9755,0.7118,126.3866
2016-08-19,0.02,23.8303,0,248.0883,1.724,0.3501,0.0259,122.5109,12.2511,7.7729,1.5546,0.3275,0.7641,0.0259,50.0983,0.7118,126.3866
2016-08-20,0.014,23.7723,0,248.3602,1.7735,0.3479,0.042,206.6679,20.6668,7.7354,1.5471,0.2784,0.6496,0.042,79.3458,0.7118,126.3866
2016-08-21,0.0098,23.8452,0,248.0187,1.7354,0.3559,0.0589,105.6202,10.562,7.8215,1.5643,0.5574,1.3005,0.0589,81.917,0.7118,126.3866
2016-08-22,0.0069,22.2976,0,255.443,1.6759,0.3604,0.0386,266.1184,26.6118,8.0072,1.6014,0.1274,0.2974,0.0386,32.0845,0.7118,126.3866
2016-08-23,0.0048,21.6557,0,258.6378,1.617,0.3851,0.0415,246.2284,24.6228,8.0393,1.6079,0.4742,1.1065,0.0415,93.4455,0.7118,126.3866
2016-08-24,0.0034,22.2126,0,255.8618,1.6753,0.393,0.0517,203.521,20.3521,8.0426,1.6085,0.3596,0.8391,0.0517,95.7657,0.7118,126.3866
2016-08-25,0.0024,23.1256,0,251.423,1.8263,0.3988,0.0342,229.1054,22.9105,7.7781,1.5556,0.2106,0.4914,0.0342,92.7244,0.7118,126.3866
2016-08-26,0.0016,24.0493,0,247.068,1.7898,0.361,0.0422,83.024,8.3024,7.8185,1.5637,0.3147,0.7343,0.0422,40.5837,0.7118,126.3866
2016-08-27,0.0012,24.2395,0,246.1874,1.6511,0.3582,0.0385,167.5581,16.7558,7.958,1.5916,0.5038,1.1755,0.0385,73.4298,0.7118,126.3866
2016-08-28,8e-04,23.798,0,248.2397,1.5684,0.3598,0.0457,116.3437,11.6344,8.1822,1.6364,0.154,0.3594,0.0457,48.5123,0.7118,126.3866
2016-08-29,6e-04,23.1056,0,251.5185,1.7541,0.3434,0.048,252.9716,25.2972,7.9017,1.5803,0.0756,0.1764,0.048,92.9688,0.7118,126.3866
2016-08-30,4e-04,23.4574,0,249.8431,1.7651,0.3578,0.055,312.3108,31.2311,7.8236,1.5647,-0.0165,-0.0385,0.055,80.628,0.7118,126.3866
2016-08-31,0.0304,23.4507,0,249.8752,1.6864,0.378,0.059,115.8618,11.5862,7.8885,1.5777,0.3604,0.8408,0.059,49.9942,0.7118,126.3866
2016-09-01,0.1653,22.7213,0,253.3717,1.7394,0.37,0.0275,87.5233,8.7523,7.9102,1.582,0.2295,0.5354,0.0275,94.9977,0.7118,126.3866
2016-09-02,0.1157,21.4442,0,259.7058,1.6621,0.3615,0.0438,122.5034,12.2503,7.9606,1.5921,0.0307,0.0716,0.0438,58.2701,0.7118,126.3866
2016-09-03,0.081,20.3136,0,265.5512,1.6672,0.3623,0.042,212.9836,21.2984,7.9392,1.5878,0.1641,0.3829,0.042,53.7553,0.7118,126.3866
2016-09-04,0.0567,20.4596,0,264.7837,1.7145,0.3729,0.043,184.7918,18.4792,7.8088,1.5618,0.2256,0.5265,0.043,67.6605,0.7118,126.3866
2016-09-05,0.0397,20.7043,0,263.505,1.6269,0.3476,0.0558,69.5761,6.9576,8.0043,1.6009,0.4452,1.0388,0.0558,62.5285,0.7118,126.3866
2016-09-06,0.0278,21.1706,0,261.0996,1.6744,0.3518,0.0224,183.8291,18.3829,7.9693,1.5939,0.3171,0.74,0.0224,64.4549,0.7118,126.3866
2016-09-07,0.0194,21.9513,0,257.1577,1.7087,0.3764,0.0669,183.5495,18.3549,7.9966,1.5993,0.317,0.7397,0.0669,65.6954,0.7118,126.3866
2016-09-08,0.0136,22.2889,0,255.4854,1.7584,0.3959,0.0434,89.8011,8.9801,7.8757,1.5751,0.0838,0.1955,0.0434,46.0144,0.7118,126.3866
2016-09-09,0.0095,22.4542,0,254.6739,1.6358,0.3516,0.0567,279.7772,27.9777,8.0183,1.6037,0.4504,1.0508,0.0567,66.076,0.7118,126.3866
2016-09-10,0.0067,22.659,0,253.6743,1.6885,0.3552,0.0642,301.3385,30.1338,7.8719,1.5744,0.3212,0.7494,0.0642,54.1502,0.7118,126.3866
2016-09-11,0.0047,22.0969,0,256.4339,1.7932,0.3403,0.0684,138.3418,13.8342,7.8794,1.5759,-0.0205,-0.0479,0.0684,61.1551,0.7118,126.3866
2016-09-12,0.0033,19.9969,0,267.2307,1.6979,0.3473,0.0341,230.4829,23.0483,7.9331,1.5866,-0.0102,-0.0239,0.0341,62.5138,0.7118,126.3866
2016-09-13,0.0023,20.9392,0,262.2884,1.7023,0.3507,0.0336,212.3712,21.2371,7.9105,1.5821,0.0861,0.2008,0.0336,79.7376,0.7118,126.3866
2016-09-14,0.0016,21.5254,0,259.2951,1.7395,0.3632,0.0322,122.5203,12.252,7.859,1.5718,0.4306,1.0047,0.0322,78.972,0.7118,126.3866
2016-09-15,0.0011,20.6105,0,263.9936,1.6244,0.3568,0.0596,80.8429,8.0843,7.93,1.586,-0.0179,-0.0417,0.0596,67.587,0.7118,126.3866
2016-09-16,8e-04,19.7699,0,268.4461,1.7513,0.3535,0.0403,188.3102,18.831,7.8942,1.5788,0.469,1.0944,0.0403,42.7998,0.7118,126.3866
2016-09-17,5e-04,19.8941,0,267.7801,1.6879,0.3507,0.0426,294.9452,29.4945,7.8223,1.5645,0.2921,0.6816,0.0426,57.5798,0.7118,126.3866
2016-09-18,4e-04,20.09,0,266.7352,1.7443,0.3501,0.0449,134.8289,13.4829,7.8565,1.5713,0.1982,0.4624,0.0449,83.0315,0.7118,126.3866
2016-09-19,0.6435,21.0734,0,261.5975,1.7405,0.3538,0.0581,149.1128,14.9113,7.9696,1.5939,0.153,0.357,0.0581,88.8632,0.7118,126.3866
2016-09-20,0.4504,21.9414,0,257.207,1.7106,0.3664,0.0709,202.3359,20.2336,7.9158,1.5832,0.0467,0.109,0.0709,49.4971,0.7118,126.3866
2016-09-21,0.3153,21.7586,0,258.1208,1.7135,0.3569,0.0543,313.0308,31.3031,7.9018,1.5804,0.2274,0.5305,0.0543,37.2359,0.7118,126.3866
2016-09-22,0.2207,21.5426,0,259.2082,1.6556,0.3748,0.0661,227.4292,22.7429,8.0357,1.6071,0.4679,1.0917,0.0661,62.1804,0.7118,126.3866
2016-09-23,0.1545,21.2926,0,260.4763,1.661,0.3511,0.0513,236.0069,23.6007,8.0785,1.6157,0.3057,0.7133,0.0513,76.3621,0.7118,126.3866
2016-09-24,0.1082,21.7029,0,258.4004,1.7133,0.3521,0.0467,109.4483,10.9448,7.7543,1.5509,0.2705,0.6313,0.0467,66.7508,0.7118,126.3866
2016-09-25,0.0757,21.2245,0,260.8241,1.6539,0.3858,0.0403,167.8779,16.7878,8.0351,1.607,0.0531,0.1239,0.0403,82.3745,0.7118,126.3866
2016-09-26,0.143,20.108,0,266.6393,1.7153,0.3458,0.0334,203.4206,20.3421,7.86,1.572,0.4372,1.0201,0.0334,31.8619,0.7118,126.3866
2016-09-27,0.1629,20.5258,0,264.4365,1.6631,0.3689,0.0513,136.9016,13.6902,7.9966,1.5993,0.6603,1.5406,0.0513,80.1745,0.7118,126.3866
2016-09-28,0.3967,20.7323,0,263.3594,1.6888,0.3866,0.0424,127.2282,12.7228,7.8522,1.5704,-0.0127,-0.0297,0.0424,45.341,0.7118,126.3866
2016-09-29,0.7536,20.1434,0,266.4519,1.7243,0.3813,0.0499,111.0849,11.1085,7.9685,1.5937,0.3149,0.7347,0.0499,96.6761,0.7118,126.3866
2016-09-30,0.7552,19.1451,0,271.8429,1.7254,0.3752,0.0574,97.3471,9.7347,7.8512,1.5702,0.0743,0.1735,0.0574,52.5554,0.7118,126.3866
2016-10-01,0.5286,19.6442,0,269.1236,1.6367,0.3555,0.0532,84.455,8.4455,7.9666,1.5933,0.172,0.4014,0.0532,91.8376,0.7118,126.3866
2016-10-02,0.37,19.9998,0,267.2154,1.7999,0.3509,0.0454,230.6285,23.0628,7.881,1.5762,0.4101,0.957,0.0454,48.0423,0.7118,126.3866
2016-10-03,0.259,19.9134,0,267.6769,1.6808,0.3393,0.0445,176.3903,17.639,7.9162,1.5832,0.5083,1.186,0.0445,51.7426,0.7118,126.3866
2016-10-04,0.1813,19.9072,0,267.7098,1.7291,0.362,0.0462,220.9001,22.09,7.8642,1.5728,0.5946,1.3875,0.0462,80.7219,0.7118,126.3866
2016-10-05,0.1269,19.4299,0,270.2854,1.7498,0.3326,0.0388,189.6478,18.9648,7.8249,1.565,0.3345,0.7804,0.0388,67.8596,0.7118,126.3866
2016-10-06,0.0888,18.9434,0,272.9559,1.7227,0.3584,0.0455,158.415,15.8415,8.0042,1.6008,-0.0136,-0.0318,0.0455,42.8531,0.7118,126.3866
2016-10-07,0.5703,18.968,0,272.8198,1.648,0.3714,0.0415,142.1251,14.2125,7.9792,1.5958,0.7492,1.7481,0.0415,49.6537,0.7118,126.3866
2016-10-08,0.6128,18.0031,0,278.2537,1.7519,0.3803,0.0444,25.2901,2.529,7.837,1.5674,0.2025,0.4724,0.0444,61.7576,0.7118,126.3866
2016-10-09,0.429,17.0506,0,283.8105,1.6701,0.4002,0.0269,61.7905,6.1791,7.9621,1.5924,0.3493,0.8151,0.0269,57.2996,0.7118,126.3866
2016-10-10,0.3003,16.3694,0,287.9079,1.7013,0.3636,0.0632,317.9878,31.7988,7.9301,1.586,0.3813,0.8897,0.0632,62.0183,0.7118,126.3866
2016-10-11,0.2102,16.0467,0,289.8857,1.6398,0.3481,0.0453,75.9875,7.5988,8.1086,1.6217,0.4474,1.044,0.0453,26.398,0.7118,126.3866
2016-10-12,0.1471,16.0097,0,290.1138,1.6754,0.3962,0.0622,179.2818,17.9282,7.9817,1.5963,-0.0153,-0.0356,0.0622,87.6299,0.7118,126.3866
2016-10-13,0.103,16.3819,0,287.8317,1.6922,0.3614,0.0379,51.4136,5.1414,7.9433,1.5887,0.1941,0.453,0.0379,78.9194,0.7118,126.3866
2016-10-14,0.0721,15.9195,0,290.6719,1.6659,0.4021,0.0627,176.3728,17.6373,7.8309,1.5662,0.3437,0.802,0.0627,40.9033,0.7118,126.3866
2016-10-15,NA,16.4957,0,287.1402,1.6388,0.3781,0.0724,284.4915,28.4492,8.0307,1.6061,0.2389,0.5575,0.0724,43.3633,0.7118,126.3866
2016-10-16,NA,16.7682,0,285.4962,1.6839,0.3454,0.0493,129.6513,12.9651,7.9663,1.5933,0.0616,0.1437,0.0493,83.5027,0.7118,126.3866
2016-10-17,NA,17.531,0,280.9836,1.7196,0.3651,0.0512,160.7933,16.0793,7.9288,1.5858,0.4929,1.1501,0.0512,31.8533,0.7118,126.3866
2016-10-18,NA,17.9201,0,278.7302,1.7771,0.3646,0.0423,171.5554,17.1555,7.8043,1.5609,0.1019,0.2377,0.0423,67.9329,0.7118,126.3866
2016-10-19,NA,18.3728,0,276.1495,1.7087,0.3612,0.0645,155.6684,15.5668,7.9438,1.5888,0.1782,0.4159,0.0645,74.2228,0.7118,126.3866
2016-10-20,NA,19.295,0,271.0212,1.6276,0.3747,0.0437,284.9854,28.4985,8.0673,1.6135,0.2876,0.671,0.0437,59.9214,0.7118,126.3866
2016-10-21,NA,18.4289,0,275.8321,1.7028,0.3339,0.0491,176.8494,17.6849,8.052,1.6104,0.2738,0.6389,0.0491,70.6892,0.7118,126.3866
2016-10-22,NA,15.487,0,293.3742,1.688,0.3532,0.0467,106.3409,10.6341,7.9686,1.5937,0.0944,0.2202,0.0467,94.6177,0.7118,126.3866
2016-10-23,NA,14.9559,0,296.7548,1.6519,0.3584,0.0561,194.3575,19.4357,7.9453,1.5891,0.6507,1.5182,0.0561,84.7547,0.7118,126.3866
2016-10-24,NA,15.3188,0,294.4373,1.7662,0.3578,0.0621,287.019,28.7019,7.8562,1.5712,0.4927,1.1495,0.0621,25.6111,0.7118,126.3866
2016-10-25,NA,14.7027,0,298.3909,1.7316,0.351,0.0524,224.0556,22.4056,7.9193,1.5839,0.2793,0.6517,0.0524,47.5131,0.7118,126.3866
2016-10-26,NA,14.12,0,302.2184,1.7016,0.345,0.0728,163.5352,16.3535,7.9808,1.5962,0.4256,0.9932,0.0728,65.7042,0.7118,126.3866
2016-10-27,NA,14.3822,0,300.4857,1.6494,0.3595,0.0378,198.1442,19.8144,7.9646,1.5929,0.0086,0.02,0.0378,36.9522,0.7118,126.3866
2016-10-28,NA,14.7106,0,298.3396,1.7117,0.3863,0.0481,260.1367,26.0137,7.9671,1.5934,0.2301,0.5369,0.0481,54.3429,0.7118,126.3866
2016-10-29,NA,14.8472,0,297.4556,1.6745,0.3618,0.051,89.9981,8.9998,7.9737,1.5947,-0.0153,-0.0357,0.051,69.0581,0.7118,126.3866
2016-10-30,NA,15.2771,0,294.7023,1.7675,0.3522,0.0293,125.9676,12.5968,7.8066,1.5613,0.5543,1.2934,0.0293,54.0137,0.7118,126.3866
2016-10-31,NA,15.2388,0,294.9454,1.816,0.3528,0.0566,93.0438,9.3044,7.8748,1.575,0.38,0.8868,0.0566,28.4121,0.7118,126.3866
2016-11-02,NA,15.8024,0,291.399,1.6839,0.3506,0.0578,72.3648,7.2365,7.9197,1.5839,0.271,0.6323,0.0578,97.991,0.7118,126.3866
2016-11-03,NA,15.6546,0,292.3221,1.7071,0.3695,0.0437,189.7302,18.973,7.927,1.5854,0.4462,1.0412,0.0437,67.9012,0.7118,126.3866
2016-11-04,NA,15.3337,0,294.3434,1.7672,0.3626,0.0547,50.3135,5.0313,7.917,1.5834,0.3466,0.8087,0.0547,26.5105,0.7118,126.3866
2016-11-05,NA,14.3493,0,300.7017,1.5709,0.3688,0.0658,265.1727,26.5173,8.0752,1.615,0.5777,1.3481,0.0658,84.8649,0.7118,126.3866
2016-11-06,NA,14.0463,0,302.7084,1.6604,0.3563,0.0457,288.5785,28.8578,7.8153,1.5631,0.2281,0.5323,0.0457,73.8185,0.7118,126.3866
2016-11-07,NA,13.9153,0,303.5837,1.6598,0.3871,0.0475,213.7409,21.3741,7.9136,1.5827,0.2843,0.6634,0.0475,54.3348,0.7118,126.3866
2016-11-08,NA,13.6206,0,305.5692,1.7312,0.3727,0.0579,126.5343,12.6534,7.7851,1.557,0.2245,0.5239,0.0579,40.5889,0.7118,126.3866
2016-11-09,NA,13.3702,0,307.2735,1.7378,0.3572,0.0668,267.2243,26.7224,7.9838,1.5968,-0.02,-0.0468,0.0668,47.4477,0.7118,126.3866
2016-11-10,NA,12.6419,0,312.3303,1.7858,0.3761,0.0573,107.4926,10.7493,7.914,1.5828,0.3725,0.8692,0.0573,44.4109,0.7118,126.3866
2016-11-11,NA,12.361,0,314.32,1.7488,0.3572,0.0412,179.5491,17.9549,7.7157,1.5431,0.3996,0.9324,0.0412,64.197,0.7118,126.3866
2016-11-12,NA,11.6118,0,319.7387,1.8057,0.358,0.0544,255.3784,25.5378,7.7596,1.5519,0.4575,1.0675,0.0544,66.3278,0.7118,126.3866
2016-11-13,NA,11.1455,0,323.1952,1.6485,0.3807,0.0304,93.6316,9.3632,8.0561,1.6112,0.4593,1.0717,0.0304,31.3354,0.7118,126.3866
2016-11-14,NA,10.9113,0,324.9568,1.6004,0.3733,0.0468,122.8386,12.2839,8.0551,1.611,-0.014,-0.0328,0.0468,44.1896,0.7118,126.3866
2016-11-15,NA,11.3926,0,321.3557,1.7091,0.4013,0.0617,0,0,7.9088,1.5818,0.3583,0.836,0.0617,80.3596,0.7118,126.3866
2016-11-16,NA,11.1205,0,323.3829,1.7044,0.373,0.0595,194.3721,19.4372,7.9245,1.5849,0.3142,0.733,0.0595,53.1402,0.7118,126.3866
2016-11-17,NA,11.4139,0,321.198,1.7371,0.363,0.0407,181.0314,18.1031,7.8885,1.5777,0.0804,0.1876,0.0407,113.265,0.7118,126.3866
2016-11-18,NA,11.7977,0,318.3786,1.7234,0.3359,0.0433,116.5479,11.6548,7.9977,1.5995,0.3805,0.8878,0.0433,100.1484,0.7118,126.3866
2016-11-19,NA,11.1608,0,323.0809,1.6917,0.3678,0.0571,255.1434,25.5143,7.925,1.585,0.3207,0.7482,0.0571,57.4373,0.7118,126.3866
2016-11-20,NA,8.3131,0,345.6865,1.6823,0.3912,0.0585,267.5234,26.7523,8.0211,1.6042,0.2306,0.5381,0.0585,64.4643,0.7118,126.3866
2016-11-21,NA,7.3421,0,354.0354,1.6889,0.3608,0.0451,85.2527,8.5253,7.8971,1.5794,0.0644,0.1503,0.0451,50.9822,0.7118,126.3866
2016-11-22,NA,7.2437,0,354.9015,1.6179,0.3357,0.0367,185.9858,18.5986,7.9594,1.5919,0.2685,0.6265,0.0367,42.0015,0.7118,126.3866
2016-11-23,NA,7.126,0,355.9413,1.7111,0.3547,0.0302,166.5095,16.651,7.8568,1.5714,-0.0091,-0.0211,0.0302,61.5404,0.7118,126.3866
2016-11-24,NA,9.6016,0,335.1253,1.6943,0.3404,0.0483,247.5693,24.7569,7.9947,1.5989,0.4878,1.1382,0.0483,68.4342,0.7118,126.3866
2016-11-25,NA,10.1377,0,330.896,1.7643,0.3785,0.0358,172.7187,17.2719,7.8714,1.5743,0.4284,0.9996,0.0358,86.3498,0.7118,126.3866
2016-11-26,NA,8.4958,0,344.1535,1.6846,0.3574,0.0718,133.5351,13.3535,7.9347,1.5869,0.6133,1.4309,0.0718,40.9761,0.7118,126.3866
2016-11-27,NA,7.5122,0,352.5474,1.6099,0.3704,0.0567,201.1038,20.1104,8.0063,1.6013,0.4638,1.0822,0.0567,87.6476,0.7118,126.3866
2016-11-28,NA,8.0697,0,347.7473,1.7284,0.3364,0.0369,95.2268,9.5227,7.8996,1.5799,0.3671,0.8566,0.0369,83.9496,0.7118,126.3866
2016-11-29,NA,9.8212,0,333.3814,1.6328,0.3932,0.0427,200.1054,20.0105,7.9624,1.5925,0.2907,0.6784,0.0427,83.4034,0.7118,126.3866
2016-11-30,NA,9.6,0,335.1379,1.7019,0.3791,0.0721,178.4145,17.8415,7.9604,1.5921,0.4414,1.0299,0.0721,87.6866,0.7118,126.3866
2016-12-01,NA,8.6511,0,342.8605,1.5816,0.3643,0.0666,33.5312,3.3531,8.008,1.6016,-0.02,-0.0466,0.0666,65.6305,0.7118,126.3866
2016-12-02,NA,7.9363,0,348.8852,1.7276,0.3639,0.0346,47.1464,4.7146,7.8196,1.5639,0.3312,0.7728,0.0346,56.9772,0.7118,126.3866
2016-12-03,NA,7.2981,0,354.4219,1.7444,0.351,0.0303,91.5942,9.1594,7.9049,1.581,0.5303,1.2373,0.0303,83.616,0.7118,126.3866
2016-12-05,NA,7.8958,0,349.2327,1.6558,0.3458,0.0432,0,0,8.0216,1.6043,0.1079,0.2518,0.0432,80.783,0.7118,126.3866
2016-12-06,NA,7.7288,0,350.6688,1.7574,0.3605,0.0654,172.66,17.266,7.8172,1.5634,-0.0196,-0.0458,0.0654,83.6554,0.7118,126.3866
2016-12-07,NA,7.5239,0,352.4454,1.7418,0.3873,0.035,96.6119,9.6612,7.8293,1.5659,0.2878,0.6714,0.035,69.5481,0.7118,126.3866
2016-12-08,NA,7.0017,0,357.0458,1.7641,0.3604,0.0554,175.002,17.5002,7.8127,1.5625,0.2273,0.5303,0.0554,53.8731,0.7118,126.3866
2016-12-09,NA,4.5859,0,379.7357,1.7313,0.3447,0.0531,133.9951,13.3995,7.9285,1.5857,0.5655,1.3194,0.0531,68.8484,0.7118,126.3866
2016-12-10,NA,4.0873,0,384.7271,1.6369,0.3312,0.0354,221.4186,22.1419,7.9169,1.5834,0.2971,0.6932,0.0354,54.0047,0.7118,126.3866
2016-12-11,NA,4.2995,0,382.5892,1.6925,0.3539,0.0444,110.4712,11.0471,7.8222,1.5644,0.2474,0.5773,0.0444,65.5398,0.7118,126.3866
2016-12-12,NA,7.2791,0,354.5893,1.6887,0.368,0.0659,172.3891,17.2389,7.9027,1.5805,-0.0198,-0.0461,0.0659,51.0871,0.7118,126.3866
2016-12-13,NA,6.63,0,360.3831,1.71,0.339,0.0371,0,0,7.9167,1.5833,-0.0111,-0.0259,0.0371,49.3683,0.7118,126.3866
2016-12-14,NA,5.5475,0,370.4159,1.7208,0.3841,0.0366,208.2752,20.8275,7.8762,1.5752,0.0738,0.1722,0.0366,72.6989,0.7118,126.3866
2016-12-15,NA,2.0417,0,406.4105,1.785,0.3819,0.0289,142.0596,14.206,7.7951,1.559,0.3354,0.7826,0.0289,73.3046,0.7118,126.3866
2016-12-16,NA,0.9925,0,418.3372,1.668,0.3395,0.0432,61.0966,6.1097,7.9959,1.5992,0.7304,1.7043,0.0432,53.3002,0.7118,126.3866
2016-12-17,NA,4.9939,0,375.733,1.7373,0.3303,0.0462,166.766,16.6766,7.8444,1.5689,0.4068,0.9493,0.0462,61.9944,0.7118,126.3866
2016-12-18,NA,5.1267,0,374.4462,1.6906,0.3574,0.0561,60.8699,6.087,7.9828,1.5966,0.503,1.1737,0.0561,62.9005,0.7118,126.3866
2016-12-19,0.0505,4.7519,0,378.099,1.6673,0.384,0.0345,152.278,15.2278,7.8861,1.5772,0.0323,0.0753,0.0345,78.6608,0.7118,126.3866
2016-12-20,0.0353,2.7076,0,399.1319,1.5744,0.3643,0.0572,115.8571,11.5857,8.0204,1.6041,0.0433,0.101,0.0572,71.6423,0.7118,126.3866
2016-12-21,0.0247,3.4643,0,391.1206,1.7171,0.3715,0.045,194.2683,19.4268,7.9197,1.5839,0.3624,0.8457,0.045,99.5747,0.7118,126.3866
2016-12-22,0.0373,5.028,0,375.402,1.6929,0.3505,0.0615,200.1418,20.0142,7.9288,1.5858,0.2219,0.5179,0.0615,72.7873,0.7118,126.3866
2016-12-23,0.0261,4.2441,0,383.1457,1.6553,0.3462,0.037,207.1361,20.7136,8.0155,1.6031,0.0051,0.0118,0.037,48.7156,0.7118,126.3866
2016-12-24,0.104,5.6904,0,369.0646,1.6292,0.3719,0.0401,235.5409,23.5541,8.0127,1.6025,0.3188,0.7438,0.0401,41.7005,0.7118,126.3866
2016-12-25,0.0728,7.1366,0,355.8473,1.7491,0.3916,0.0342,133.7879,13.3788,7.9058,1.5812,0.4096,0.9557,0.0342,53.4278,0.7118,126.3866
2016-12-26,0.0517,8.5829,0,343.4276,1.7615,0.3934,0.045,245.0179,24.5018,7.8459,1.5692,0.3438,0.8021,0.045,63.4132,0.7118,126.3866
2016-12-27,0.0362,10.0291,0,331.7449,1.6436,0.3278,0.0429,208.4874,20.8487,7.9547,1.5909,0.0351,0.0819,0.0429,44.5516,0.7118,126.3866
2016-12-28,0.0253,6.952,0,357.4887,1.7083,0.3594,0.0496,278.646,27.8646,7.9416,1.5883,0.3484,0.8129,0.0496,71.2649,0.7118,126.3866
2016-12-29,0.0569,5.8729,0,367.3505,1.7208,0.376,0.0569,140.13,14.013,7.9076,1.5815,0.7515,1.7534,0.0569,76.515,0.7118,126.3866
2016-12-30,0.0398,3.6245,0,389.4602,1.7185,0.3558,0.0466,60.8718,6.0872,7.8087,1.5617,0.1897,0.4427,0.0466,36.1031,0.7118,126.3866
2016-12-31,0.0279,2.82,0,397.9243,1.746,0.3491,0.033,159.102,15.9102,7.9006,1.5801,0.5125,1.1958,0.033,54.7307,0.7118,126.3866
2017-01-01,0.0195,6.0089,0,366.0817,1.7205,0.3664,0.0351,222.2529,22.2253,7.8746,1.5749,0.5576,1.3011,0.0351,71.0384,0.7118,126.3866
2017-01-02,0.0361,6.4761,0,361.7812,1.6064,0.3526,0.0546,97.3256,9.7326,7.9845,1.5969,1.002,2.3381,0.0546,55.329,0.7118,126.3866
2017-01-03,0.1251,6.9432,0,357.567,1.7836,0.3348,0.045,294.5362,29.4536,7.9012,1.5802,0.1503,0.3506,0.045,42.4639,0.7118,126.3866
2017-01-04,0.0876,7.4104,0,353.4368,1.6273,0.3699,0.0416,73.1296,7.313,7.8584,1.5717,0.1345,0.3139,0.0416,75.8401,0.7118,126.3866
