time,FLOW
2017-04-17,0.2431
2017-04-18,0
2017-04-19,0
2017-04-20,-0.2431
2017-04-21,0
2017-04-22,0
2017-04-23,-0.2546
2017-04-24,-0.3227
2017-04-25,0.0015
2017-04-26,0.0011
2017-04-27,-0.3117
2017-04-28,5.00E-04
2017-04-29,4.00E-04
2017-04-30,3.00E-04
2017-05-01,2.00E-04
2017-05-02,1.00E-04
2017-05-03,1.00E-04
2017-05-04,5.00E-04
2017-05-05,0.0034
2017-05-06,0.0024
2017-05-07,0.0017
2017-05-08,0.0012
2017-05-09,8.00E-04
2017-05-10,6.00E-04
2017-05-11,4.00E-04
2017-05-12,0.0024
2017-05-13,0.0017
2017-05-14,0.0012
2017-05-15,8.00E-04
2017-05-16,6.00E-04
2017-05-17,4.00E-04
2017-05-18,3.00E-04
2017-05-19,2.00E-04
2017-05-20,1.00E-04
2017-05-21,2.00E-04
2017-05-22,1.00E-04
2017-05-23,0.0051
2017-05-24,0.0084
2017-05-25,0.0059
2017-05-26,0.0041
2017-05-27,0.0029
2017-05-28,0.002
2017-05-29,0.0014
2017-05-30,0.001
2017-05-31,7.00E-04
2017-06-01,5.00E-04
2017-06-02,3.00E-04
2017-06-03,2.00E-04
2017-06-04,2.00E-04
2017-06-05,0.0034
2017-06-06,0.0023
2017-06-07,0.0016
2017-06-08,0.0011
2017-06-09,8.00E-04
2017-06-10,6.00E-04
2017-06-11,4.00E-04
2017-06-12,3.00E-04
2017-06-13,2.00E-04
2017-06-14,1.00E-04
2017-06-15,1.00E-04
2017-06-16,1.00E-04
2017-06-17,0
2017-06-18,0
2017-06-19,0
2017-06-20,0.3125
2017-06-21,0
2017-06-22,0
2017-06-23,0
2017-06-24,0
2017-06-25,0.3241
2017-06-26,0
2017-06-27,0
2017-06-28,0.2546
2017-06-29,0
2017-06-30,0.2431
2017-07-01,0
2017-07-02,0
2017-07-03,0.2431
2017-07-04,0
2017-07-05,0.245
2017-07-06,0.0014
2017-07-07,0.2324
2017-07-08,0.2322
2017-07-09,5.00E-04
2017-07-10,0.2434
2017-07-11,0.2201
2017-07-12,0.2316
2017-07-13,1.00E-04
2017-07-14,0.2431
2017-07-15,1.00E-04
2017-07-16,0.1968
2017-07-17,0
2017-07-18,0.1968
2017-07-19,0
2017-07-20,0
2017-07-21,0
2017-07-22,0
2017-07-23,0
2017-07-24,0.2083
2017-07-25,0
2017-07-26,0
2017-07-27,0
2017-07-28,0
2017-07-29,0
2017-07-30,0
2017-07-31,0
2017-08-01,-0.2083
2017-08-02,0
2017-08-03,0
2017-08-04,0
2017-08-05,0
2017-08-06,0
2017-08-07,-0.1946
2017-08-08,0.0015
2017-08-09,0.001
2017-08-10,7.00E-04
2017-08-11,5.00E-04
2017-08-12,4.00E-04
2017-08-13,2.00E-04
2017-08-14,2.00E-04
2017-08-15,1.00E-04
2017-08-16,1.00E-04
2017-08-17,1.00E-04
2017-08-18,0
2017-08-19,0
2017-08-20,0
2017-08-21,0
2017-08-22,-0.1967
2017-08-23,0
2017-08-24,0
2017-08-25,0
2017-08-26,0
2017-08-27,0
2017-08-28,0
2017-08-29,0
2017-08-30,0
2017-08-31,0
2017-09-01,0
2017-09-02,1.00E-04
2017-09-03,1.00E-04
2017-09-04,1.00E-04
2017-09-05,0
2017-09-06,5.00E-04
2017-09-07,4.00E-04
2017-09-08,3.00E-04
2017-09-09,2.00E-04
2017-09-10,1.00E-04
2017-09-11,1.00E-04
2017-09-12,9.00E-04
2017-09-13,6.00E-04
2017-09-14,5.00E-04
2017-09-15,3.00E-04
2017-09-16,2.00E-04
2017-09-17,2.00E-04
2017-09-18,-0.2429
2017-09-19,1.00E-04
2017-09-20,1.00E-04
2017-09-21,0
2017-09-22,0
2017-09-23,0
2017-09-24,0
2017-09-25,0
2017-09-26,0
2017-09-27,0
2017-09-28,0
2017-09-29,0
2017-09-30,0
2017-10-01,0
2017-10-02,0
2017-10-03,0
2017-10-04,0
2017-10-05,0
2017-10-06,0
2017-10-07,0
2017-10-08,0.0019
2017-10-09,0.0033
2017-10-10,-0.2292
2017-10-11,0.0028
2017-10-12,0.002
2017-10-13,0.0015
2017-10-14,0.001
2017-10-15,7.00E-04
2017-10-16,5.00E-04
2017-10-17,4.00E-04
2017-10-18,3.00E-04
2017-10-19,2.00E-04
2017-10-20,1.00E-04
2017-10-21,1.00E-04
2017-10-22,1.00E-04
2017-10-23,0.0057
2017-10-24,-0.2159
2017-10-25,0.0028
2017-10-26,0.002
2017-10-27,0.0014
2017-10-28,0.001
2017-10-29,0.0031
2017-10-30,0.0022
2017-10-31,0.0015
2017-11-01,0.0011
2017-11-02,7.00E-04
2017-11-03,5.00E-04
2017-11-04,4.00E-04
2017-11-05,3.00E-04
2017-11-05,2.00E-04
2017-11-06,1.00E-04
2017-11-07,4.00E-04
2017-11-08,3.00E-04
2017-11-09,2.00E-04
2017-11-10,1.00E-04
2017-11-11,2.00E-04
2017-11-12,1.00E-04
2017-11-13,1.00E-04
2017-11-14,1.00E-04
2017-11-15,0
2017-11-16,0
2017-11-17,0
2017-11-18,0
2017-11-19,0
2017-11-20,0
2017-11-21,0
2017-11-22,0
2017-11-23,-0.2431
2017-11-24,0
2017-11-25,0
2017-11-26,0
2017-11-27,0
2017-11-28,0
2017-11-29,0
2017-11-30,0
2017-12-01,0
2017-12-02,0
2017-12-03,0
2017-12-04,0
2017-12-05,0
2017-12-06,0
2017-12-07,0
2017-12-08,2.00E-04
2017-12-09,1.00E-04
2017-12-10,1.00E-04
2017-12-11,1.00E-04
2017-12-12,0
2017-12-13,0
2017-12-14,0
2017-12-15,0
2017-12-16,0
2017-12-17,0
2017-12-18,0
2017-12-19,0
2017-12-20,0
2017-12-21,0
2017-12-22,1.00E-04
2017-12-23,1.00E-04
2017-12-24,1.00E-04
2017-12-25,0
2017-12-26,0
2017-12-27,0
2017-12-28,0
2017-12-29,0
2017-12-30,0
2017-12-31,0
2018-01-01,0
2018-01-02,0
2018-01-03,0
2018-01-04,0
2018-01-05,0
2018-01-06,0
2018-01-07,2.00E-04
2018-01-08,2.00E-04
2018-01-09,1.00E-04
2018-01-10,-0.2308
2018-01-11,0.0032
2018-01-12,0.0022
2018-01-13,0.0016
2018-01-14,0.0011
2018-01-15,8.00E-04
2018-01-16,5.00E-04
2018-01-17,4.00E-04
2018-01-18,3.00E-04
2018-01-19,2.00E-04
2018-01-20,-0.2314
2018-01-21,1.00E-04
2018-01-22,1.00E-04
2018-01-23,0
2018-01-24,0
