"","time","Q_BVR_m3pd"
"785",2017-08-29,2351.87746111499
"786",2017-08-30,3525.25234750859
"787",2017-08-31,2467.67664325601
"788",2017-09-01,3438.62661072108
"789",2017-09-02,5545.16017048133
"790",2017-09-03,3881.61211933693
"791",2017-09-04,2717.12848353585
"792",2017-09-05,1901.98993847509
"793",2017-09-06,8006.3206658447
"794",2017-09-07,5604.42446609129
"795",2017-09-08,3923.0971262639
"796",2017-09-09,2746.16798838473
"797",2017-09-10,1922.31759186931
"798",2017-09-11,1345.62231430852
"799",2017-09-12,4557.52098209693
"800",2017-09-13,3190.26468746785
"801",2017-09-14,2233.18528122749
"802",2017-09-15,1563.22969685925
"803",2017-09-16,1094.26078780147
"804",2017-09-17,765.982551461031
"805",2017-09-18,536.187786022722
"806",2017-09-19,375.331450215905
"807",2017-09-20,262.732015151134
"808",2017-09-21,183.912410605794
"809",2017-09-22,128.738687424056
"810",2017-09-23,90.1170811968389
"811",2017-09-24,63.0819568377872
"812",2017-09-25,44.157369786451
"813",2017-09-26,30.9101588505157
"814",2017-09-27,21.637111195361
"815",2017-09-28,15.1459778367527
"816",2017-09-29,10.6021844857269
"817",2017-09-30,7.42152914000883
"818",2017-10-01,5.19507039800618
"819",2017-10-02,3.63654927860433
"820",2017-10-03,2.54558449502303
"821",2017-10-04,1.78190914651612
"822",2017-10-05,1.24733640256128
"823",2017-10-06,0.873135481792899
"824",2017-10-07,1889.37867756663
"825",2017-10-08,4725.73127384986
"826",2017-10-09,18022.08676093
"827",2017-10-10,12615.460732651
"828",2017-10-11,16045.0156345551
"829",2017-10-12,11231.5109441886
"830",2017-10-13,8544.22083349989
"831",2017-10-14,5980.95458344992
"832",2017-10-15,4186.66820841495
"833",2017-10-16,4396.9077855919
"834",2017-10-17,3077.83544991433
"835",2017-10-18,2154.48481494003
"836",2017-10-19,1508.13937045802
"837",2017-10-20,1055.69755932062
"838",2017-10-21,738.988291524431
"839",2017-10-22,517.291804067102
"840",2017-10-23,22410.2060342175
"841",2017-10-24,15687.1442239522
"842",2017-10-25,10981.0009567666
"843",2017-10-26,7686.7006697366
"844",2017-10-27,5380.69046881562
"845",2017-10-28,3766.48332817093
"846",2017-10-29,14445.996138783
"847",2017-10-30,10112.1972971481
"848",2017-10-31,7078.53810800366
"849",2017-11-01,4954.97667560257
"850",2017-11-02,3468.48367292179
"851",2017-11-03,2427.93857104526
"852",2017-11-04,3934.07525736532
"853",2017-11-05,2753.85268015573
"854",2017-11-06,1927.69687610901
"855",2017-11-07,1349.38781327631
"856",2017-11-08,1526.08376477709
"857",2017-11-09,2590.07293905103
"858",2017-11-10,1813.05105733572
"859",2017-11-11,1269.13574013501
"860",2017-11-12,2596.29698557101
"861",2017-11-13,1817.40788989971
"862",2017-11-14,1272.18552292979
"863",2017-11-15,890.529866050856
"864",2017-11-16,623.370906235599
"865",2017-11-17,436.359634364919
"866",2017-11-18,305.451744055444
"867",2017-11-19,651.844215201493
"868",2017-11-20,456.290950641045
"869",2017-11-21,319.403665448732
"870",2017-11-22,223.582565814112
"871",2017-11-23,156.507796069878
"872",2017-11-24,109.555457248915
"873",2017-11-25,76.6888200742405
"874",2017-11-26,53.6821740519683
"875",2017-11-27,37.5775218363778
"876",2017-11-28,26.3042652854645
"877",2017-11-29,18.4129856998251
"878",2017-11-30,12.8890899898776
"879",2017-12-01,9.02236299291431
"880",2017-12-02,6.31565409504002
"881",2017-12-03,4.42095786652802
"882",2017-12-04,3.09467050656961
"883",2017-12-05,1485.28391862369
"884",2017-12-06,1039.69874303658
"885",2017-12-07,727.789120125607
"886",2017-12-08,509.452384087925
"887",2017-12-09,1142.754852832
"888",2017-12-10,799.928396982397
"889",2017-12-11,559.949877887678
"890",2017-12-12,391.964914521375
"891",2017-12-13,274.375440164962
"892",2017-12-14,192.062808115474
"893",2017-12-15,134.443965680831
"894",2017-12-16,94.110775976582
"895",2017-12-17,65.8775431836074
"896",2017-12-18,46.1142802285252
"897",2017-12-19,32.2799961599676
"898",2017-12-20,22.5959973119773
"899",2017-12-21,15.8171981183841
"900",2017-12-22,13.3937536658365
"901",2017-12-23,1904.56130186858
"902",2017-12-24,1333.19291130801
"903",2017-12-25,1033.04093339052
"904",2017-12-26,723.128653373367
"905",2017-12-27,506.190057361357
"906",2017-12-28,354.33304015295
"907",2017-12-29,248.033128107065
"908",2017-12-30,173.623189674945
"909",2017-12-31,121.536232772462
"910",2018-01-01,85.0753629407233
"911",2018-01-02,59.5527540585063
"912",2018-01-03,41.6869278409544
"913",2018-01-04,29.1808494886681
"914",2018-01-05,20.4265946420677
"915",2018-01-06,14.2986162494474
"916",2018-01-07,10.0090313746131
"917",2018-01-08,1675.73817449514
"918",2018-01-09,1173.0167221466
"919",2018-01-10,821.11170550262
"920",2018-01-11,2757.8552901149
"921",2018-01-12,14614.936521038
"922",2018-01-13,10306.7275647266
"923",2018-01-14,7214.70929530863
"924",2018-01-15,5050.29650671604
"925",2018-01-16,3535.20755470123
"926",2018-01-17,2474.64528829086
"927",2018-01-18,1732.2517018036
"928",2018-01-19,1212.57619126252
"929",2018-01-20,848.803333883765
"930",2018-01-21,594.162333718636
"931",2018-01-22,415.913633603045
"932",2018-01-23,1783.73521279742
"933",2018-01-24,1248.6146489582
"934",2018-01-25,874.030254270738
"935",2018-01-26,611.821177989517
"936",2018-01-27,428.274824592662
"937",2018-01-28,6799.1655441915
"938",2018-01-29,8609.78988093405
"939",2018-01-30,6026.85291665384
"940",2018-01-31,4218.79704165769
"941",2018-02-01,2953.15792916038
"942",2018-02-02,2067.21055041227
"943",2018-02-03,1447.04738528859
"944",2018-02-04,13097.5505743968
"945",2018-02-05,9168.28540207777
"946",2018-02-06,6417.79978145444
"947",2018-02-07,11145.6760808546
"948",2018-02-08,7801.9732565982
"949",2018-02-09,5461.38127961874
"950",2018-02-10,22286.7306971508
"951",2018-02-11,27347.9614880055
"952",2018-02-12,19143.5730416039
"953",2018-02-13,14061.2123841513
"954",2018-02-14,9842.8486689059
"955",2018-02-15,6889.99406823413
"956",2018-02-16,4822.99584776389
"957",2018-02-17,4170.85100621926
"958",2018-02-18,2919.59570435348
"959",2018-02-19,3654.71268739247
"960",2018-02-20,2558.29888117473
"961",2018-02-21,1790.80921682231
"962",2018-02-22,1253.56645177562
"963",2018-02-23,877.496516242933
"964",2018-02-24,614.247561370053
"965",2018-02-25,429.973292959037
"966",2018-02-26,300.981305071326
"967",2018-02-27,210.686913549928
"968",2018-02-28,147.48083948495
"969",2018-03-01,5024.45639911538
"970",2018-03-02,3517.11947938077
"971",2018-03-03,2461.98363556654
"972",2018-03-04,1723.38854489658
"973",2018-03-05,1206.3719814276
"974",2018-03-06,844.460386999322
"975",2018-03-07,591.122270899525
"976",2018-03-08,413.785589629668
"977",2018-03-09,289.649912740767
"978",2018-03-10,202.754938918537
"979",2018-03-11,141.928457242976
"980",2018-03-12,99.3499200700833
"981",2018-03-13,1879.16215894403
"982",2018-03-14,1315.41351126082
"983",2018-03-15,920.789457882573
"984",2018-03-16,644.552620517801
"985",2018-03-17,4508.2075670366
"986",2018-03-18,3155.74529692562
"987",2018-03-19,2209.02170784793
"988",2018-03-20,17223.3556298347
"989",2018-03-21,16533.9920408843
"990",2018-03-22,11573.794428619
"991",2018-03-23,8101.65610003329
"992",2018-03-24,11803.9499858168
"993",2018-03-25,8262.76499007176
"994",2018-03-26,5783.93549305023
"995",2018-03-27,6634.50608114043
"996",2018-03-28,4644.1542567983
"997",2018-03-29,3250.90797975881
"998",2018-03-30,2275.63558583117
"999",2018-03-31,1592.94491008182
"1000",2018-04-01,1115.06143705727
"1001",2018-04-02,780.543005940091
"1002",2018-04-03,546.380104158064
"1003",2018-04-04,382.466072910645
"1004",2018-04-05,267.726251037451
"1005",2018-04-06,187.408375726216
"1006",2018-04-07,131.185863008351
"1007",2018-04-08,91.8301041058458
"1008",2018-04-09,64.2810728740921
"1009",2018-04-10,44.9967510118645
"1010",2018-04-11,31.4977257083051
"1011",2018-04-12,22.0484079958136
"1012",2018-04-13,15.4338855970695
"1013",2018-04-14,10.8037199179487
"1014",2018-04-15,20408.1842320195
"1015",2018-04-16,14285.7289624136
"1016",2018-04-17,10000.0102736895
"1017",2018-04-18,7000.00719158268
"1018",2018-04-19,4900.00503410788
"1019",2018-04-20,3430.00352387551
"1020",2018-04-21,2401.00246671286
"1021",2018-04-22,1680.701726699
"1022",2018-04-23,2216.08950248647
"1023",2018-04-24,25052.788498162
"1024",2018-04-25,24709.2439487134
"1025",2018-04-26,17296.4707640994
"1026",2018-04-27,12107.5295348696
"1027",2018-04-28,8475.27067440869
"1028",2018-04-29,5932.68947208608
"1029",2018-04-30,4152.88263046026
"1030",2018-05-01,2907.01784132218
"1031",2018-05-02,2034.91248892553
"1032",2018-05-03,1424.43874224787
"1033",2018-05-04,997.107119573508
"1034",2018-05-05,697.974983701456
"1035",2018-05-06,488.582488591019
"1036",2018-05-07,772.580985883713
"1037",2018-05-08,540.806690118599
"1038",2018-05-09,378.564683083019
"1039",2018-05-10,264.995278158113
"1040",2018-05-11,185.496694710679
"1041",2018-05-12,129.847686297476
"1042",2018-05-13,90.8933804082329
"1043",2018-05-14,63.625366285763
"1044",2018-05-15,10287.7554222134
"1045",2018-05-16,35666.6642586304
"1046",2018-05-17,73647.2689810413
"1047",2018-05-18,75904.2862867289
"1048",2018-05-19,58669.5304007102
"1049",2018-05-20,41068.6712804971
"1050",2018-05-21,28748.069896348
"1051",2018-05-22,29246.9697263576
"1052",2018-05-23,20472.8788084503
"1053",2018-05-24,14331.0151659152
"1054",2018-05-25,10031.7106161407
"1055",2018-05-26,17400.8466014998
"1056",2018-05-27,22992.1486210499
"1057",2018-05-28,16094.5040347349
"1058",2018-05-29,13902.1808221461
"1059",2018-05-30,9731.52657550226
"1060",2018-05-31,14197.858616309
"1061",2018-06-01,9938.50103141633
"1062",2018-06-02,9835.92821383593
"1063",2018-06-03,6885.14974968515
"1064",2018-06-04,4819.60482477961
"1065",2018-06-05,3373.72337734572
"1066",2018-06-06,2361.60636414201
"1067",2018-06-07,1653.1244548994
"1068",2018-06-08,1157.18711842958
"1069",2018-06-09,810.030982900708
"1070",2018-06-10,8097.83728184942
"1071",2018-06-11,5668.4860972946
"1072",2018-06-12,3967.94026810622
"1073",2018-06-13,2777.55818767435
"1074",2018-06-14,1944.29073137205
"1075",2018-06-15,1361.00351196043
"1076",2018-06-16,952.702458372303
"1077",2018-06-17,666.891720860612
"1078",2018-06-18,466.824204602428
"1079",2018-06-19,326.7769432217
"1080",2018-06-20,228.74386025519
"1081",2018-06-21,10638.3809232991
"1082",2018-06-22,8277.49775479879
"1083",2018-06-23,5794.24842835915
"1084",2018-06-24,4055.97389985141
"1085",2018-06-25,2839.18172989598
"1086",2018-06-26,9987.26864816886
"1087",2018-06-27,6991.0880537182
"1088",2018-06-28,4893.76163760274
"1089",2018-06-29,3425.63314632192
"1090",2018-06-30,2397.94320242534
"1091",2018-07-01,1678.56024169774
"1092",2018-07-02,1174.99216918842
"1093",2018-07-03,822.494518431893
"1094",2018-07-04,575.746162902325
"1095",2018-07-05,403.022314031627
"1096",2018-07-06,2358.73620472039
"1097",2018-07-07,2209.08859136885
"1098",2018-07-08,1546.36201395819
"1099",2018-07-09,1082.45340977074
"1100",2018-07-10,757.717386839515
"1101",2018-07-11,530.402170787661
"1102",2018-07-12,371.281519551362
"1103",2018-07-13,259.897063685954
"1104",2018-07-14,181.927944580168
"1105",2018-07-15,127.349561206117
"1106",2018-07-16,89.1446928442821
"1107",2018-07-17,62.4012849909975
"1108",2018-07-18,43.6808994936982
"1109",2018-07-19,30.5766296455888
"1110",2018-07-20,21.4036407519121
"1111",2018-07-21,4211.43872363045
"1112",2018-07-22,6630.93565211708
"1113",2018-07-23,13003.1687552683
"1114",2018-07-24,14957.9673541278
"1115",2018-07-25,20396.5260598821
"1116",2018-07-26,14277.5682419175
"1117",2018-07-27,9994.29776934222
"1118",2018-07-28,6996.00843853955
"1119",2018-07-29,4897.20590697769
"1120",2018-07-30,3428.04413488438
"1121",2018-07-31,4764.93677885734
"1122",2018-08-01,5473.10311770328
"1123",2018-08-02,23554.5899807205
"1124",2018-08-03,22323.0209865043
"1125",2018-08-04,15626.114690553
"1126",2018-08-05,10938.2802833871
"1127",2018-08-06,7656.79619837099
"1128",2018-08-07,5359.75733885969
"1129",2018-08-08,3751.83013720178
"1130",2018-08-09,2626.28109604125
"1131",2018-08-10,1838.39676722887
"1132",2018-08-11,1286.87773706021
"1133",2018-08-12,900.814415942149
"1134",2018-08-13,630.570091159504
"1135",2018-08-14,441.399063811653
"1136",2018-08-15,308.979344668157
"1137",2018-08-16,216.28554126771
"1138",2018-08-17,151.399878887397
"1139",2018-08-18,14910.2143690487
"1140",2018-08-19,14878.113667775
"1141",2018-08-20,10414.6795674425
"1142",2018-08-21,13291.6088244174
"1143",2018-08-22,9304.12617709216
"1144",2018-08-23,6512.88832396451
"1145",2018-08-24,4559.02182677516
"1146",2018-08-25,3191.31527874261
"1147",2018-08-26,2233.92069511983
"1148",2018-08-27,1563.74448658388
"1149",2018-08-28,1094.62114060872
"1150",2018-08-29,766.234798426101
"1151",2018-08-30,8713.40149780565
"1152",2018-08-31,6099.38104846396
"1153",2018-09-01,4269.56673392477
"1154",2018-09-02,2988.69671374734
"1155",2018-09-03,2092.08769962314
"1156",2018-09-04,1464.4613897362
"1157",2018-09-05,1025.12297281534
"1158",2018-09-06,717.586080970736
"1159",2018-09-07,502.310256679515
"1160",2018-09-08,20524.5197506085
"1161",2018-09-09,40207.027825426
"1162",2018-09-10,36532.1154777982
"1163",2018-09-11,25572.4808344587
"1164",2018-09-12,23092.0925099391
"1165",2018-09-13,16164.4647569574
"1166",2018-09-14,11948.8136721035
"1167",2018-09-15,9341.97832501368
"1168",2018-09-16,25874.8171358026
"1169",2018-09-17,35961.3819950618
"1170",2018-09-18,25172.9673965433
"1171",2018-09-19,17621.0771775803
"1172",2018-09-20,12334.7540243062
"1173",2018-09-21,8634.32781701435
"1174",2018-09-22,38564.1021303934
"1175",2018-09-23,48711.9614912754
"1176",2018-09-24,34124.2510438928
"1177",2018-09-25,23886.9757307249
"1178",2018-09-26,16720.8830115075
"1179",2018-09-27,22656.8182681872
"1180",2018-09-28,15859.7727877311
"1181",2018-09-29,11101.8409514117
"1182",2018-09-30,7771.28866598822
"1183",2018-10-01,5439.90206619175
"1184",2018-10-02,3807.93144633423
"1185",2018-10-03,2665.55201243396
"1186",2018-10-04,1865.88640870377
"1187",2018-10-05,1306.12048609264
"1188",2018-10-06,914.284340264848
"1189",2018-10-07,639.999038185393
"1190",2018-10-08,447.999326729775
"1191",2018-10-09,3303.90554297795
"1192",2018-10-10,8908.18247205062
"1193",2018-10-11,60005.8215190873
"1194",2018-10-12,42004.0750633611
"1195",2018-10-13,29402.8525443528
"1196",2018-10-14,21170.9911137758
"1197",2018-10-15,14819.6937796431
"1198",2018-10-16,10663.2466170791
"1199",2018-10-17,7464.27263195539
"1200",2018-10-18,5224.99084236877
"1201",2018-10-19,3657.49358965814
"1202",2018-10-20,2560.2455127607
"1203",2018-10-21,1792.17185893249
"1204",2018-10-22,1254.52030125274
"1205",2018-10-23,878.16421087692
"1206",2018-10-24,614.714947613844
"1207",2018-10-25,430.300463329691
"1208",2018-10-26,18909.237526844
"1209",2018-10-27,13236.4662687908
"1210",2018-10-28,10570.601559405
"1211",2018-10-29,7399.42109158352
"1212",2018-10-30,5179.59476410846
"1213",2018-10-31,3625.71633487592
"1214",2018-11-01,2538.00143441315
"1215",2018-11-02,9282.50467957839
"1216",2018-11-03,6497.75327570487
"1217",2018-11-04,4548.42729299341
"1218",2018-11-05,3183.89910509539
"1219",2018-11-06,4779.17688836088
"1220",2018-11-07,3345.42382185262
"1221",2018-11-08,2341.79667529683
"1222",2018-11-09,4149.58567973424
"1223",2018-11-10,2904.70997581397
"1224",2018-11-11,2033.29698306978
"1225",2018-11-12,19376.7528500861
"1226",2018-11-13,14792.2509950603
"1227",2018-11-14,10354.5756965422
"1228",2018-11-15,28103.9493823145
"1229",2018-11-16,19672.7645676202
"1230",2018-11-17,16720.3497345112
"1231",2018-11-18,16993.0541305098
"1232",2018-11-19,19560.9248808593
"1233",2018-11-20,13692.6474166015
"1234",2018-11-21,9584.85319162104
"1235",2018-11-22,6709.39723413473
"1236",2018-11-23,4696.57806389431
"1237",2018-11-24,21388.4971747589
"1238",2018-11-25,14971.9480223312
"1239",2018-11-26,10480.3636156319
"1240",2018-11-27,7336.2545309423
"1241",2018-11-28,5135.37817165961
"1242",2018-11-29,3594.76472016173
"1243",2018-11-30,4169.93206963725
"1244",2018-12-01,5263.39378070734
"1245",2018-12-02,3776.99164649514
"1246",2018-12-03,2643.8941525466
"1247",2018-12-04,1850.72590678262
"1248",2018-12-05,1295.50813474783
"1249",2018-12-06,906.855694323484
"1250",2018-12-07,634.798986026439
"1251",2018-12-08,444.359290218507
"1252",2018-12-09,311.051503152955
"1253",2018-12-10,3373.30551619956
"1254",2018-12-11,2361.31386133969
"1255",2018-12-12,1652.91970293779
"1256",2018-12-13,1157.04379205645
"1257",2018-12-14,14797.5721852683
"1258",2018-12-15,22845.1165296878
"1259",2018-12-16,18232.0715707815
"1260",2018-12-17,12762.450099547
"1261",2018-12-18,8933.71506968292
"1262",2018-12-19,6253.60054877804
"1263",2018-12-20,25013.9823551487
"1264",2018-12-21,22320.3716486041
"1265",2018-12-22,15624.2601540228
"1266",2018-12-23,10936.982107816
"1267",2018-12-24,7655.88747547119
"1268",2018-12-25,5359.12123282983
"1269",2018-12-26,3751.38486298088
"1270",2018-12-27,2625.96940408662
"1271",2018-12-28,26074.5923405366
"1272",2018-12-29,18252.2146383756
"1273",2018-12-30,12776.5502468629
"1274",2018-12-31,9811.78113055457
"1275",2019-01-01,6868.2467913882
"1276",2019-01-02,5279.36234950936
"1277",2019-01-03,5253.64911117965
"1278",2019-01-04,6491.44637782575
"1279",2019-01-05,4766.01846447803
"1280",2019-01-06,3336.21292513462
"1281",2019-01-07,2335.34904759423
"1282",2019-01-08,1634.74433331596
"1283",2019-01-09,1144.32103332117
"1284",2019-01-10,801.024723324822
"1285",2019-01-11,560.717306327375
"1286",2019-01-12,392.502114429163
"1287",2019-01-13,274.751480100414
"1288",2019-01-14,5009.07030721167
"1289",2019-01-15,5444.47521504817
"1290",2019-01-16,3811.13265053372
"1291",2019-01-17,2667.7928553736
"1292",2019-01-18,2761.03001456675
"1293",2019-01-19,7996.34501019673
"1294",2019-01-20,9078.71350713771
"1295",2019-01-21,6355.0994549964
"1296",2019-01-22,4448.56961849748
"1297",2019-01-23,5013.7901708112
"1298",2019-01-24,10785.4571195678
"1299",2019-01-25,7549.81998369749
"1300",2019-01-26,5284.87398858824
"1301",2019-01-27,3699.41179201177
"1302",2019-01-28,3534.38879350241
"1303",2019-01-29,3520.08815545169
"1304",2019-01-30,2464.06170881618
"1305",2019-01-31,1724.84319617133
"1306",2019-02-01,1207.39023731993
"1307",2019-02-02,845.173166123951
"1308",2019-02-03,591.621216286766
"1309",2019-02-04,414.134851400736
"1310",2019-02-05,289.894395980515
"1311",2019-02-06,202.926077186361
"1312",2019-02-07,1595.08340034107
"1313",2019-02-08,1116.55838023875
"1314",2019-02-09,781.590866167124
"1315",2019-02-10,547.113606316987
"1316",2019-02-11,2640.03505831357
"1317",2019-02-12,10156.3828140802
"1318",2019-02-13,7109.46796985613
"1319",2019-02-14,4976.62757889929
"1320",2019-02-15,7827.93068806967
"1321",2019-02-16,11791.0594816488
"1322",2019-02-17,10109.4666371541
"1323",2019-02-18,14631.2719848969
"1324",2019-02-19,10241.8903894278
"1325",2019-02-20,9130.73281663155
"1326",2019-02-21,20806.8829355915
"1327",2019-02-22,31683.7147588837
"1328",2019-02-23,35154.3743312186
"1329",2019-02-24,28299.082031853
"1330",2019-02-25,21416.4950562708
"1331",2019-02-26,17631.9614162873
"1332",2019-02-27,12342.3729914011
"1333",2019-02-28,11182.7193149238
"1334",2019-03-01,18057.8855204467
"1335",2019-03-02,12640.5198643127
"1336",2019-03-03,16051.2524601195
"1337",2019-03-04,11235.8767220836
"1338",2019-03-05,7865.11370545855
"1339",2019-03-06,5505.57959382099
"1340",2019-03-07,3853.90571567469
"1341",2019-03-08,2697.73400097228
"1342",2019-03-09,4403.31705491541
"1343",2019-03-10,4075.83003740574
"1344",2019-03-11,2853.08102618402
"1345",2019-03-12,1997.15671832881
"1346",2019-03-13,1398.00970283017
"1347",2019-03-14,978.606791981118
"1348",2019-03-15,685.024754386783
"1349",2019-03-16,479.517328070748
"1350",2019-03-17,335.662129649524
"1351",2019-03-18,234.963490754666
"1352",2019-03-19,164.474443528267
"1353",2019-03-20,115.132110469787
"1354",2019-03-21,4923.41703229179
"1355",2019-03-22,3446.39192260425
"1356",2019-03-23,2412.47434582298
"1357",2019-03-24,1688.73204207608
"1358",2019-03-25,1990.07351369816
"1359",2019-03-26,1393.05145958871
"1360",2019-03-27,975.136021712097
"1361",2019-03-28,682.595215198468
"1362",2019-03-29,477.816650638928
"1363",2019-03-30,334.471655447249
"1364",2019-03-31,234.130158813075
"1365",2019-04-01,163.891111169152
"1366",2019-04-02,114.723777818406
"1367",2019-04-03,80.3066444728846
"1368",2019-04-04,56.2146511310192
"1369",2019-04-05,6766.54777340348
"1370",2019-04-06,4736.58344138244
"1371",2019-04-07,3315.60840896771
"1372",2019-04-08,14431.89530331
"1373",2019-04-09,10102.326712317
"1374",2019-04-10,7071.62869862192
"1375",2019-04-11,4950.14008903534
"1376",2019-04-12,6114.51330425586
"1377",2019-04-13,12166.1071675504
"1378",2019-04-14,37398.8470172853
"1379",2019-04-15,26179.1929120997
"1380",2019-04-16,18325.4350384698
"1381",2019-04-17,12827.8045269289
"1382",2019-04-18,8979.4631688502
"1383",2019-04-19,21035.2381411359
"1384",2019-04-20,14724.6666987951
"1385",2019-04-21,10307.2666891566
"1386",2019-04-22,7215.0866824096
"1387",2019-04-23,5050.56067768672
"1388",2019-04-24,3535.39247438071
"1389",2019-04-25,2474.77473206649
"1390",2019-04-26,3366.85616656739
"1391",2019-04-27,2356.79931659717
"1392",2019-04-28,1649.75952161802
"1393",2019-04-29,1154.83166513261
"1394",2019-04-30,808.382165592829
"1395",2019-05-01,565.86751591498
"1396",2019-05-02,396.107261140486
"1397",2019-05-03,277.27508279834
"1398",2019-05-04,2598.99146997585
"1399",2019-05-05,6689.75374291171
"1400",2019-05-06,4682.82762003819
"1401",2019-05-07,3277.97933402674
"1402",2019-05-08,2294.58553381871
"1403",2019-05-09,1606.2098736731
"1404",2019-05-10,1124.34691157117
"1405",2019-05-11,5688.17227522046
"1406",2019-05-12,9873.50391995128
"1407",2019-05-13,6911.4527439659
"1408",2019-05-14,4838.01692077613
"1409",2019-05-15,3386.61184454329
"1410",2019-05-16,2370.6282911803
"1411",2019-05-17,1659.43980382621
"1412",2019-05-18,1161.60786267835
"1413",2019-05-19,813.125503874844
"1414",2019-05-20,569.187852712391
"1415",2019-05-21,398.431496898674
"1416",2019-05-22,278.902047829072
"1417",2019-05-23,195.23143348035
"1418",2019-05-24,136.662003436245
"1419",2019-05-25,4071.24853330544
"1420",2019-05-26,8510.0464232631
"1421",2019-05-27,5957.03249628417
"1422",2019-05-28,4169.92274739892
"1423",2019-05-29,3018.24728671175
"1424",2019-05-30,2112.77310069822
"1425",2019-05-31,6361.76508378925
"1426",2019-06-01,4453.23555865248
"1427",2019-06-02,3117.26489105673
"1428",2019-06-03,2182.08542373971
"1429",2019-06-04,1527.4597966178
"1430",2019-06-05,1069.22185763246
"1431",2019-06-06,748.455300342722
"1432",2019-06-07,19811.9443957989
"1433",2019-06-08,37681.5690770592
"1434",2019-06-09,26377.0983539414
"1435",2019-06-10,32410.6318919951
"1436",2019-06-11,22687.4423243966
"1437",2019-06-12,15881.2096270776
"1438",2019-06-13,11116.8467389543
"1439",2019-06-14,7781.79271726802
"1440",2019-06-15,5447.25490208761
"1441",2019-06-16,3813.07843146133
"1442",2019-06-17,2669.15490202293
"1443",2019-06-18,2725.99599391522
"1444",2019-06-19,1908.19719574065
"1445",2019-06-20,1335.73803701846
"1446",2019-06-21,935.01662591292
"1447",2019-06-22,654.511638139044
"1448",2019-06-23,458.158146697331
"1449",2019-06-24,9120.07771485279
"1450",2019-06-25,6384.05440039695
"1451",2019-06-26,4468.83808027787
"1452",2019-06-27,3128.18665619451
"1453",2019-06-28,2189.73065933616
"1454",2019-06-29,1532.81146153531
"1455",2019-06-30,1072.96802307472
"1456",2019-07-01,751.077616152301
"1457",2019-07-02,18000.1617456606
"1458",2019-07-03,12600.1132219624
"1459",2019-07-04,12303.7605798446
"1460",2019-07-05,8612.63240589125
"1461",2019-07-06,6028.84268412387
"1462",2019-07-07,4220.18987888671
"1463",2019-07-08,7347.98595445728
"1464",2019-07-09,5143.59016812009
"1465",2019-07-10,3600.51311768407
"1466",2019-07-11,5967.8886474086
"1467",2019-07-12,4177.52205318602
"1468",2019-07-13,2924.26543723021
"1469",2019-07-14,2046.98580606115
"1470",2019-07-15,1432.8900642428
"1471",2019-07-16,1003.02304496996
"1472",2019-07-17,1396.98573961893
"1473",2019-07-18,3710.55670779443
"1474",2019-07-19,2597.3896954561
"1475",2019-07-20,1818.17278681927
"1476",2019-07-21,5486.64375041527
"1477",2019-07-22,3840.65062529069
"1478",2019-07-23,15177.0573837908
"1479",2019-07-24,10623.9401686536
"1480",2019-07-25,7436.7581180575
"1481",2019-07-26,5205.73068264025
"1482",2019-07-27,3644.01147784817
"1483",2019-07-28,2550.80803449372
"1484",2019-07-29,1785.5656241456
"1485",2019-07-30,6975.03995000092
"1486",2019-07-31,20097.4949764623
"1487",2019-08-01,20334.8084835236
"1488",2019-08-02,14234.3659384665
"1489",2019-08-03,9964.05615692655
"1490",2019-08-04,6974.83930984859
"1491",2019-08-05,7684.97847889082
"1492",2019-08-06,20972.4600293235
"1493",2019-08-07,14680.7220205265
"1494",2019-08-08,10276.5054143685
"1495",2019-08-09,9180.37428667638
"1496",2019-08-10,6426.26200067347
"1497",2019-08-11,4498.38340047143
"1498",2019-08-12,3148.86838033
"1499",2019-08-13,2204.207866231
"1500",2019-08-14,1542.9455063617
"1501",2019-08-15,15037.647635869
"1502",2019-08-16,10526.3533451083
"1503",2019-08-17,7368.44734157583
"1504",2019-08-18,5157.91313910308
"1505",2019-08-19,3610.53919737215
"1506",2019-08-20,2527.37743816051
"1507",2019-08-21,1769.16420671236
"1508",2019-08-22,1238.41494469865
"1509",2019-08-23,17093.7040599076
"1510",2019-08-24,11965.5928419353
"1511",2019-08-25,8375.91498935471
"1512",2019-08-26,5863.1404925483
"1513",2019-08-27,5367.75993462574
"1514",2019-08-28,3757.43195423802
"1515",2019-08-29,2630.20236796662
"1516",2019-08-30,1841.14165757663
"1517",2019-08-31,1288.79916030364
"1518",2019-09-01,902.159412212549
"1519",2019-09-02,631.511588548784
"1520",2019-09-03,442.058111984149
"1521",2019-09-04,309.440678388904
"1522",2019-09-05,216.608474872233
"1523",2019-09-06,151.625932410563
"1524",2019-09-07,106.138152687394
"1525",2019-09-08,74.2967068811759
"1526",2019-09-09,52.0076948168232
"1527",2019-09-10,36.4053863717762
"1528",2019-09-11,756.283888592949
"1529",2019-09-12,5705.4177180956
"1530",2019-09-13,4473.79546687119
"1531",2019-09-14,3131.65682680983
"1532",2019-09-15,2192.15977876688
"1533",2019-09-16,1534.51184513682
"1534",2019-09-17,1074.15829159577
"1535",2019-09-18,751.91080411704
"1536",2019-09-19,526.337562881928
"1537",2019-09-20,368.43629401735
"1538",2019-09-21,257.905405812145
"1539",2019-09-22,180.533784068501
"1540",2019-09-23,126.373648847951
