"","time","Q_BVR_m3pd"
"623",2017-03-20,9.6334971287315e-05
"624",2017-03-21,6.74344799011205e-05
"625",2017-03-22,4.72041359307843e-05
"626",2017-03-23,3.3042895151549e-05
"627",2017-03-24,2.31300266060843e-05
"628",2017-03-25,1.6191018624259e-05
"629",2017-03-26,1.13337130369813e-05
"630",2017-03-27,7.93359912588692e-06
"631",2017-03-28,5.55351938812085e-06
"632",2017-03-29,3.88746357168459e-06
"633",2017-03-30,2.72122450017922e-06
"634",2017-03-31,1.90485715012545e-06
"635",2017-04-01,1.33340000508782e-06
"636",2017-04-02,9.33380003561471e-07
"637",2017-04-03,6.5336600249303e-07
"638",2017-04-04,4.57356201745121e-07
"639",2017-04-05,3.20149341221585e-07
"640",2017-04-06,2.24104538855109e-07
"641",2017-04-07,1.56873177198576e-07
"642",2017-04-08,1.09811224039004e-07
"643",2017-04-09,7.68678568273025e-08
"644",2017-04-10,5.38074997791117e-08
"645",2017-04-11,3.76652498453782e-08
"646",2017-04-12,2.63656748917648e-08
"647",2017-04-13,1.84559724242353e-08
"648",2017-04-14,1.29191806969647e-08
"649",2017-04-15,9.04342648787531e-09
"650",2017-04-16,6.33039854151272e-09
"651",2017-04-17,4.4312789790589e-09
"652",2017-04-18,3.10189528534123e-09
"653",2017-04-19,2.17132669973886e-09
"654",2017-04-20,1.5199286898172e-09
"655",2017-04-21,1.06395008287204e-09
"656",2017-04-22,7.4476505801043e-10
"657",2017-04-23,5.21335540607301e-10
"658",2017-04-24,119.598512347487
"659",2017-04-25,133.241740207023
"660",2017-04-26,93.269218144916
"661",2017-04-27,65.2884527014412
"662",2017-04-28,45.7019168910088
"663",2017-04-29,31.9913418237062
"664",2017-04-30,22.3939392765943
"665",2017-05-01,15.675757493616
"666",2017-05-02,10.9730302455312
"667",2017-05-03,7.68112117187186
"668",2017-05-04,43.8480730713443
"669",2017-05-05,296.179849881753
"670",2017-05-06,207.325894917227
"671",2017-05-07,145.128126442059
"672",2017-05-08,101.589688509441
"673",2017-05-09,71.1127819566088
"674",2017-05-10,49.7789473696262
"675",2017-05-11,34.8452631587383
"676",2017-05-12,210.999367995701
