"dateTime","SPFH2m_110_HTGL","SPFH2m_110_HTGL.1","SPFH2m_110_HTGL.2","SPFH2m_110_HTGL.3"
2020-10-08 18:00:00,0.0080156996846199,0.00804650038480759,0.00839850027114153,0.00856409966945648
2020-10-08 19:00:00,0.00782290007919073,0.00786809995770454,0.00820729974657297,0.00838250014930964
2020-10-08 20:00:00,0.00762989977374673,0.00768950022757053,0.00801589991897345,0.00820109993219376
2020-10-08 21:00:00,0.00743710016831756,0.00751109980046749,0.00782470032572746,0.00801950041204691
2020-10-08 22:00:00,0.00722899986431003,0.00725620007142425,0.00753979990258813,0.00770939979702234
2020-10-08 23:00:00,0.00702109979465604,0.00700150011107326,0.00725470017641783,0.00739949988201261
2020-10-09 00:00:00,0.00681320019066334,0.00674720015376806,0.00696999998763204,0.00708919996395707
2020-10-09 01:00:00,0.00673979986459017,0.00666500022634864,0.0068749999627471,0.00699219992384315
2020-10-09 02:00:00,0.00666619976982474,0.00658260006457567,0.0067798001691699,0.00689500011503696
2020-10-09 03:00:00,0.00659290002658963,0.00650049978867173,0.00668489979580045,0.00679770018905401
2020-10-09 04:00:00,0.00648459978401661,0.00644819997251034,0.00660140020772815,0.00676980009302497
2020-10-09 05:00:00,0.00637600012123585,0.00639559980481863,0.00651799980551004,0.0067416001111269
2020-10-09 06:00:00,0.00626729987561703,0.00634329998865724,0.00643450021743774,0.00671330001205206
2020-10-09 07:00:00,0.00622089998796582,0.00627889996394515,0.00637290021404624,0.00663609988987446
2020-10-09 08:00:00,0.00617450010031462,0.00621449993923306,0.00631130021065474,0.00655850023031235
2020-10-09 09:00:00,0.00612810021266341,0.00615010038018227,0.00624970020726323,0.00648130057379603
2020-10-09 10:00:00,0.0064546000212431,0.00641300017014146,0.00656459992751479,0.00673659984022379
2020-10-09 11:00:00,0.00678109982982278,0.00667629996314645,0.00687990011647344,0.00699230004101992
2020-10-09 12:00:00,0.00710760010406375,0.00693920021876693,0.00719519983977079,0.00724759977310896
2020-10-09 13:00:00,0.0072520999237895,0.00714010000228882,0.00739650009199977,0.00749409990385175
2020-10-09 14:00:00,0.00739629985764623,0.00734109990298748,0.00759829999879003,0.00774070015177131
2020-10-09 15:00:00,0.00754080014303327,0.00754200015217066,0.00779959978535771,0.0079872002825141
2020-10-09 16:00:00,0.00805009994655848,0.00800010003149509,0.00830889958888292,0.0084493001922965
2020-10-09 17:00:00,0.00855929963290691,0.00845849979668856,0.00881810020655394,0.00891130045056343
2020-10-09 18:00:00,0.00906800013035536,0.00891679991036654,0.00932679977267981,0.0093732001259923
2020-10-09 19:00:00,0.00953119993209839,0.00934960041195154,0.00975519977509975,0.00979680009186268
2020-10-09 20:00:00,0.0099948002025485,0.00978239998221397,0.0101835997775197,0.0102204000577331
2020-10-09 21:00:00,0.0104577001184225,0.0102148996666074,0.0106121003627777,0.0106437001377344
2020-10-09 22:00:00,0.0104181002825499,0.0101421000435948,0.0105565004050732,0.0105581004172564
2020-10-09 23:00:00,0.0103783998638391,0.0100688003003597,0.0105007998645306,0.0104727996513247
2020-10-10 00:00:00,0.0103388000279665,0.00999599974602461,0.0104448003694415,0.0103868003934622
2020-10-10 01:00:00,0.0101568996906281,0.00985169969499111,0.0102704996243119,0.0102505004033446
2020-10-10 02:00:00,0.00997509993612766,0.00970750022679567,0.0100958999246359,0.0101138995960355
2020-10-10 03:00:00,0.00979319959878922,0.00956359971314669,0.00992160011082888,0.00997759960591793
2020-10-10 04:00:00,0.010049999691546,0.00980000011622906,0.010147999972105,0.0102032003924251
