"dateTime","PRESsfc_110_SFC","PRESsfc_110_SFC.1","PRESsfc_110_SFC.2","PRESsfc_110_SFC.3"
2020-04-22 07:00:00,97397.3984375,96575,96825.8828125,97728.28125
2020-04-22 08:00:00,97411.640625,96583.4765625,96837.5625,97739.3203125
2020-04-22 09:00:00,97425.78125,96591.21875,96849.140625,97750.2578125
2020-04-22 10:00:00,97511.7734375,96691.90625,96941.53125,97854.171875
2020-04-22 11:00:00,97597.1015625,96793.2578125,97034.5390625,97958.703125
2020-04-22 12:00:00,97682.4375,96893.9609375,97127.5625,98062.6015625
2020-04-22 13:00:00,97703.6015625,96916.3984375,97148.078125,98073.5234375
2020-04-22 14:00:00,97724.0234375,96938.1015625,97168.5,98084.34375
2020-04-22 15:00:00,97744.9765625,96959.703125,97188.8203125,98095.703125
2020-04-22 16:00:00,97689.4375,96913.1171875,97137.1171875,98044
2020-04-22 17:00:00,97633.8984375,96865.8984375,97084.78125,97992.9375
2020-04-22 18:00:00,97577.71875,96818.6796875,97033.078125,97941.8828125
2020-04-22 19:00:00,97532.3828125,96767.578125,96983.8984375,97883.1015625
2020-04-22 20:00:00,97486.296875,96717.0234375,96935.2578125,97824.21875
2020-04-22 21:00:00,97440.859375,96665.8203125,96886.6171875,97765.34375
2020-04-22 22:00:00,97486.078125,96702.078125,96928.640625,97806.078125
2020-04-22 23:00:00,97531.203125,96738.8828125,96970.5625,97846.71875
2020-04-23 00:00:00,97576.421875,96775.140625,97011.9375,97887.4609375
2020-04-23 01:00:00,97597.34375,96790.296875,97030.296875,97905.1796875
2020-04-23 02:00:00,97617.6171875,96805.4609375,97049.296875,97923.5390625
2020-04-23 03:00:00,97638.2421875,96820.9609375,97067.359375,97941.6015625
2020-04-23 04:00:00,97639.9375,96822.65625,97061.3828125,97942.65625
2020-04-23 05:00:00,97641,96825,97055.3984375,97944.359375
2020-04-23 06:00:00,97642.703125,96826.703125,97049.421875,97945.421875
2020-04-23 07:00:00,97600.0625,96780.21875,97012.5390625,97901.5
2020-04-23 08:00:00,97556.78125,96734.3828125,96976.296875,97856.9375
2020-04-23 09:00:00,97513.5,96687.8984375,96939.421875,97813.0234375
2020-04-23 10:00:00,97549.2109375,96740.2265625,96982.8125,97867.90625
2020-04-23 11:00:00,97584.8984375,96792.578125,97026.8203125,97922.8203125
2020-04-23 12:00:00,97620.609375,96844.90625,97070.2109375,97977.7265625
2020-04-23 13:00:00,97660.578125,96877.859375,97098.0234375,98002.34375
2020-04-23 14:00:00,97700.359375,96910.6015625,97125.640625,98026.7578125
2020-04-23 15:00:00,97740.046875,96943.2265625,97153.8125,98051.7265625
2020-04-23 16:00:00,97533.578125,96752.140625,96954.3828125,97863.8203125
2020-04-23 17:00:00,97327.7578125,96561.0390625,96754.9609375,97675.921875
2020-04-23 18:00:00,97121.296875,96370.578125,96556.1796875,97488.0234375
2020-04-23 19:00:00,97056.21875,96304.859375,96490.4609375,97422.296875
2020-04-23 20:00:00,96991.140625,96239.140625,96425.3828125,97357.21875
2020-04-23 21:00:00,96926.046875,96173.40625,96359.671875,97291.5078125
2020-04-23 22:00:00,96918.6328125,96155.7265625,96347.109375,97268.7109375
2020-04-23 23:00:00,96910.546875,96138.046875,96334.546875,97245.2734375
2020-04-24 00:00:00,96903.1015625,96120.3828125,96321.9765625,97221.8203125
2020-04-24 01:00:00,96862.203125,96091.640625,96286.84375,97197.5625
2020-04-24 02:00:00,96821.296875,96062.8984375,96252.34375,97173.9375
2020-04-24 03:00:00,96780.84375,96034.6015625,96217,97150.1171875
2020-04-24 04:00:00,96682.921875,95927.71875,96114.6015625,97036.84375
2020-04-24 05:00:00,96584.90625,95820.7265625,96012.7265625,96924.109375
2020-04-24 06:00:00,96486.8828125,95713.7578125,95910.2421875,96811.359375
2020-04-24 07:00:00,96460.0390625,95685.640625,95890.4375,96783.8828125
2020-04-24 08:00:00,96433.203125,95656.8828125,95870.640625,96757.0390625
2020-04-24 09:00:00,96406.359375,95628.1171875,95850.84375,96729.5625
2020-04-24 10:00:00,96423.203125,95648.796875,95869.6015625,96748.3203125
2020-04-24 11:00:00,96440.59375,95668.7265625,95888.2734375,96766.9921875
2020-04-24 12:00:00,96457.859375,95688.578125,95906.8203125,96786.1796875
2020-04-24 13:00:00,96501.03125,95739.40625,95952.546875,96832.546875
2020-04-24 14:00:00,96543.4375,95790.15625,95998.15625,96879.4375
2020-04-24 15:00:00,96586.3984375,95840.15625,96044.3203125,96925.6015625
2020-04-24 16:00:00,96582.3203125,95839.28125,96040.8828125,96922.796875
2020-04-24 17:00:00,96577.6015625,95837.7578125,96038.078125,96920
2020-04-24 18:00:00,96573.421875,95836.140625,96034.5390625,96917.1015625
2020-04-24 19:00:00,96634.7421875,95884.0234375,96090.1015625,96960.5
2020-04-24 20:00:00,96696.15625,95932,96145.1171875,97004.640625
2020-04-24 21:00:00,96757.390625,95980.40625,96199.953125,97049.2265625
2020-04-24 22:00:00,96785.2578125,96010.859375,96229.7421875,97088.6171875
2020-04-24 23:00:00,96813.140625,96041.296875,96259.5390625,97128.65625
2020-04-25 00:00:00,96840.921875,96072.28125,96289.2421875,97168.6015625
2020-04-25 01:00:00,96952.84375,96175.8828125,96397.9609375,97276.0390625
2020-04-25 02:00:00,97064.65625,96280.0234375,96506.578125,97384.0234375
2020-04-25 03:00:00,97176.921875,96383.9609375,96615.640625,97491.796875
2020-04-25 04:00:00,97185.7109375,96392.7265625,96616.7265625,97500.59375
2020-04-25 05:00:00,97195.1171875,96402.15625,96618.4765625,97509.359375
2020-04-25 06:00:00,97204.5390625,96410.9375,96619.578125,97518.140625
2020-04-25 07:00:00,97261.21875,96463.78125,96674.34375,97572.2578125
2020-04-25 08:00:00,97317.8984375,96515.9765625,96729.1015625,97626.3828125
2020-04-25 09:00:00,97374.578125,96568.8203125,96783.859375,97681.140625
2020-04-25 10:00:00,97456.78125,96654.21875,96867.9765625,97765.2578125
2020-04-25 11:00:00,97538.9765625,96740.2578125,96951.4609375,97849.3828125
2020-04-25 12:00:00,97621.8203125,96825.65625,97035.578125,97933.5
2020-04-25 13:00:00,97592.3671875,96803.2265625,97009.328125,97907.890625
2020-04-25 14:00:00,97562.796875,96780.71875,96982.3203125,97882.15625
2020-04-25 15:00:00,97533.140625,96758.1015625,96955.859375,97856.34375
2020-04-25 16:00:00,97533.578125,96764.9375,96967.8203125,97870.859375
2020-04-25 17:00:00,97534.5625,96772.3203125,96979.0390625,97885.921875
2020-04-25 18:00:00,97534.90625,96779.046875,96990.90625,97900.3515625
2020-04-25 19:00:00,97491.2265625,96726.40625,96942.7265625,97841.953125
2020-04-25 20:00:00,97447.4375,96673.6796875,96895.1171875,97782.796875
2020-04-25 21:00:00,97403.65625,96620.9375,96846.859375,97724.296875
2020-04-25 22:00:00,97330.703125,96552.4609375,96768.140625,97653.2578125
2020-04-25 23:00:00,97258.28125,96483.8828125,96688.6796875,97582.1171875
2020-04-26 00:00:00,97185.21875,96415.296875,96609.859375,97510.34375
2020-04-26 01:00:00,97192.5625,96417.5234375,96615.28125,97515.1171875
2020-04-26 02:00:00,97199.703125,96420.1796875,96620.5,97519.703125
2020-04-26 03:00:00,97207.4765625,96422.203125,96625.71875,97524.921875
2020-04-26 04:00:00,97132.578125,96356.8984375,96563.6171875,97466.0234375
2020-04-26 05:00:00,97058.3203125,96291.6015625,96501.5234375,97407.1171875
2020-04-26 06:00:00,96983.421875,96226.296875,96438.78125,97348.21875
2020-04-26 07:00:00,96948.640625,96185.1171875,96401.4375,97310.2421875
2020-04-26 08:00:00,96913.859375,96143.296875,96364.1015625,97272.2578125
2020-04-26 09:00:00,96878.4375,96102.1171875,96326.7578125,97234.28125
2020-04-26 10:00:00,96894.203125,96119.796875,96343.15625,97251.3203125
2020-04-26 11:00:00,96910.5,96137.3828125,96359.4609375,97267.6171875
2020-04-26 12:00:00,96926.2734375,96155.046875,96375.8671875,97284.671875
2020-04-26 13:00:00,96887.5390625,96117.6171875,96337.140625,97235.703125
2020-04-26 14:00:00,96849.359375,96079.4375,96298.3203125,97187.28125
2020-04-26 15:00:00,96811.71875,96041.796875,96259.3984375,97138.7578125
2020-04-26 16:00:00,96749.296875,95988.34375,96200.8203125,97080.8203125
2020-04-26 17:00:00,96687.6171875,95934.9765625,96142.34375,97022.9765625
2020-04-26 18:00:00,96625.203125,95880.8828125,96083.7578125,96965.0390625
2020-04-26 19:00:00,96590.859375,95845.8984375,96048.78125,96930.0625
2020-04-26 20:00:00,96555.9765625,95811.65625,96013.8984375,96895.1796875
2020-04-26 21:00:00,96521,95776.6796875,95978.921875,96860.203125
2020-04-26 22:00:00,96588.8984375,95825.3828125,96038.5,96908.2578125
2020-04-26 23:00:00,96656.703125,95874.6171875,96097.9765625,96955.578125
2020-04-27 00:00:00,96724.6015625,95923.3203125,96157.5625,97003.640625
2020-04-27 01:00:00,96817.2421875,96018.5234375,96251.4765625,97107.796875
2020-04-27 02:00:00,96909.78125,96112.9765625,96345.9375,97212.5
2020-04-27 03:00:00,97002.671875,96208.40625,96440.7265625,97316.2734375
2020-04-27 04:00:00,97043.46875,96244.7265625,96479.6328125,97355.1484375
2020-04-27 05:00:00,97084.2734375,96281.046875,96518.5078125,97394.03125
2020-04-27 06:00:00,97125.0625,96317.3828125,96557.3828125,97432.2578125
2020-04-27 07:00:00,97201.5625,96391.3203125,96633.2421875,97507.4765625
2020-04-27 08:00:00,97277.9609375,96465.15625,96708.359375,97582.6015625
2020-04-27 09:00:00,97354.4609375,96539.1015625,96783.578125,97657.8203125
2020-04-27 10:00:00,97429.4609375,96613.4609375,96858.578125,97732.1796875
2020-04-27 11:00:00,97504.359375,96687.71875,96932.84375,97807.078125
2020-04-27 12:00:00,97579.2578125,96762.6171875,97007.7421875,97881.34375
2020-04-27 13:00:00,97627.28125,96819.6015625,97051.921875,97933.84375
2020-04-27 14:00:00,97675.84375,96876.4765625,97096,97985.6015625
2020-04-27 15:00:00,97724.203125,96933.15625,97139.8828125,98038.4375
2020-04-27 16:00:00,97773.7578125,96984,97198.3984375,98089.28125
2020-04-27 17:00:00,97823.3203125,97035.4765625,97256.28125,98140.1171875
2020-04-27 18:00:00,97873.5234375,97086.3203125,97314.15625,98190.9609375
2020-04-27 19:00:00,97883.21875,97099.859375,97317.4609375,98201.9375
2020-04-27 20:00:00,97892.921875,97113.3984375,97321.3984375,98213.5625
2020-04-27 21:00:00,97902.6328125,97126.953125,97324.7109375,98224.546875
2020-04-27 22:00:00,97903.5,97118.21875,97321.1015625,98220.296875
2020-04-27 23:00:00,97904.28125,97108.7578125,97318.0390625,98215.9609375
2020-04-28 00:00:00,97905.796875,97099.3984375,97315.078125,98211.71875
2020-04-28 01:00:00,97965.6015625,97152.15625,97371.6796875,98267.6796875
2020-04-28 02:00:00,98025.203125,97204.71875,97428.71875,98323.4375
2020-04-28 03:00:00,98084.703125,97257.1796875,97485.0234375,98379.7421875
2020-04-28 04:00:00,98079.640625,97258.5234375,97491.4765625,98388.7578125
2020-04-28 05:00:00,98075.21875,97259.21875,97497.296875,98398.421875
2020-04-28 06:00:00,98070.171875,97260.546875,97503.7734375,98407.453125
2020-04-28 07:00:00,98104.0390625,97289.3203125,97527.3984375,98427.8828125
2020-04-28 08:00:00,98138.5625,97318.078125,97550.3984375,98448.9609375
2020-04-28 09:00:00,98172.4375,97346.84375,97574.0390625,98469.3984375
2020-04-28 10:00:00,98176.4921875,97366.2265625,97585.1328125,98492.0078125
2020-04-28 11:00:00,98180.421875,97384.8984375,97596.1015625,98513.859375
2020-04-28 12:00:00,98183.8203125,97404.296875,97607.1796875,98536.4609375
2020-04-28 13:00:00,98223.7421875,97446.78125,97647.7421875,98577.65625
2020-04-28 14:00:00,98263.5625,97489.15625,97688.84375,98618.1171875
2020-04-28 15:00:00,98302.7421875,97531.5390625,97729.296875,98659.21875
2020-04-28 16:00:00,98222.4765625,97454.4765625,97658,98581.5234375
2020-04-28 17:00:00,98142.3203125,97377.5234375,97587.4375,98503.921875
2020-04-28 18:00:00,98062.703125,97301.1015625,97516.78125,98425.578125
2020-04-28 19:00:00,97955.90625,97196.2265625,97402.328125,98309.2109375
2020-04-28 20:00:00,97849.78125,97091.3828125,97287.859375,98192.8203125
2020-04-28 21:00:00,97743.640625,96987.15625,97174.0390625,98076.4375
2020-04-28 22:00:00,97754.0703125,96989.2734375,97188.953125,98083.03125
2020-04-28 23:00:00,97764.4765625,96991.359375,97203.84375,98089.6015625
2020-04-29 00:00:00,97775.5390625,96993.4609375,97218.7421875,98096.1796875
2020-04-29 01:00:00,97769.140625,96982.578125,97211.0625,98087.859375
2020-04-29 02:00:00,97763.078125,96972.0390625,97203.078125,98079.8828125
2020-04-29 03:00:00,97756.8203125,96961.9375,97194.8984375,98071.0625
2020-04-29 04:00:00,97736.9765625,96940.8203125,97174.421875,98050.578125
2020-04-29 05:00:00,97717.140625,96919.703125,97153.9375,98030.1015625
2020-04-29 06:00:00,97696.671875,96898.59375,97134.109375,98009.6328125
2020-04-29 07:00:00,97643.9375,96854.8203125,97085.21875,97972.2578125
2020-04-29 08:00:00,97591.2265625,96811.046875,97036.9921875,97934.90625
2020-04-29 09:00:00,97537.9609375,96767.3984375,96988.84375,97897
2020-04-29 10:00:00,97574.34375,96798.0234375,97022.65625,97920.578125
2020-04-29 11:00:00,97611.359375,96829.28125,97056.4765625,97943.5234375
2020-04-29 12:00:00,97647.75,96859.90625,97089.671875,97967.109375
2020-04-29 13:00:00,97586.0390625,96809.71875,97032.4375,97911.15625
2020-04-29 14:00:00,97524.78125,96759.34375,96975.65625,97855.0234375
2020-04-29 15:00:00,97463.2421875,96709.296875,96917.9609375,97799.2421875
2020-04-29 16:00:00,97440.3203125,96694.078125,96898.8828125,97780.15625
2020-04-29 17:00:00,97418.15625,96678.9609375,96879.28125,97761.203125
2020-04-29 18:00:00,97395.796875,96663.640625,96860.1171875,97742.6796875
2020-04-29 19:00:00,97311.078125,96572.5234375,96763.8828125,97643.2421875
2020-04-29 20:00:00,97226.8984375,96481.296875,96668.1796875,97544.34375
2020-04-29 21:00:00,97142.078125,96390.078125,96571.84375,97444.796875
2020-04-29 22:00:00,97028.5234375,96281,96469.15625,97345.3203125
2020-04-29 23:00:00,96915.703125,96171.3828125,96365.9375,97245.296875
2020-04-30 00:00:00,96802.78125,96062.296875,96263.2578125,97145.1796875
2020-04-30 01:00:00,96825.390625,96072.7265625,96272.40625,97150.5078125
2020-04-30 02:00:00,96847.796875,96083.6171875,96281.3984375,97154.9765625
2020-04-30 03:00:00,96870.078125,96093.7578125,96290.2421875,97160.640625
2020-04-30 04:00:00,96861.2109375,96090.6484375,96292.25,97165.8515625
2020-04-30 05:00:00,96852.3203125,96087.5234375,96294.2421875,97171.0390625
2020-04-30 06:00:00,96844.1796875,96084.5,96296.34375,97176.34375
2020-04-30 07:00:00,96788.6171875,96032.140625,96234.3828125,97122.0625
2020-04-30 08:00:00,96733.6015625,95979.0390625,96172.3203125,97067.0390625
2020-04-30 09:00:00,96678.0390625,95926.6796875,96110.359375,97012.7578125
2020-04-30 10:00:00,96661.8984375,95907.9765625,96100.6171875,96995.9765625
2020-04-30 11:00:00,96646.296875,95889.1796875,96091.421875,96979.1015625
2020-04-30 12:00:00,96630.0625,95871.0234375,96082.21875,96962.21875
2020-04-30 13:00:00,96667.34375,95907.0234375,96119.5,96999.5
2020-04-30 14:00:00,96705.171875,95943.546875,96156.6875,97036.6875
2020-04-30 15:00:00,96742.78125,95979.8984375,96194.296875,97073.65625
2020-04-30 16:00:00,96728.28125,95964.7578125,96170.84375,97047.640625
2020-04-30 17:00:00,96713.78125,95949.6171875,96147.3828125,97021.6171875
2020-04-30 18:00:00,96699.1796875,95935.0234375,96123.8203125,96995.5
2020-04-30 19:00:00,96712.4375,95941.8828125,96142.203125,97006.203125
2020-04-30 20:00:00,96726.3515625,95948.7265625,96160.59375,97016.90625
2020-04-30 21:00:00,96739.6015625,95955.6015625,96179.6015625,97026.9609375
2020-04-30 22:00:00,96767.296875,95985.859375,96208.578125,97066.1796875
2020-04-30 23:00:00,96795.640625,96015.4765625,96238.203125,97105.3984375
2020-05-01 00:00:00,96823.2421875,96045,96267.078125,97145.15625
2020-05-01 01:00:00,96877.8828125,96092.6015625,96319.15625,97195.9609375
2020-05-01 02:00:00,96932.3203125,96139.359375,96370.3984375,97247.203125
2020-05-01 03:00:00,96987.2109375,96186.546875,96422.09375,97297.609375
2020-05-01 04:00:00,96933.5625,96131,96367.796875,97243.3203125
2020-05-01 05:00:00,96879.8203125,96074.703125,96313.421875,97188.296875
2020-05-01 06:00:00,96826.1796875,96019.140625,96259.140625,97134.0234375
2020-05-01 07:00:00,96776.6796875,95965.796875,96207.71875,97081.9609375
2020-05-01 08:00:00,96726.4375,95913,96156.203125,97030.4375
2020-05-01 09:00:00,96676.2109375,95859.546875,96104.6875,96978.2890625
2020-05-01 10:00:00,96761.9375,95948.5,96191.703125,97065.9375
2020-05-01 11:00:00,96847.6796875,96037.4375,96278.71875,97152.9609375
2020-05-01 12:00:00,96932.7890625,96125.7265625,96365.7265625,97240.6328125
2020-05-01 13:00:00,96997.9609375,96203.71875,96436.6796875,97322.4375
2020-05-01 14:00:00,97063.140625,96281.703125,96507.6171875,97404.8984375
2020-05-01 15:00:00,97128.1171875,96358.84375,96579,97486.5234375
2020-05-01 16:00:00,97122.6796875,96348.28125,96570.359375,97468.28125
2020-05-01 17:00:00,97117.78125,96337.6171875,96562.2578125,97449.9375
2020-05-01 18:00:00,97112.2421875,96327.6015625,96554.15625,97430.9609375
2020-05-01 19:00:00,97137.3671875,96355.90625,96581.2109375,97458.0078125
2020-05-01 20:00:00,97162.4765625,96384.8828125,96607.6015625,97485.6796875
2020-05-01 21:00:00,97187.6015625,96413.84375,96634,97512.71875
2020-05-01 22:00:00,97259.21875,96480.34375,96703.703125,97581.140625
2020-05-01 23:00:00,97330.7421875,96546.1015625,96772.65625,97650.1015625
2020-05-02 00:00:00,97402.2578125,96612.5,96842.2578125,97719.0625
2020-05-02 01:00:00,97466.3515625,96665.046875,96901.2265625,97776.7265625
2020-05-02 02:00:00,97530.8671875,96717.40625,96960.6328125,97834.8671875
2020-05-02 03:00:00,97594.640625,96769.6796875,97019.921875,97893.5234375
2020-05-02 04:00:00,97625.359375,96798.4765625,97050,97922.9609375
2020-05-02 05:00:00,97656.1875,96826.7265625,97079.546875,97952.5078125
2020-05-02 06:00:00,97687.5390625,96854.8984375,97109.6171875,97982.578125
2020-05-02 07:00:00,97752.7265625,96928.40625,97179.3125,98062.5078125
2020-05-02 08:00:00,97818.4765625,97002.4765625,97248.8828125,98142.9609375
2020-05-02 09:00:00,97883.6796875,97076,97318.5625,98222.8828125
2020-05-02 10:00:00,97916.8203125,97116.1796875,97354.8984375,98259.859375
2020-05-02 11:00:00,97950.0625,97155.8203125,97390.703125,98296.296875
2020-05-02 12:00:00,97983.203125,97196,97426.3984375,98333.28125
2020-05-02 13:00:00,98046.9921875,97268.7265625,97494.03125,98401.546875
2020-05-02 14:00:00,98110.5625,97341.28125,97561.4375,98469.6015625
2020-05-02 15:00:00,98174.78125,97414.4609375,97628.859375,98538.296875
2020-05-02 16:00:00,98139.9765625,97379.0234375,97585.7421875,98491.9765625
2020-05-02 17:00:00,98105.8203125,97344.21875,97542.6171875,98446.296875
2020-05-02 18:00:00,98071.03125,97309.40625,97499.5078125,98400.6328125
2020-05-02 19:00:00,98027.84375,97269.4375,97465.28125,98360
2020-05-02 20:00:00,97985.296875,97229.4609375,97431.703125,98319.3828125
2020-05-02 21:00:00,97942.7578125,97190.1171875,97398.1171875,98278.7578125
2020-05-02 22:00:00,97855.15625,97095.4765625,97307.9609375,98187.9609375
2020-05-02 23:00:00,97767.5625,97001.4765625,97217.15625,98096.5234375
2020-05-03 00:00:00,97680.5078125,96906.7265625,97126.90625,98005.6328125
2020-05-03 01:00:00,97636.421875,96856.2578125,97080.2578125,97958.34375
2020-05-03 02:00:00,97592.140625,96805.578125,97033.421875,97911.5
2020-05-03 03:00:00,97547.7578125,96755.4375,96987.1171875,97863.921875
2020-05-03 04:00:00,97553.3203125,96759.71875,96992.0390625,97868.84375
2020-05-03 05:00:00,97558.2421875,96764,96996.9609375,97873.7578125
2020-05-03 06:00:00,97563.796875,96768.28125,97001.8828125,97879.3203125
2020-05-03 07:00:00,97514.4609375,96720.21875,96953.1796875,97830.6171875
2020-05-03 08:00:00,97465.21875,96672.2578125,96904.578125,97782.0234375
2020-05-03 09:00:00,97415.34375,96624.296875,96855.9765625,97733.421875
2020-05-03 10:00:00,97409.5234375,96627.4375,96854,97732.078125
2020-05-03 11:00:00,97403.703125,96630.578125,96852.0234375,97730.7421875
2020-05-03 12:00:00,97397.8828125,96633.71875,96849.3984375,97729.3984375
2020-05-03 13:00:00,97393.78125,96637.9375,96856.8203125,97729.78125
2020-05-03 14:00:00,97389.4765625,96642.6015625,96863.3984375,97729.9609375
2020-05-03 15:00:00,97384.9921875,96646.40625,96870.40625,97730.59375
2020-05-03 16:00:00,97326.0390625,96586.203125,96801.8828125,97659.4765625
2020-05-03 17:00:00,97266.4609375,96525.34375,96733.34375,97588.3828125
2020-05-03 18:00:00,97207.421875,96465.0234375,96664.703125,97517.1796875
2020-05-03 19:00:00,97091.921875,96349.5234375,96557.5234375,97402.3203125
2020-05-03 20:00:00,96977.0625,96234.0234375,96449.703125,97287.4609375
2020-05-03 21:00:00,96861.5625,96118.5234375,96342.5234375,97172.6015625
2020-05-03 22:00:00,96846.65625,96096.578125,96324.421875,97154.5
2020-05-03 23:00:00,96832.3984375,96074.640625,96306.9609375,97136.3984375
2020-05-04 00:00:00,96817.5,96053.34375,96289.5,97117.65625
2020-05-04 01:00:00,96873.859375,96089.859375,96313.21875,97141.3828125
2020-05-04 02:00:00,96930.859375,96127.0234375,96336.296875,97165.1015625
2020-05-04 03:00:00,96987.1171875,96163.4375,96359.921875,97189.359375
2020-05-04 04:00:00,96925.21875,96118.8203125,96330.0234375,97169.0625
2020-05-04 05:00:00,96862.78125,96073.65625,96300.859375,97148.21875
2020-05-04 06:00:00,96800.8828125,96029.0390625,96270.9609375,97127.921875
2020-05-04 07:00:00,96810.71875,96038.8828125,96280.796875,97137.7578125
2020-05-04 08:00:00,96821.1015625,96047.9765625,96291.1796875,97147.5
2020-05-04 09:00:00,96831.4765625,96057.71875,96301.5625,97157.8828125
2020-05-04 10:00:00,96978.65625,96206.1796875,96441.0625,97304.421875
2020-05-04 11:00:00,97125.7421875,96353.8984375,96580.4609375,97451.5
2020-05-04 12:00:00,97272.8203125,96502.2578125,96720.5,97599.21875
2020-05-04 13:00:00,97269.0625,96504.8984375,96719.296875,97598.65625
2020-05-04 14:00:00,97265.296875,96506.8984375,96718.1015625,97598.1015625
2020-05-04 15:00:00,97262.078125,96509.4375,96716.796875,97597.4375
2020-05-04 16:00:00,97268.5390625,96507.578125,96719.421875,97589.8203125
2020-05-04 17:00:00,97275,96506.359375,96722.0390625,97581.5625
2020-05-04 18:00:00,97281.4609375,96504.5,96724.65625,97573.296875
2020-05-04 19:00:00,97269.84375,96492.8828125,96713.0390625,97561.6796875
2020-05-04 20:00:00,97257.4765625,96481.796875,96701.3203125,97549.9609375
2020-05-04 21:00:00,97245.7578125,96470.078125,96688.9609375,97538.2421875
2020-05-04 22:00:00,97258.7578125,96472.84375,96698.1171875,97545.4765625
2020-05-04 23:00:00,97272.3984375,96474.9609375,96706.640625,97553.359375
2020-05-05 00:00:00,97285.3984375,96477.71875,96715.796875,97561.2421875
2020-05-05 01:00:00,97321.640625,96517.15625,96753.3203125,97609
2020-05-05 02:00:00,97357.78125,96556.5,96792.0234375,97657.296875
2020-05-05 03:00:00,97393.828125,96595.7265625,96829.9921875,97705.5078125
2020-05-05 04:00:00,97452.21875,96654.78125,96881.34375,97764.5390625
2020-05-05 05:00:00,97511.3671875,96714.546875,96932.8125,97823.046875
2020-05-05 06:00:00,97569.7578125,96773.6015625,96984.15625,97882.078125
2020-05-05 07:00:00,97425.140625,96635.3828125,96850.421875,97752.1796875
2020-05-05 08:00:00,97280.421875,96497.703125,96717.21875,97622.1796875
2020-05-05 09:00:00,97135.703125,96359.3828125,96584.0234375,97492.1796875
2020-05-05 10:00:00,97194.859375,96412.78125,96632.296875,97536.6171875
2020-05-05 11:00:00,97254.0234375,96466.1796875,96679.9375,97581.703125
2020-05-05 12:00:00,97313.1796875,96519.578125,96728.21875,97626.78125
2020-05-05 13:00:00,97346.0078125,96556.2265625,96771.2890625,97672.40625
2020-05-05 14:00:00,97379.2578125,96592.703125,96814.78125,97718.4609375
2020-05-05 15:00:00,97411.6796875,96629.6015625,96857.4375,97764.3203125
2020-05-05 16:00:00,97345.78125,96570.1015625,96786.421875,97700.9765625
2020-05-05 17:00:00,97279.8828125,96510.6015625,96714.7578125,97637.640625
2020-05-05 18:00:00,97213.8828125,96451.640625,96643.640625,97574.203125
2020-05-05 19:00:00,97170.53125,96401.2265625,96597.09375,97517.40625
2020-05-05 20:00:00,97127.15625,96351.4765625,96549.8828125,97459.9609375
2020-05-05 21:00:00,97083.796875,96301.078125,96502.6796875,97402.5234375
2020-05-05 22:00:00,97068.140625,96294.3828125,96499.1796875,97402.21875
2020-05-05 23:00:00,97051.8515625,96287.046875,96495.6875,97401.9296875
2020-05-06 00:00:00,97036.1796875,96280.34375,96492.1796875,97401.6171875
2020-05-06 01:00:00,97026.640625,96258.640625,96469.203125,97374.796875
2020-05-06 02:00:00,97017.34375,96237.8203125,96445.8203125,97348.21875
2020-05-06 03:00:00,97008.390625,96216.046875,96423.40625,97321.3515625
2020-05-06 04:00:00,96980.203125,96193.640625,96406.1171875,97307.2421875
2020-05-06 05:00:00,96952.5625,96171.1171875,96388.71875,97293.6796875
2020-05-06 06:00:00,96925.03125,96148.046875,96372.046875,97279.59375
2020-05-06 07:00:00,96938.796875,96159.28125,96384.5625,97292.078125
2020-05-06 08:00:00,96953.2265625,96170.5078125,96397.0703125,97304.59375
2020-05-06 09:00:00,96967.1015625,96181.8203125,96409.65625,97317.1796875
2020-05-06 10:00:00,96977.1171875,96186.078125,96417.1171875,97313.7578125
2020-05-06 11:00:00,96987.140625,96190.34375,96424.578125,97310.9765625
2020-05-06 12:00:00,96997.2578125,96194.703125,96432.140625,97307.65625
2020-05-06 13:00:00,96933.4609375,96139.21875,96371.5390625,97247.703125
2020-05-06 14:00:00,96870,96082.796875,96310.640625,97187.4375
2020-05-06 15:00:00,96806.78125,96027.2578125,96249.9765625,97127.421875
2020-05-06 16:00:00,96827.703125,96046.8984375,96270.2578125,97147.703125
2020-05-06 17:00:00,96848.71875,96066,96290.640625,97168.078125
2020-05-06 18:00:00,96869.6484375,96085.6484375,96311.5703125,97188.3671875
2020-05-06 19:00:00,96931.2109375,96144.0078125,96371.2109375,97248.0078125
2020-05-06 20:00:00,96993.296875,96201.6171875,96431.3828125,97308.1796875
2020-05-06 21:00:00,97054.859375,96259.34375,96491.65625,97367.8203125
2020-05-06 22:00:00,97055.1171875,96258.296875,96483.6015625,97366.796875
2020-05-06 23:00:00,97055.34375,96256.6171875,96475.5,97365.7421875
2020-05-07 00:00:00,97055.578125,96255.578125,96467.421875,97364.703125
2020-05-07 01:00:00,97151.9609375,96344.28125,96561.2421875,97457.8828125
2020-05-07 02:00:00,97248.8828125,96433.5234375,96654.9609375,97550.9609375
2020-05-07 03:00:00,97345.703125,96523.296875,96748.578125,97643.9375
2020-05-07 04:00:00,97375.6796875,96543.0390625,96782.3984375,97669.4375
2020-05-07 05:00:00,97406.203125,96563.3203125,96816.1171875,97694.84375
2020-05-07 06:00:00,97436.8203125,96583.703125,96850.578125,97720.9765625
2020-05-07 07:00:00,97451.65625,96604.296875,96867.9765625,97748.6171875
