DateTime,Fsed_oxy,RMSE
2023-03-14 11:54:56,-23.8109071740958,-4.53114895848128
2023-03-14 11:54:50,-23.8110310895891,-4.45694605429729
2023-03-14 11:54:44,-23.8111463838205,-4.50955988773879
2023-03-14 11:54:38,-23.8110134904644,-4.55321794818177
2023-03-14 11:54:33,-23.8112847656027,-4.4842078562178
2023-03-14 11:54:28,-23.8109440634551,-4.50035043795358
2023-03-14 11:54:23,-23.8111895096742,-4.50630332531579
2023-03-14 11:54:17,-23.8107642281316,-4.51008962917479
2023-03-14 11:54:12,-23.8099242613155,-4.55889010325681
2023-03-14 11:54:06,-23.8115357942083,-4.5754651102066
2023-03-14 11:54:01,-23.8114018743812,-4.51445218278487
2023-03-14 11:53:54,-23.8111854605338,-4.47973513509421
2023-03-14 11:53:47,-23.8113789743091,-4.5160758864168
2023-03-14 11:53:42,-23.8106146285167,-4.46714753098024
2023-03-14 11:53:36,-23.8103447818209,-4.60124970008811
2023-03-14 11:53:29,-23.811112523691,-4.60823433937555
2023-03-14 11:53:23,-23.8108816565932,-4.52896126014867
2023-03-14 11:53:18,-23.8103547684374,-4.50112586324868
2023-03-14 11:53:14,-23.810523991703,-4.48740827248221
2023-03-14 11:53:09,-23.811502989206,-4.50332675381191
2023-03-14 11:53:04,-23.8098477205638,-4.55044525911387
2023-03-14 11:52:58,-23.8118714039535,-4.53847636824673
2023-03-14 11:52:53,-23.810426594895,-4.48675708503274
2023-03-14 11:52:45,-23.8104623086183,-4.48210832295709
2023-03-14 11:52:40,-23.8112640009742,-4.58601180787097
2023-03-14 11:52:35,-23.8114037299455,-4.59028931359659
2023-03-14 11:52:31,-23.8107103425441,-4.53090619733217
2023-03-14 11:52:25,-23.8112797165274,-4.55615937374872
2023-03-14 11:52:20,-23.8121024779174,-4.4446735967901
2023-03-14 11:52:15,-23.8112877130446,-4.51801422950723
2023-03-14 11:52:10,-23.8102199081903,-4.61364224744978
2023-03-14 11:52:05,-23.8101847264886,-4.53336342487392
2023-03-14 11:51:59,-23.8107373315655,-4.53577849726542
2023-03-14 11:51:54,-23.8103245892093,-4.46529081201658
2023-03-14 11:51:48,-23.8107108634089,-4.48956906022224
2023-03-14 11:51:43,-23.8095867613084,-4.53524243818049
2023-03-14 11:51:39,-23.8106394157159,-4.56635259876696
2023-03-14 11:51:36,-23.810496247019,-4.57079985185063
2023-03-14 11:51:31,-23.8099937348154,-4.62545561399796
2023-03-14 11:51:28,-23.8112006384995,-4.56060407379091
2023-03-14 11:51:24,-23.8099919321483,-4.73248981171912
2023-03-14 11:51:20,-23.8105897063248,-4.68445757113817
2023-03-14 11:51:15,-23.8103440258853,-4.44322685856992
2023-03-14 11:51:11,-23.8098949965639,-4.60953805662104
2023-03-14 11:51:07,-23.810127319675,-4.57601193819733
2023-03-14 11:51:03,-23.8106436885747,-4.5403662932837
2023-03-14 11:50:58,-23.8101068942767,-4.63502866061391
2023-03-14 11:50:54,-23.810163842819,-4.50738705070118
2023-03-14 11:50:50,-23.8107010709587,-4.60233935081227
2023-03-14 11:50:45,-23.8111333930156,-4.57014854500343
2023-03-14 11:50:41,-23.8088089633277,-4.64357239115149
2023-03-14 11:50:37,-23.8100699826746,-4.58012215567598
2023-03-14 11:50:33,-23.8110335120041,-4.4726807603106
2023-03-14 11:50:29,-23.8114893362651,-4.51720253428087
2023-03-14 11:50:24,-23.8114996345891,-4.53396842894546
2023-03-14 11:50:20,-23.8086473997372,-4.60315983911974
2023-03-14 11:50:15,-23.8115572291874,-4.50862726733557
2023-03-14 11:50:11,-23.8112860337092,-4.58460339808096
2023-03-14 11:50:06,-23.8098990428064,-4.70603074267208
2023-03-14 11:50:01,-23.810747796566,-4.65677856540247
2023-03-14 11:49:56,-23.8107572536735,-4.5403628632635
2023-03-14 11:49:51,-23.8121460147988,-4.52359973184196
2023-03-14 11:49:46,-23.8123131200805,-4.45140305437259
2023-03-14 11:49:41,-23.8094756599876,-4.51153045390731
2023-03-14 11:49:36,-23.8108756055476,-4.45474056062352
2023-03-14 11:49:31,-23.809894204703,-4.60986421597348
2023-03-14 11:49:26,-23.8102649176396,-4.53694251220965
2023-03-14 11:49:22,-23.8105489963497,-4.52955579499231
2023-03-14 11:49:18,-23.8123038737945,-4.54399054828879
2023-03-14 11:49:14,-23.8090192109469,-4.64144096107453
2023-03-14 11:49:11,-23.8096752863235,-4.51737417745155
2023-03-14 11:49:07,-23.8101513500636,-4.74800668694003
2023-03-14 11:49:03,-23.8110487530526,-4.50400222843238
2023-03-14 11:48:59,-23.8082728235384,-4.55258378165981
2023-03-14 11:48:55,-23.8107452229124,-4.53883032141372
2023-03-14 11:48:51,-23.8093334230359,-4.78236078224786
2023-03-14 11:48:48,-23.8132065096481,-4.75196918410489
2023-03-14 11:48:44,-23.8075904847239,-4.58708286812743
2023-03-14 11:48:40,-23.8106216726783,-4.61180648865073
2023-03-14 11:48:36,-23.8125335515554,-4.44236164093625
2023-03-14 11:48:32,-23.8108809867842,-4.57378067104311
2023-03-14 11:48:28,-23.8108810233859,-4.65374950242593
2023-03-14 11:48:24,-23.8100446352981,-4.60190438017758
2023-03-14 11:48:20,-23.8097024138722,-4.8319715417062
2023-03-14 11:48:15,-23.8108461850954,-4.53327516315491
2023-03-14 11:48:11,-23.8069853764009,-4.94359551646227
2023-03-14 11:48:05,-23.809170259279,-4.65337984735668
2023-03-14 11:47:58,-23.8124555050231,-4.63285746806284
2023-03-14 11:47:53,-23.8123199145515,-4.52372637896908
2023-03-14 11:47:48,-23.8130428354179,-4.60036638452854
2023-03-14 11:47:44,-23.8101899641348,-4.77340513082659
2023-03-14 11:47:39,-23.8138017034305,-4.36581673157358
2023-03-14 11:47:34,-23.8126313648615,-4.58452673770941
2023-03-14 11:47:28,-23.8136478477464,-4.66255517950956
2023-03-14 11:47:22,-23.8128176957422,-4.55055703280214
2023-03-14 11:47:18,-23.8086282406917,-4.44593381488304
2023-03-14 11:47:14,-23.8107092402065,-4.56432160698119
2023-03-14 11:47:10,-23.8045339492031,-4.63665439281339
2023-03-14 11:47:06,-23.805288612487,-4.9732344158348
2023-03-14 11:47:02,-23.8117999132505,-4.5668998142557
2023-03-14 11:46:58,-23.8058125802655,-4.64222270714775
2023-03-14 11:46:54,-23.8136197260634,-4.47292242323643
2023-03-14 11:46:50,-23.8127462105181,-4.81579417873467
2023-03-14 11:46:46,-23.8122090247277,-4.57489210248356
2023-03-14 11:46:41,-23.8096271244003,-4.63831450544691
2023-03-14 11:46:37,-23.811071351543,-4.71308622246228
2023-03-14 11:46:33,-23.8100001029976,-4.49430505196766
2023-03-14 11:46:29,-23.808234212098,-4.4233122441916
2023-03-14 11:46:25,-23.816204632026,-4.32572573304713
2023-03-14 11:46:21,-23.8158089125284,-4.68391553717221
2023-03-14 11:46:17,-23.8129860283033,-4.30457702121546
2023-03-14 11:46:13,-23.8133026982762,-4.67921754281325
2023-03-14 11:46:08,-23.8058328473432,-4.6258788364946
2023-03-14 11:46:04,-23.8102913719062,-4.31639122368449
2023-03-14 11:45:59,-23.8180793826928,-4.59243070340661
2023-03-14 11:45:55,-23.8166146679273,-4.60591009482441
2023-03-14 11:45:51,-23.8027943985493,-4.37319803353574
2023-03-14 11:45:46,-23.8167684440448,-4.58994765320573
2023-03-14 11:45:41,-23.8092459618865,-4.64855351631432
2023-03-14 11:45:35,-23.8094023380633,-4.49944986335331
2023-03-14 11:45:31,-23.8107208958834,-4.46553268639467
2023-03-14 11:45:27,-23.8082701812311,-4.35462105631371
2023-03-14 11:45:22,-23.8084290696265,-4.96471392707646
2023-03-14 11:45:18,-23.8117012778412,-4.68769143775269
2023-03-14 11:45:14,-23.8113862489598,-4.72913261700968
2023-03-14 11:45:10,-23.8074831322651,-5.14392830662768
2023-03-14 11:45:05,-23.8164878083198,-4.28757996494479
2023-03-14 11:45:01,-23.8134473135734,-4.26449729398296
2023-03-14 11:44:57,-23.8077074853685,-4.7212801839038
2023-03-14 11:44:52,-23.8093415505189,-4.8230481780442
2023-03-14 11:44:47,-23.8058858907576,-4.24640029647819
2023-03-14 11:44:43,-23.8225834084244,-5.2435415648499
2023-03-14 11:44:39,-23.8245535015508,-4.47323680013611
2023-03-14 11:44:35,-23.8038341380248,-4.5245157682552
2023-03-14 11:44:31,-23.8107773340078,-4.48036157405985
2023-03-14 11:44:27,-23.8236288449027,-3.92294626565076
2023-03-14 11:44:23,-23.8086820227458,-4.83685366926382
2023-03-14 11:44:19,-23.8032014738838,-4.30227541786868
2023-03-14 11:44:15,-23.807138409035,-4.52473962192666
2023-03-14 11:44:11,-23.8151440947813,-3.35671183821295
2023-03-14 11:44:06,-23.8034374808631,-4.26202118520837
2023-03-14 11:44:02,-23.8073213080131,-4.63854961447794
2023-03-14 11:43:58,-23.8053835046432,-4.46290329911379
2023-03-14 11:43:53,-23.7997399845409,-3.855424712381
2023-03-14 11:43:49,-23.8081669156754,-4.86487364424643
2023-03-14 11:43:44,-23.8172368226464,-4.48352434056083
2023-03-14 11:43:39,-23.8188942309821,-4.97266053055989
2023-03-14 11:43:35,-23.8117910911002,-4.18222428923516
2023-03-14 11:43:31,-23.8072087945902,-4.74084162210756
2023-03-14 11:43:27,-23.8090630900784,-4.4306369339149
2023-03-14 11:43:23,-23.807081625536,-4.78149699142569
2023-03-14 11:43:19,-23.8161420684755,-4.63331543551279
2023-03-14 11:43:15,-23.8225624195688,-4.83313952913277
2023-03-14 11:43:11,-23.8151665304902,-4.80768600608268
2023-03-14 11:43:07,-23.8145358475519,-4.61315901793822
2023-03-14 11:43:03,-23.815567703902,-5.35093972751971
2023-03-14 11:42:59,-23.8054090471171,-5.17405215967872
2023-03-14 11:42:55,-23.8148923136054,-4.77342201068244
2023-03-14 11:42:51,-23.8228397532548,-4.86899679853875
2023-03-14 11:42:47,-23.8130770805297,-4.87742202205479
2023-03-14 11:42:43,-23.8135080817173,-4.8659049720769
2023-03-14 11:42:39,-23.8186037870739,-4.54747612379492
2023-03-14 11:42:35,-23.8035149234195,-4.56354848456815
2023-03-14 11:42:31,-23.8040092682984,-4.83979821360072
2023-03-14 11:42:27,-23.8058546172946,-4.87870765088185
2023-03-14 11:42:23,-23.806944503093,-4.78632826834431
2023-03-14 11:42:18,-23.8224017508241,-4.81732287422138
2023-03-14 11:42:14,-23.8089292380995,-4.77140700655103
2023-03-14 11:42:10,-23.8206135806975,-5.18768199938184
2023-03-14 11:42:05,-23.8103195766333,-4.6174723688621
2023-03-14 11:42:01,-23.8093006362389,-4.92913779079867
2023-03-14 11:41:56,-23.815567675093,-4.57216236529473
2023-03-14 11:41:52,-23.8074304319298,-5.11486465929781
2023-03-14 11:41:47,-23.8296138396032,-5.23465565127122
2023-03-14 11:41:43,-23.8203815054732,-4.74924416198095
2023-03-14 11:41:40,-23.8270685883436,-5.00597274814258
2023-03-14 11:41:36,-23.8102390927106,-5.0660221949507
2023-03-14 11:41:32,-23.8169487072098,-5.0198970210123
2023-03-14 11:41:28,-23.7893721187384,-5.44281785586036
2023-03-14 11:41:24,-23.7942396476875,-4.6644672946748
2023-03-14 11:41:21,-23.8125506401857,-4.551949146586
2023-03-14 11:41:17,-23.8015938223902,-5.29412469886259
2023-03-14 11:41:12,-23.8148363283087,-5.33571452421761
2023-03-14 11:41:09,-23.8292149301861,-5.1129015361852
2023-03-14 11:41:05,-23.8106374683693,-4.79223059902016
2023-03-14 11:41:01,-23.7860789498217,-5.65339668051654
2023-03-14 11:40:57,-23.817921821779,-5.37331757760402
2023-03-14 11:40:53,-23.8068903889954,-5.27595083652958
2023-03-14 11:40:49,-23.7999936380238,-5.34993317004331
2023-03-14 11:40:45,-23.8128424781064,-4.94095816227052
2023-03-14 11:40:40,-23.8169473919558,-5.56411893612082
2023-03-14 11:40:36,-23.8064685257716,-5.20577937383957
2023-03-14 11:40:32,-23.7975215844587,-4.93387920627849
2023-03-14 11:40:27,-23.8102731937897,-5.47729603491127
2023-03-14 11:40:23,-23.8026534334711,-5.19346436797831
2023-03-14 11:40:18,-23.8080248921519,-5.44857338739439
2023-03-14 11:40:14,-23.8030319080545,-5.08673498631335
2023-03-14 11:40:10,-23.8463823113621,-5.19604728588677
2023-03-14 11:40:05,-23.8086556407283,-5.32962163974543
2023-03-14 11:40:01,-23.8328285575766,-5.50380142302592
2023-03-14 11:39:57,-23.7880115502705,-5.65499946594406
2023-03-14 11:39:54,-23.8137929865784,-5.25068711540956
2023-03-14 11:39:50,-23.8023972662613,-5.88747442748345
2023-03-14 11:39:46,-23.8298072551806,-5.81883028304903
2023-03-14 11:39:42,-23.7931838605779,-5.40501665052479
2023-03-14 11:39:37,-23.8215890280675,-5.9285368745402
2023-03-14 11:39:33,-23.8152321416082,-5.08280766184868
2023-03-14 11:39:29,-23.778287799216,-5.62309686513821
2023-03-14 11:39:25,-23.8044050803904,-5.87646993013322
2023-03-14 11:39:21,-23.8422545635271,-6.30970278077293
2023-03-14 11:39:16,-23.8419701711823,-5.67494010814864
2023-03-14 11:39:11,-23.8084691439357,-5.30645490789862
2023-03-14 11:39:06,-23.8156351149504,-5.1328320807056
2023-03-14 11:39:02,-23.8088007665713,-5.92390800263351
2023-03-14 11:38:57,-23.7988023466277,-5.94675624238505
2023-03-14 11:38:53,-23.8053760801652,-5.85423797000929
2023-03-14 11:38:48,-23.8058857119417,-5.40063776571098
2023-03-14 11:38:42,-23.7718288069857,-5.57353418112201
2023-03-14 11:38:37,-23.8513744716049,-5.40448564798387
2023-03-14 11:38:31,-23.8121472625026,-5.56135434567497
2023-03-14 11:38:26,-23.8095237895226,-5.40080529929297
2023-03-14 11:38:20,-23.8257904141523,-4.80645771592686
2023-03-14 11:38:14,-23.8013336402307,-5.68427130470537
2023-03-14 11:38:07,-23.8085833007412,-6.27767389524786
2023-03-14 11:37:58,-23.8190047489615,-5.28609876107279
2023-03-14 11:37:49,-23.8193738336134,-5.07655067895809
2023-03-14 11:37:46,-23.8642726921538,-6.84479545060401
2023-03-14 11:37:42,-23.8126892694936,-4.75279167445667
2023-03-14 11:37:38,-23.7837600220539,-4.91307754621059
2023-03-14 11:37:34,-23.8233862226804,-5.59489414546901
2023-03-14 11:37:30,-23.8235440737081,-5.80924707896857
2023-03-14 11:37:26,-23.8316230328246,-4.43983771784252
2023-03-14 11:37:22,-23.7872751850302,-5.24585892863746
2023-03-14 11:37:18,-23.7814807546206,-4.48295721316513
2023-03-14 11:37:15,-23.7556856034796,-4.91268885572819
2023-03-14 11:37:11,-23.8680073590799,-4.98589426338875
2023-03-14 11:37:06,-23.8381258847071,-5.9564097801234
2023-03-14 11:37:02,-23.8357271384218,-4.57791981996513
2023-03-14 11:36:58,-23.7936566784805,-4.8567468353667
2023-03-14 11:36:54,-23.7383559959539,-3.65632717518318
2023-03-14 11:36:50,-23.8047042484167,-5.08058439404734
2023-03-14 11:36:45,-23.7294177018469,-4.31944189365035
2023-03-14 11:36:42,-23.9691248525607,-5.5396176400326
2023-03-14 11:36:37,-23.9016757247402,-3.91647194839294
2023-03-14 11:36:32,-23.8472753627759,-4.09574700577546
2023-03-14 11:36:28,-23.8216158210873,-3.66289428799053
2023-03-14 11:36:24,-23.7934936807247,-5.78459529301317
2023-03-14 11:36:20,-23.8876999899571,-5.26076220404309
2023-03-14 11:36:16,-23.7074322984537,-4.95508721719432
2023-03-14 11:36:11,-23.7133098310804,-4.99482302149037
2023-03-14 11:36:07,-23.7582620204779,-4.88176242754426
2023-03-14 11:36:03,-23.756027246943,-3.59975152681524
2023-03-14 11:36:00,-23.8415326199574,-4.99932994528239
2023-03-14 11:35:56,-23.7860043301437,-5.31400656068938
2023-03-14 11:35:52,-23.7766147405061,-6.13027139510463
2023-03-14 11:35:48,-23.8551204115968,-4.00898650875837
2023-03-14 11:35:45,-23.8716478499995,-3.84824116900545
2023-03-14 11:35:41,-23.9145145706402,-3.60480315020695
2023-03-14 11:35:37,-23.7780879744555,-4.95927963461652
2023-03-14 11:35:33,-23.9143134658036,-4.90652300475435
2023-03-14 11:35:29,-23.9124143070301,-4.59787872923879
2023-03-14 11:35:26,-23.8334062275924,-4.4795523749023
2023-03-14 11:35:22,-23.8740516180353,-4.7427611267021
2023-03-14 11:35:18,-23.7806157799669,-4.34144513178946
2023-03-14 11:35:14,-23.8726372539223,-5.47877718907278
2023-03-14 11:35:10,-23.6923304234473,-4.23458448944347
2023-03-14 11:35:06,-23.9322120658587,-5.86526859852593
2023-03-14 11:35:02,-23.8301322073713,-5.3420982266681
2023-03-14 11:34:58,-23.7903195302317,-5.27526294740647
2023-03-14 11:34:54,-23.8510191980666,-4.63915237806401
2023-03-14 11:34:50,-23.8122933864252,-5.11545250505319
2023-03-14 11:34:46,-23.7838612376872,-5.96116736708525
2023-03-14 11:34:41,-23.9144626061938,-4.99423543824216
2023-03-14 11:34:36,-23.642517145956,-2.60181689232272
2023-03-14 11:34:29,-23.735920256965,-4.91383633274457
2023-03-14 11:34:24,-23.7567090039071,-3.72465988630243
2023-03-14 11:34:21,-23.7660892480295,-5.13883669432324
2023-03-14 11:34:16,-23.8425063317456,-6.07893776071933
2023-03-14 11:34:12,-23.9808797347441,-4.43300968861968
2023-03-14 11:34:07,-23.8418592351535,-4.75969800376097
2023-03-14 11:34:03,-23.8408268747132,-4.87016512673702
2023-03-14 11:33:59,-23.7029796097917,-6.57688073166451
2023-03-14 11:33:55,-23.7868527367585,-5.77390934581269
2023-03-14 11:33:50,-23.7214267562211,-5.42007797566144
2023-03-14 11:33:46,-23.7081471141788,-6.85289112627696
2023-03-14 11:33:42,-23.7206081668884,-5.76711764854298
2023-03-14 11:33:37,-23.8988552204851,-6.92918407765959
2023-03-14 11:33:33,-23.6357372110607,-5.94298932309908
2023-03-14 11:33:28,-23.7991111532927,-5.57570746833082
2023-03-14 11:33:24,-23.7059725400394,-6.24798004246845
2023-03-14 11:33:19,-23.7191681884886,-7.71771439096558
2023-03-14 11:33:14,-23.5665409510788,-7.31281225223068
2023-03-14 11:33:09,-23.9152062964518,-6.16549757948194
2023-03-14 11:33:04,-23.7397599156454,-8.78908026613295
2023-03-14 11:33:00,-23.9735918356764,-5.93351123354076
2023-03-14 11:32:55,-23.7734915714512,-8.04356839823801
2023-03-14 11:32:51,-24.0233123708628,-6.15913040081111
2023-03-14 11:32:46,-23.8824473844103,-6.56390106532691
2023-03-14 11:32:42,-23.8187976536159,-5.51266927083097
2023-03-14 11:32:37,-23.8195421013271,-7.48610460407457
2023-03-14 11:32:33,-23.8664082406046,-7.17050004928642
2023-03-14 11:32:28,-23.8673291191033,-7.23141486127832
2023-03-14 11:32:24,-23.5768390974362,-6.58340240176815
2023-03-14 11:32:19,-24.0936313853853,-6.30302193855761
2023-03-14 11:32:15,-23.7668552060934,-7.19803621522521
2023-03-14 11:32:10,-23.4718082128206,-7.84535397261125
2023-03-14 11:32:06,-23.8687699998867,-8.19427595823549
2023-03-14 11:32:02,-23.9199775289459,-6.95205965183174
2023-03-14 11:31:57,-23.4413671689618,-8.13960551023376
2023-03-14 11:31:53,-24.0504399427596,-7.41535232712667
2023-03-14 11:31:49,-23.8354879121903,-6.09393910871676
2023-03-14 11:31:44,-23.6801591361115,-6.92554050381402
2023-03-14 11:31:40,-24.1755926492809,-6.11376181307205
2023-03-14 11:31:34,-23.6376761381638,-6.67560178778078
2023-03-14 11:31:28,-23.8782925126712,-8.40359126642051
2023-03-14 11:31:23,-23.707849772464,-5.43344416644065
2023-03-14 11:31:17,-23.7749220434973,-6.10922440916889
2023-03-14 11:31:12,-24.2438888156003,-7.80013227448359
2023-03-14 11:31:07,-23.7165359692114,-8.24772034154631
2023-03-14 11:31:00,-23.7797768063229,-8.14216142633086
2023-03-14 11:30:54,-23.5765152722365,-10.535211785278
2023-03-14 11:30:49,-23.9576792300049,-3.48780548783348
2023-03-14 11:30:45,-23.8362285706567,-7.19647087065721
2023-03-14 11:30:41,-23.9470113642951,-5.62328331615076
2023-03-14 11:30:37,-23.8648213103259,-4.69117775391197
2023-03-14 11:30:33,-23.6188630952929,-7.24983516479327
2023-03-14 11:30:28,-23.8248492619612,-7.35890388066729
2023-03-14 11:30:24,-24.0055999292659,-6.72750310704429
2023-03-14 11:30:18,-23.9336703998416,-7.88213669425605
2023-03-14 11:30:12,-23.7501027197141,-7.60396590832361
2023-03-14 11:30:07,-23.7629685461386,-8.23878606394618
2023-03-14 11:30:02,-23.9237842240691,-6.76404691416447
2023-03-14 11:29:58,-23.8398114413112,-5.43840374829399
2023-03-14 11:29:54,-23.3908556106664,-7.14859668682116
2023-03-14 11:29:50,-23.7804491395932,-7.79098298086525
2023-03-14 11:29:45,-23.6824714402595,-4.0698677250384
2023-03-14 11:29:42,-23.7891184725915,-7.42142121358935
2023-03-14 11:29:38,-23.5954437107719,-6.62426636627865
2023-03-14 11:29:34,-23.9238330300107,-6.62540930229558
2023-03-14 11:29:29,-23.6453658726255,-7.00382436959159
2023-03-14 11:29:25,-23.899124631841,-8.40927397299983
2023-03-14 11:29:21,-23.5123708168711,-7.54316473625249
2023-03-14 11:29:17,-23.355720976945,-10.0574099515033
2023-03-14 11:29:13,-23.7022296821421,-8.0024893927385
2023-03-14 11:29:09,-23.5653125254329,-10.5118013925304
2023-03-14 11:29:05,-23.5966477756551,-9.36764924824074
2023-03-14 11:29:01,-23.6718932544923,-6.04583646520788
2023-03-14 11:28:57,-24.0725965820984,-10.0808067580633
2023-03-14 11:28:52,-23.9647824530295,-7.3702353169975
2023-03-14 11:28:48,-23.9129284185975,-5.96585032917968
2023-03-14 11:28:43,-23.9603607760217,-8.11907384080138
2023-03-14 11:28:39,-24.1815142093894,-7.75119332327914
2023-03-14 11:28:34,-23.9913899047599,-7.55300387769931
2023-03-14 11:28:30,-23.9995198145111,-4.94196250370246
2023-03-14 11:28:26,-23.8072885338171,-7.7744461091586
2023-03-14 11:28:21,-24.84684051831,-4.22161793972575
2023-03-14 11:28:16,-23.0431311026633,-3.45152203112297
2023-03-14 11:28:12,-23.9408601293791,-5.05964662341079
2023-03-14 11:28:07,-24.3017249232639,-6.4101143963798
2023-03-14 11:28:00,-23.9024555003979,-6.64231374100504
2023-03-14 11:27:54,-23.6746377211071,-4.99287235345012
2023-03-14 11:27:50,-23.3290066242961,-9.45876455492511
2023-03-14 11:27:46,-24.2332634314386,-4.00826820635359
2023-03-14 11:27:42,-23.6711598406649,-5.16160776612676
2023-03-14 11:27:38,-23.4853077717245,-5.17332584814257
2023-03-14 11:27:34,-23.6752686366197,-7.39928405660146
2023-03-14 11:27:30,-24.0282248554102,-4.95544056332339
2023-03-14 11:27:25,-24.2570057338321,-5.66075817842621
2023-03-14 11:27:21,-23.9730711493516,-8.40585504599104
2023-03-14 11:27:17,-23.3342858408274,-2.43079916916022
2023-03-14 11:27:13,-23.8219807416752,-3.30770132714305
2023-03-14 11:27:08,-23.6032967193352,-2.25795339215999
2023-03-14 11:27:03,-24.3843230511267,-4.48431128151181
2023-03-14 11:26:58,-23.8239467425065,-3.13577476108604
2023-03-14 11:26:54,-23.7084989090932,-3.42683114335071
2023-03-14 11:26:51,-23.8020770462915,-5.81153625973583
2023-03-14 11:26:46,-24.4312880198389,-3.81129849454836
2023-03-14 11:26:42,-23.8137587181059,-4.9074417298879
2023-03-14 11:26:37,-24.3313294975088,-3.55536914689329
2023-03-14 11:26:32,-23.8553187369479,-2.86234534382054
2023-03-14 11:26:28,-22.5486183698224,-1
2023-03-14 11:26:23,-23.8969233519439,-2.83295550414391
2023-03-14 11:26:18,-24.1295628998658,-3.08483838057874
2023-03-14 11:26:13,-23.7971403646614,-2.2043889485533
2023-03-14 11:26:08,-23.9471013093469,-1.5484271253051
2023-03-14 11:26:03,-23.7636522941376,-1.4246974996687
2023-03-14 11:25:59,-23.1312020992178,-3.0876271980495
2023-03-14 11:25:55,-23.0785336266402,-1.81461161656936
2023-03-14 11:25:51,-24.5132595621031,-3.46550958675618
2023-03-14 11:25:46,-24.5888127574308,-4.69778513735764
2023-03-14 11:25:41,-22.7463354906852,-2.25930404041419
2023-03-14 11:25:36,-24.2370902202371,-7.4504779473941
2023-03-14 11:25:32,-23.7785215167545,-1.83663006838168
2023-03-14 11:25:27,-23.4909512632773,-5.41703439531185
2023-03-14 11:25:23,-24.1114397046678,-2.1141488114742
2023-03-14 11:25:19,-23.2878364295021,-3.53234233189961
2023-03-14 11:25:14,-22.3891810564539,-9.27537485167239
2023-03-14 11:25:10,-24.3288055616649,-5.17031458518914
2023-03-14 11:25:06,-23.8664006289179,-6.42604424626017
2023-03-14 11:25:01,-24.4163982719891,-2.23899562775025
2023-03-14 11:24:57,-23.4268331612353,-1.71889752728495
2023-03-14 11:24:53,-24.6488360607007,-2.90617469982491
2023-03-14 11:24:49,-23.111223978802,-5.31274551185408
2023-03-14 11:24:45,-25.6477728784774,-2.63234754801036
2023-03-14 11:24:41,-25.0909095908197,-6.40768143780469
2023-03-14 11:24:37,-25.5627863908024,-1.17587013687327
2023-03-14 11:24:33,-24.6331527859077,-3.56349004652495
2023-03-14 11:24:28,-26.3068395024316,-7.73223357598654
2023-03-14 11:24:24,-24.9666542003544,-1
2023-03-14 11:24:19,-23.0031237325617,-2.47205476484798
2023-03-14 11:24:14,-23.8510490329675,-6.25972351388439
2023-03-14 11:24:09,-24.2300867910529,-1
2023-03-14 11:24:05,-22.1959178137781,-1.51305480385065
2023-03-14 11:24:01,-22.8255329269701,-3.29206349845171
2023-03-14 11:23:57,-25.0414104212338,-4.91656524387077
2023-03-14 11:23:53,-25.257975743495,-11.2754880903065
2023-03-14 11:23:48,-24.2544797432868,-3.14958265267203
2023-03-14 11:23:44,-24.2357997496704,-8.54276518651325
2023-03-14 11:23:40,-23.8339583085834,-1
2023-03-14 11:23:35,-22.705165334214,-17.1320382909506
2023-03-14 11:23:31,-22.4224606611563,-8.79153008077387
2023-03-14 11:23:27,-24.4767831925187,-16.7688898589861
2023-03-14 11:23:23,-24.1827425525667,-8.23748389181743
2023-03-14 11:23:19,-23.7293751419019,-1
2023-03-14 11:23:15,-24.9246288708765,-1
2023-03-14 11:23:10,-21.1032812714134,-7.20361322863445
2023-03-14 11:23:06,-26.0968860487024,-1.65950863920918
2023-03-14 11:23:02,-24.8450786278263,-10.6011319900726
2023-03-14 11:22:57,-26.4576455369575,-11.3897738603759
2023-03-14 11:22:52,-24.9938894653905,-8.47982780708039
2023-03-14 11:22:48,-25.7385216813148,-3.4247767218265
2023-03-14 11:22:43,-23.223254547895,-5.65784615638424
2023-03-14 11:22:38,-23.6922803030069,-1.60533970305456
2023-03-14 11:22:33,-24.1640844472211,-19.0607385076077
2023-03-14 11:22:28,-21.0394343130732,-20.5326575807099
2023-03-14 11:22:23,-23.9225714128766,-1.27909253729881
2023-03-14 11:22:18,-23.7819971295168,-7.95888569732768
2023-03-14 11:22:13,-20.2176507307049,-11.3600465670983
2023-03-14 11:22:09,-24.2649001931226,-9.88889783708281
2023-03-14 11:22:04,-20.6734373028682,-10.9382323943566
2023-03-14 11:22:00,-22.0947028303608,-4.46319453188836
2023-03-14 11:21:55,-21.9735016767464,-3.87096388796998
2023-03-14 11:21:50,-25.8904626568247,-3.67965731416754
2023-03-14 11:21:45,-21.5486698128788,-1
2023-03-14 11:21:41,-23.7406639656426,-13.5870650802093
2023-03-14 11:21:36,-21.0664563950507,-13.4024218032832
2023-03-14 11:21:31,-25.1829827353567,-10.950090163083
2023-03-14 11:21:26,-22.3389323111697,-7.68147148051859
2023-03-14 11:21:22,-20.3342318545783,-17.3302943881093
2023-03-14 11:21:16,-23.6685283723494,-6.2815420794476
2023-03-14 11:21:11,-20.3272786889307,-18.1974562191815
2023-03-14 11:21:05,-20.3389824880852,-20.5801423390983
2023-03-14 11:21:00,-21.7575047519764,-26.8869772681337
