"DateTime","Depth","temp"
2015-07-09," 0.1","25.04770"
2015-07-09," 1.0","24.95020"
2015-07-09," 2.0","24.84620"
2015-07-09," 3.0","24.53980"
2015-07-09," 4.0","19.99560"
2015-07-09," 5.0","14.88970"
2015-07-09," 6.0","11.25980"
2015-07-09," 7.0","10.00885"
2015-07-09," 8.0"," 9.11640"
2015-07-09," 9.0"," 8.36400"
2015-07-09,"10.0"," 7.94500"
2015-07-09,"11.0"," 7.62090"
2015-07-16," 0.1","25.8760"
2015-07-16," 1.0","25.7619"
2015-07-16," 2.0","25.4279"
2015-07-16," 3.0","24.3636"
2015-07-16," 4.0","19.8190"
2015-07-16," 5.0","14.8906"
2015-07-16," 6.0","11.7988"
2015-07-16," 7.0"," 9.8835"
2015-07-16," 8.0"," 8.6187"
2015-07-16," 9.0"," 8.2662"
2015-07-16,"10.0"," 8.1466"
2015-07-16,"11.0"," 7.7896"
2015-07-23," 0.1","27.0723"
2015-07-23," 1.0","27.0395"
2015-07-23," 2.0","26.8009"
2015-07-23," 3.0","24.4115"
2015-07-23," 4.0","19.7716"
2015-07-23," 5.0","14.7845"
2015-07-23," 6.0","11.3515"
2015-07-23," 7.0","10.0758"
2015-07-23," 8.0"," 8.8653"
2015-07-23," 9.0"," 8.2769"
2015-07-23,"10.0"," 7.9783"
2015-07-23,"11.0"," 7.7248"
2015-07-30," 0.1","27.6016"
2015-07-30," 1.0","27.6768"
2015-07-30," 2.0","27.5753"
2015-07-30," 3.0","25.0513"
2015-07-30," 4.0","19.8394"
2015-07-30," 5.0","14.7764"
2015-07-30," 6.0","11.8277"
2015-07-30," 7.0","10.2709"
2015-07-30," 8.0"," 9.1168"
2015-07-30," 9.0"," 8.3750"
2015-07-30,"10.0"," 8.0009"
2015-07-30,"11.0"," 7.7458"
2015-07-30," 0.1","27.7"
2015-07-30," 1.0","27.7"
2015-07-30," 2.0","27.7"
2015-07-30," 3.0","27.6"
2015-07-30," 4.0","27.6"
2015-07-30," 5.0","20.8"
2015-07-30," 6.0","17.0"
2015-07-30," 7.0","13.3"
2015-07-30," 8.0","11.2"
2015-07-30," 9.0","10.1"
2015-07-30,"10.0"," 8.8"
2015-07-30,"11.0"," 8.3"
2015-08-13," 0.1","25.7"
2015-08-13," 1.0","25.6"
2015-08-13," 2.0","25.5"
2015-08-13," 3.0","25.4"
2015-08-13," 4.0","25.0"
2015-08-13," 5.0","22.6"
2015-08-13," 6.0","18.0"
2015-08-13," 7.0","13.6"
2015-08-13," 8.0","11.4"
2015-08-13," 9.0"," 9.5"
2015-08-13,"10.0"," 8.6"
2015-08-13,"11.0"," 8.3"
2015-09-04," 0.1","27.2332"
2015-09-04," 1.0","26.5940"
2015-09-04," 2.0","26.2279"
2015-09-04," 3.0","25.5928"
2015-09-04," 4.0","23.7018"
2015-09-04," 5.0","21.0099"
2015-09-04," 6.0","15.6245"
2015-09-04," 7.0","12.0317"
2015-09-04," 8.0","10.3029"
2015-09-04," 9.0"," 8.8782"
2015-09-04,"10.0"," 8.4435"
2015-09-04,"11.0"," 8.1316"
2015-09-18," 0.1","23.1102"
2015-09-18," 1.0","23.0259"
2015-09-18," 2.0","22.5540"
2015-09-18," 3.0","22.3653"
2015-09-18," 4.0","21.8946"
2015-09-18," 5.0","20.9536"
2015-09-18," 6.0","15.5084"
2015-09-18," 7.0","11.9778"
2015-09-18," 8.0"," 9.8356"
2015-09-18," 9.0"," 8.9741"
2015-09-18,"10.0"," 8.5505"
2015-09-18,"11.0"," 8.1761"
2015-10-02," 0.1","18.8554"
2015-10-02," 1.0","18.8855"
2015-10-02," 2.0","18.8891"
2015-10-02," 3.0","18.8865"
2015-10-02," 4.0","18.8858"
2015-10-02," 5.0","18.7953"
2015-10-02," 6.0","17.9149"
2015-10-02," 7.0","13.8796"
2015-10-02," 8.0","10.9193"
2015-10-02," 9.0"," 9.1318"
2015-10-02,"10.0"," 8.5670"
2015-10-02,"11.0"," 8.3724"
2015-10-23," 0.1","15.59805"
2015-10-23," 1.0","15.53540"
2015-10-23," 2.0","15.17190"
2015-10-23," 3.0","14.98560"
2015-10-23," 4.0","14.71770"
2015-10-23," 5.0","14.28960"
2015-10-23," 6.0","14.09820"
2015-10-23," 7.0","13.93410"
2015-10-23," 8.0","13.05780"
2015-10-23," 9.0"," 9.80060"
2015-10-23,"10.0"," 9.17710"
2015-10-23,"11.0"," 8.87190"
2016-04-05," 0.1","11.45"
2016-04-05," 1.0","11.50"
2016-04-05," 2.0","11.40"
2016-04-05," 3.0","11.40"
2016-04-05," 4.0","11.30"
2016-04-05," 5.0","10.90"
2016-04-05," 6.0"," 9.30"
2016-04-05," 7.0"," 8.30"
2016-04-05," 8.0"," 7.40"
2016-04-05," 9.0"," 6.60"
2016-04-05,"10.0"," 6.20"
2016-04-05,"11.0"," 6.10"
2016-04-06," 0.1","11.5"
2016-04-06," 1.0","11.5"
2016-04-06," 2.0","11.4"
2016-04-06," 3.0","11.4"
2016-04-06," 4.0","11.4"
2016-04-06," 5.0","11.2"
2016-04-06," 6.0"," 9.8"
2016-04-06," 7.0"," 8.8"
2016-04-06," 8.0"," 7.8"
2016-04-06," 9.0"," 7.0"
2016-04-06,"10.0"," 6.3"
2016-04-06,"11.0"," 6.2"
2016-04-20," 0.1","15.9"
2016-04-20," 1.0","15.5"
2016-04-20," 2.0","14.5"
2016-04-20," 3.0","12.8"
2016-04-20," 4.0","11.6"
2016-04-20," 5.0","11.0"
2016-04-20," 6.0","10.3"
2016-04-20," 7.0"," 9.7"
2016-04-20," 8.0"," 9.1"
2016-04-20," 9.0"," 8.4"
2016-04-20,"10.0"," 7.7"
2016-04-20,"11.0"," 7.3"
2016-05-04," 0.1","19.6"
2016-05-04," 1.0","19.6"
2016-05-04," 2.0","19.5"
2016-05-04," 3.0","18.2"
2016-05-04," 4.0","15.7"
2016-05-04," 5.0","12.2"
2016-05-04," 6.0","10.8"
2016-05-04," 7.0","10.0"
2016-05-04," 8.0"," 9.5"
2016-05-04," 9.0"," 8.3"
2016-05-04,"10.0"," 7.8"
2016-05-04,"11.0"," 7.7"
2016-05-12," 0.1","19.1780"
2016-05-12," 1.0","19.1540"
2016-05-12," 2.0","18.7808"
2016-05-12," 3.0","17.3970"
2016-05-12," 4.0","15.4690"
2016-05-12," 5.0","12.7387"
2016-05-12," 6.0","10.7533"
2016-05-12," 7.0"," 9.6135"
2016-05-12," 8.0"," 8.4061"
2016-05-12," 9.0"," 7.9334"
2016-05-12,"10.0"," 7.7528"
2016-05-12,"11.0"," 7.5930"
2016-05-12," 0.1","19.2"
2016-05-12," 1.0","19.1"
2016-05-12," 2.0","19.0"
2016-05-12," 3.0","17.7"
2016-05-12," 4.0","16.6"
2016-05-12," 5.0","14.1"
2016-05-12," 6.0","11.4"
2016-05-12," 7.0","10.0"
2016-05-12," 8.0"," 8.7"
2016-05-12," 9.0","18.5"
2016-05-12,"10.0"," 7.9"
2016-05-12,"11.0"," 7.7"
2016-05-19," 0.1","16.6825"
2016-05-19," 1.0","16.6841"
2016-05-19," 2.0","16.6671"
2016-05-19," 3.0","16.6497"
2016-05-19," 4.0","16.6106"
2016-05-19," 5.0","13.3145"
2016-05-19," 6.0","10.6811"
2016-05-19," 7.0"," 9.8162"
2016-05-19," 8.0"," 8.7056"
2016-05-19," 9.0"," 8.0743"
2016-05-19,"10.0"," 7.8275"
2016-05-19,"11.0"," 7.5604"
2016-05-19," 0.1","16.6"
2016-05-19," 1.0","16.6"
2016-05-19," 2.0","16.6"
2016-05-19," 3.0","16.6"
2016-05-19," 4.0","16.6"
2016-05-19," 5.0","15.4"
2016-05-19," 6.0","11.2"
2016-05-19," 7.0","10.1"
2016-05-19," 8.0"," 9.1"
2016-05-19," 9.0"," 8.4"
2016-05-19,"10.0"," 7.8"
2016-05-19,"11.0"," 7.7"
2016-05-26," 0.1","20.6863"
2016-05-26," 1.0","20.6536"
2016-05-26," 2.0","18.2988"
2016-05-26," 3.0","17.6756"
2016-05-26," 4.0","16.7103"
2016-05-26," 5.0","13.9921"
2016-05-26," 6.0","11.2745"
2016-05-26," 7.0"," 9.7180"
2016-05-26," 8.0"," 8.3909"
2016-05-26," 9.0"," 8.0680"
2016-05-26,"10.0"," 7.9469"
2016-05-26,"11.0"," 7.7577"
2016-05-26," 0.1","20.6"
2016-05-26," 1.0","20.5"
2016-05-26," 2.0","18.7"
2016-05-26," 3.0","17.9"
2016-05-26," 4.0","17.0"
2016-05-26," 5.0","15.0"
2016-05-26," 6.0","12.4"
2016-05-26," 7.0","10.3"
2016-05-26," 8.0"," 9.0"
2016-05-26," 9.0"," 8.1"
2016-05-26,"10.0"," 7.9"
2016-05-26,"11.0"," 7.7"
2016-05-29," 0.1","23.1177"
2016-05-29," 1.0","22.9614"
2016-05-29," 2.0","19.6232"
2016-05-29," 3.0","18.1381"
2016-05-29," 4.0","16.9380"
2016-05-29," 5.0","14.0535"
2016-05-29," 6.0","11.0209"
2016-05-29," 7.0"," 9.9082"
2016-05-29," 8.0"," 9.0251"
2016-05-29," 9.0"," 8.2975"
2016-05-29,"10.0"," 8.0537"
2016-05-29,"11.0"," 7.6969"
2016-05-29," 0.1","23.2"
2016-05-29," 1.0","23.0"
2016-05-29," 2.0","20.7"
2016-05-29," 3.0","18.4"
2016-05-29," 4.0","17.5"
2016-05-29," 5.0","15.1"
2016-05-29," 6.0","11.6"
2016-05-29," 7.0","10.3"
2016-05-29," 8.0"," 9.4"
2016-05-29," 9.0"," 8.5"
2016-05-29,"10.0"," 8.1"
2016-05-29,"11.0"," 7.8"
2016-05-31," 0.1","24.3209"
2016-05-31," 1.0","23.7661"
2016-05-31," 2.0","19.9931"
2016-05-31," 3.0","18.3591"
2016-05-31," 4.0","16.7732"
2016-05-31," 5.0","14.4628"
2016-05-31," 6.0","10.9875"
2016-05-31," 7.0"," 9.8164"
2016-05-31," 8.0"," 8.9489"
2016-05-31," 9.0"," 8.3773"
2016-05-31,"10.0"," 8.1199"
2016-05-31,"11.0"," 7.6875"
2016-05-31," 0.1","24.7"
2016-05-31," 1.0","24.0"
2016-05-31," 2.0","21.0"
2016-05-31," 3.0","19.1"
2016-05-31," 4.0","17.5"
2016-05-31," 5.0","15.8"
2016-05-31," 6.0","12.0"
2016-05-31," 7.0","10.4"
2016-05-31," 8.0"," 9.6"
2016-05-31," 9.0"," 8.7"
2016-05-31,"10.0"," 8.1"
2016-05-31,"11.0"," 7.7"
2016-06-02," 0.1","24.2618"
2016-06-02," 1.0","23.1865"
2016-06-02," 2.0","20.5774"
2016-06-02," 3.0","19.2529"
2016-06-02," 4.0","17.4720"
2016-06-02," 5.0","13.5322"
2016-06-02," 6.0","11.0347"
2016-06-02," 7.0"," 9.8543"
2016-06-02," 8.0"," 8.8933"
2016-06-02," 9.0"," 8.2957"
2016-06-02,"10.0"," 8.0848"
2016-06-02,"11.0"," 7.6950"
2016-06-02," 0.1","25.0"
2016-06-02," 1.0","24.1"
2016-06-02," 2.0","21.5"
2016-06-02," 3.0","19.7"
2016-06-02," 4.0","18.5"
2016-06-02," 5.0","15.8"
2016-06-02," 6.0","12.3"
2016-06-02," 7.0","10.6"
2016-06-02," 8.0"," 9.4"
2016-06-02," 9.0"," 8.7"
2016-06-02,"10.0"," 8.2"
2016-06-02,"11.0"," 7.9"
2016-06-07," 0.1","25.2975"
2016-06-07," 1.0","24.8828"
2016-06-07," 2.0","24.8726"
2016-06-07," 3.0","19.7382"
2016-06-07," 4.0","17.1413"
2016-06-07," 5.0","13.7407"
2016-06-07," 6.0","10.9362"
2016-06-07," 7.0"," 9.7738"
2016-06-07," 8.0"," 8.7516"
2016-06-07," 9.0"," 8.2590"
2016-06-07,"10.0"," 7.9892"
2016-06-07,"11.0"," 7.6759"
2016-06-08," 0.1","24.03750"
2016-06-08," 1.0","23.73420"
2016-06-08," 2.0","23.89800"
2016-06-08," 3.0","20.02140"
2016-06-08," 4.0","17.73110"
2016-06-08," 5.0","14.06705"
2016-06-08," 6.0","11.86520"
2016-06-08," 7.0"," 9.84880"
2016-06-08," 8.0"," 8.70130"
2016-06-08," 9.0"," 8.15890"
2016-06-08,"10.0"," 7.98150"
2016-06-08,"11.0"," 7.73250"
2016-06-08," 0.1","22.6"
2016-06-08," 1.0","22.7"
2016-06-08," 2.0","22.7"
2016-06-08," 3.0","22.7"
2016-06-08," 4.0","22.7"
2016-06-08," 5.0","17.1"
2016-06-08," 6.0","14.1"
2016-06-08," 7.0","11.2"
2016-06-08," 8.0"," 9.7"
2016-06-08," 9.0"," 8.9"
2016-06-08,"10.0"," 8.3"
2016-06-08,"11.0"," 8.1"
2016-06-16," 0.1","24.3533"
2016-06-16," 1.0","24.3431"
2016-06-16," 2.0","24.3052"
2016-06-16," 3.0","24.3040"
2016-06-16," 4.0","19.3618"
2016-06-16," 5.0","14.0592"
2016-06-16," 6.0","11.5035"
2016-06-16," 7.0","10.1468"
2016-06-16," 8.0"," 9.0598"
2016-06-16," 9.0"," 8.4814"
2016-06-16,"10.0"," 8.2243"
2016-06-16,"11.0"," 8.0462"
2016-06-16," 0.1","24.3"
2016-06-16," 1.0","24.3"
2016-06-16," 2.0","24.2"
2016-06-16," 3.0","24.2"
2016-06-16," 4.0","24.2"
2016-06-16," 5.0","16.4"
2016-06-16," 6.0","12.8"
2016-06-16," 7.0","11.3"
2016-06-16," 8.0"," 9.9"
2016-06-16," 9.0"," 8.8"
2016-06-16,"10.0"," 8.3"
2016-06-16,"11.0"," 8.0"
2016-06-23," 0.1","23.57155"
2016-06-23," 1.0","23.99270"
2016-06-23," 2.0","24.08980"
2016-06-23," 3.0","24.07590"
2016-06-23," 4.0","23.99300"
2016-06-23," 5.0","16.29790"
2016-06-23," 6.0","13.62990"
2016-06-23," 7.0","11.71200"
2016-06-23," 8.0"," 9.82140"
2016-06-23," 9.0"," 8.75130"
2016-06-23,"10.0"," 8.39150"
2016-06-23,"11.0"," 8.06020"
2016-06-23," 0.1","23.9"
2016-06-23," 1.0","23.9"
2016-06-23," 2.0","23.9"
2016-06-23," 3.0","23.9"
2016-06-23," 4.0","23.9"
2016-06-23," 5.0","17.6"
2016-06-23," 6.0","14.6"
2016-06-23," 7.0","12.3"
2016-06-23," 8.0"," 9.9"
2016-06-23," 9.0"," 8.9"
2016-06-23,"10.0"," 8.3"
2016-06-23,"11.0"," 8.1"
2016-06-26," 0.1","25.0914"
2016-06-26," 1.0","24.5738"
2016-06-26," 2.0","24.1981"
2016-06-26," 3.0","23.4898"
2016-06-26," 4.0","21.3788"
2016-06-26," 5.0","16.2884"
2016-06-26," 6.0","12.7116"
2016-06-26," 7.0","11.2546"
2016-06-26," 8.0"," 9.8079"
2016-06-26," 9.0"," 8.8525"
2016-06-26,"10.0"," 8.4633"
2016-06-26,"11.0"," 8.0911"
2016-06-26," 0.1","24.8"
2016-06-26," 1.0","24.4"
2016-06-26," 2.0","24.1"
2016-06-26," 3.0","23.7"
2016-06-26," 4.0","22.1"
2016-06-26," 5.0","18.1"
2016-06-26," 6.0","13.6"
2016-06-26," 7.0","11.7"
2016-06-26," 8.0","10.2"
2016-06-26," 9.0"," 9.0"
2016-06-26,"10.0"," 8.4"
2016-06-26,"11.0"," 8.1"
2016-06-28," 0.1","24.6053"
2016-06-28," 1.0","25.0295"
2016-06-28," 2.0","25.0359"
2016-06-28," 3.0","24.8191"
2016-06-28," 4.0","23.3250"
2016-06-28," 5.0","20.5051"
2016-06-28," 6.0","16.7888"
2016-06-28," 7.0","15.1172"
2016-06-28," 8.0"," 9.9138"
2016-06-28," 9.0"," 8.6670"
2016-06-28,"10.0"," 8.4185"
2016-06-28,"11.0"," 8.0672"
2016-06-28," 0.1","24.9"
2016-06-28," 1.0","24.9"
2016-06-28," 2.0","24.9"
2016-06-28," 3.0","24.8"
2016-06-28," 4.0","22.3"
2016-06-28," 5.0","17.7"
2016-06-28," 6.0","14.5"
2016-06-28," 7.0","12.0"
2016-06-28," 8.0","10.3"
2016-06-28," 9.0"," 8.9"
2016-06-28,"10.0"," 8.4"
2016-06-28,"11.0"," 8.1"
2016-06-30," 0.1","25.6058"
2016-06-30," 1.0","25.2953"
2016-06-30," 2.0","24.8785"
2016-06-30," 3.0","24.1871"
2016-06-30," 4.0","21.3184"
2016-06-30," 5.0","15.6954"
2016-06-30," 6.0","13.1127"
2016-06-30," 7.0","11.1511"
2016-06-30," 8.0"," 9.7300"
2016-06-30," 9.0"," 8.7395"
2016-06-30,"10.0"," 8.3570"
2016-06-30,"11.0"," 8.1426"
2016-06-30," 0.1","25.8"
2016-06-30," 1.0","25.2"
2016-06-30," 2.0","24.8"
2016-06-30," 3.0","24.3"
2016-06-30," 4.0","22.8"
2016-06-30," 5.0","17.6"
2016-06-30," 6.0","13.9"
2016-06-30," 7.0","11.8"
2016-06-30," 8.0","10.1"
2016-06-30," 9.0"," 8.9"
2016-06-30,"10.0"," 8.4"
2016-06-30,"11.0"," 8.1"
2016-07-07," 0.1","26.0149"
2016-07-07," 1.0","25.9044"
2016-07-07," 2.0","25.1246"
2016-07-07," 3.0","23.2979"
2016-07-07," 4.0","20.3772"
2016-07-07," 5.0","17.5809"
2016-07-07," 6.0","13.5431"
2016-07-07," 7.0","11.2111"
2016-07-07," 8.0"," 9.5719"
2016-07-07," 9.0"," 8.7104"
2016-07-07,"10.0"," 8.4101"
2016-07-07,"11.0"," 8.0185"
2016-07-07," 0.1","25.5"
2016-07-07," 1.0","25.4"
2016-07-07," 2.0","25.3"
2016-07-07," 3.0","23.6"
2016-07-07," 4.0","21.9"
2016-07-07," 5.0","18.2"
2016-07-07," 6.0","15.5"
2016-07-07," 7.0","12.0"
2016-07-07," 8.0","10.1"
2016-07-07," 9.0"," 8.9"
2016-07-07,"10.0"," 8.5"
2016-07-07,"11.0"," 8.2"
2016-07-14," 0.1","26.9835"
2016-07-14," 1.0","26.5884"
2016-07-14," 2.0","26.2121"
2016-07-14," 3.0","24.9425"
2016-07-14," 4.0","21.2548"
2016-07-14," 5.0","17.5020"
2016-07-14," 6.0","13.0232"
2016-07-14," 7.0","11.2343"
2016-07-14," 8.0"," 9.8093"
2016-07-14," 9.0"," 8.8195"
2016-07-14,"10.0"," 8.5654"
2016-07-14,"11.0"," 8.2183"
2016-07-14," 0.1","27.6"
2016-07-14," 1.0","27.1"
2016-07-14," 2.0","27.0"
2016-07-14," 3.0","26.2"
2016-07-14," 4.0","22.7"
2016-07-14," 5.0","20.0"
2016-07-14," 6.0","14.6"
2016-07-14," 7.0","11.9"
2016-07-14," 8.0","10.0"
2016-07-14," 9.0"," 8.9"
2016-07-14,"10.0"," 8.5"
2016-07-14,"11.0"," 8.2"
2016-07-21," 0.1","28.03885"
2016-07-21," 1.0","28.07440"
2016-07-21," 2.0","27.58610"
2016-07-21," 3.0","25.63660"
2016-07-21," 4.0","22.00680"
2016-07-21," 5.0","17.26420"
2016-07-21," 6.0","13.69190"
2016-07-21," 7.0","11.51320"
2016-07-21," 8.0"," 9.83680"
2016-07-21," 9.0"," 8.81120"
2016-07-21,"10.0"," 8.54060"
2016-07-21,"11.0"," 8.22200"
2016-07-21," 0.1","28.4"
2016-07-21," 1.0","28.4"
2016-07-21," 2.0","27.5"
2016-07-21," 3.0","26.0"
2016-07-21," 4.0","23.4"
2016-07-21," 5.0","19.2"
2016-07-21," 6.0","15.3"
2016-07-21," 7.0","12.4"
2016-07-21," 8.0","10.6"
2016-07-21," 9.0"," 9.2"
2016-07-21,"10.0"," 8.7"
2016-07-21,"11.0"," 8.3"
2016-07-24," 0.1","29.4323"
2016-07-24," 1.0","29.2099"
2016-07-24," 2.0","28.3710"
2016-07-24," 3.0","26.3451"
2016-07-24," 4.0","21.6842"
2016-07-24," 5.0","17.5582"
2016-07-24," 6.0","13.8632"
2016-07-24," 7.0","11.4884"
2016-07-24," 8.0"," 9.6180"
2016-07-24," 9.0"," 8.8948"
2016-07-24,"10.0"," 8.5150"
2016-07-24,"11.0"," 8.1889"
2016-07-24," 0.1","31.6"
2016-07-24," 1.0","29.5"
2016-07-24," 2.0","28.7"
2016-07-24," 3.0","27.6"
2016-07-24," 4.0","23.7"
2016-07-24," 5.0","19.6"
2016-07-24," 6.0","15.7"
2016-07-24," 7.0","12.7"
2016-07-24," 8.0","10.4"
2016-07-24," 9.0"," 9.4"
2016-07-24,"10.0"," 8.8"
2016-07-24,"11.0"," 8.3"
2016-07-28," 0.1","30.1595"
2016-07-28," 1.0","30.0816"
2016-07-28," 2.0","29.5923"
2016-07-28," 3.0","25.8888"
2016-07-28," 4.0","21.5947"
2016-07-28," 5.0","17.6227"
2016-07-28," 6.0","14.1241"
2016-07-28," 7.0","11.4341"
2016-07-28," 8.0"," 9.5882"
2016-07-28," 9.0"," 8.8645"
2016-07-28,"10.0"," 8.6185"
2016-07-28,"11.0"," 8.3452"
2016-07-28," 0.1","30.5"
2016-07-28," 1.0","30.0"
2016-07-28," 2.0","29.8"
2016-07-28," 3.0","27.4"
2016-07-28," 4.0","23.4"
2016-07-28," 5.0","19.5"
2016-07-28," 6.0","15.9"
2016-07-28," 7.0","12.8"
2016-07-28," 8.0","10.5"
2016-07-28," 9.0"," 9.0"
2016-07-28,"10.0"," 8.7"
2016-07-28,"11.0"," 8.4"
2016-08-04," 0.1","26.4"
2016-08-04," 1.0","26.3"
2016-08-04," 2.0","26.3"
2016-08-04," 3.0","26.3"
2016-08-04," 4.0","25.3"
2016-08-04," 5.0","21.1"
2016-08-04," 6.0","16.3"
2016-08-04," 7.0","13.3"
2016-08-04," 8.0","11.4"
2016-08-04," 9.0"," 9.7"
2016-08-04,"10.0"," 8.9"
2016-08-04,"11.0"," 8.5"
2016-08-11," 0.1","26.8593"
2016-08-11," 1.0","26.8486"
2016-08-11," 2.0","26.7885"
2016-08-11," 3.0","26.5940"
2016-08-11," 4.0","22.8739"
2016-08-11," 5.0","18.6387"
2016-08-11," 6.0","14.0410"
2016-08-11," 7.0","11.7723"
2016-08-11," 8.0","10.0555"
2016-08-11," 9.0"," 8.8786"
2016-08-11,"10.0"," 8.5520"
2016-08-11,"11.0"," 8.3306"
2016-08-11," 0.1","26.5"
2016-08-11," 1.0","26.0"
2016-08-11," 2.0","25.6"
2016-08-11," 3.0","24.9"
2016-08-11," 4.0","23.6"
2016-08-11," 5.0","20.5"
2016-08-11," 6.0","15.5"
2016-08-11," 7.0","12.7"
2016-08-11," 8.0","10.7"
2016-08-11," 9.0"," 9.2"
2016-08-11,"10.0"," 8.7"
2016-08-11,"11.0"," 8.4"
2016-08-18," 0.1","27.0012"
2016-08-18," 1.0","27.0234"
2016-08-18," 2.0","26.9861"
2016-08-18," 3.0","27.0792"
2016-08-18," 4.0","23.4864"
2016-08-18," 5.0","18.2633"
2016-08-18," 6.0","14.0335"
2016-08-18," 7.0","11.7512"
2016-08-18," 8.0"," 9.9001"
2016-08-18," 9.0"," 9.0542"
2016-08-18,"10.0"," 8.6738"
2016-08-18,"11.0"," 8.4636"
2016-08-18," 0.1","26.9"
2016-08-18," 1.0","26.9"
2016-08-18," 2.0","26.9"
2016-08-18," 3.0","26.9"
2016-08-18," 4.0","24.5"
2016-08-18," 5.0","21.2"
2016-08-18," 6.0","15.9"
2016-08-18," 7.0","12.8"
2016-08-18," 8.0","10.5"
2016-08-18," 9.0"," 9.3"
2016-08-18,"10.0"," 8.8"
2016-08-18,"11.0"," 8.5"
2016-08-23," 0.1","26.1061"
2016-08-23," 1.0","26.0835"
2016-08-23," 2.0","25.9633"
2016-08-23," 3.0","25.6164"
2016-08-23," 4.0","23.4328"
2016-08-23," 5.0","19.2235"
2016-08-23," 6.0","15.0040"
2016-08-23," 7.0","11.6803"
2016-08-23," 8.0"," 9.9155"
2016-08-23," 9.0"," 9.2921"
2016-08-23,"10.0"," 8.9192"
2016-08-23,"11.0"," 8.5158"
2016-08-23," 0.1","26.1"
2016-08-23," 1.0","25.8"
2016-08-23," 2.0","25.8"
2016-08-23," 3.0","25.6"
2016-08-23," 4.0","23.9"
2016-08-23," 5.0","20.2"
2016-08-23," 6.0","16.4"
2016-08-23," 7.0","12.5"
2016-08-23," 8.0","10.6"
2016-08-23," 9.0"," 9.7"
2016-08-23,"10.0"," 9.2"
2016-08-23,"11.0"," 8.8"
2016-09-06," 0.1","24.4416"
2016-09-06," 1.0","24.7741"
2016-09-06," 2.0","24.7606"
2016-09-06," 3.0","24.7629"
2016-09-06," 4.0","24.6976"
2016-09-06," 5.0","19.2401"
2016-09-06," 6.0","15.2194"
2016-09-06," 7.0","11.7998"
2016-09-06," 8.0"," 9.8760"
2016-09-06," 9.0"," 9.1936"
2016-09-06,"10.0"," 8.9355"
2016-09-06,"11.0"," 8.4327"
2016-09-06," 0.1","24.7"
2016-09-06," 1.0","24.7"
2016-09-06," 2.0","24.6"
2016-09-06," 3.0","24.6"
2016-09-06," 4.0","24.6"
2016-09-06," 5.0","21.2"
2016-09-06," 6.0","17.3"
2016-09-06," 7.0","13.2"
2016-09-06," 8.0","10.8"
2016-09-06," 9.0"," 9.6"
2016-09-06,"10.0"," 9.2"
2016-09-06,"11.0"," 8.8"
2016-09-16," 0.1","23.69040"
2016-09-16," 1.0","24.38920"
2016-09-16," 2.0","24.41810"
2016-09-16," 3.0","24.51740"
2016-09-16," 4.0","24.19135"
2016-09-16," 5.0","21.54620"
2016-09-16," 6.0","21.65850"
2016-09-16," 7.0","12.23490"
2016-09-16," 8.0","10.32700"
2016-09-16," 9.0"," 9.30640"
2016-09-16,"10.0"," 9.02330"
2016-09-16,"11.0"," 8.52900"
2016-09-17," 0.1","23.6446"
2016-09-17," 1.0","24.1108"
2016-09-17," 2.0","24.1239"
2016-09-17," 3.0","24.1135"
2016-09-17," 4.0","23.3136"
2016-09-17," 5.0","23.3307"
2016-09-17," 6.0","14.7529"
2016-09-17," 7.0","11.8863"
2016-09-17," 8.0","10.1613"
2016-09-17," 9.0"," 9.1305"
2016-09-17,"10.0"," 8.8595"
2016-09-17,"11.0"," 8.5554"
2016-09-27," 0.1","22.3727"
2016-09-27," 1.0","22.4719"
2016-09-27," 2.0","22.4547"
2016-09-27," 3.0","22.4143"
2016-09-27," 4.0","22.3920"
2016-09-27," 5.0","20.5515"
2016-09-27," 6.0","15.2124"
2016-09-27," 7.0","12.0962"
2016-09-27," 8.0","10.0974"
2016-09-27," 9.0"," 9.3846"
2016-09-27,"10.0"," 9.0248"
2016-09-27,"11.0"," 8.6638"
2016-09-27," 0.1","22.4"
2016-09-27," 1.0","22.4"
2016-09-27," 2.0","22.3"
2016-09-27," 3.0","22.3"
2016-09-27," 4.0","22.3"
2016-09-27," 5.0","22.2"
2016-09-27," 6.0","17.4"
2016-09-27," 7.0","14.2"
2016-09-27," 8.0","11.6"
2016-09-27," 9.0","10.1"
2016-09-27,"10.0"," 9.5"
2016-09-27,"11.0"," 9.1"
2016-10-11," 0.1","16.6438"
2016-10-11," 1.0","17.3864"
2016-10-11," 2.0","17.4447"
2016-10-11," 3.0","17.4365"
2016-10-11," 4.0","17.4219"
2016-10-11," 5.0","17.3946"
2016-10-11," 6.0","17.3118"
2016-10-11," 7.0","16.9044"
2016-10-11," 8.0","12.2037"
2016-10-11," 9.0","10.3692"
2016-10-11,"10.0"," 9.7842"
2016-10-11,"11.0"," 9.1435"
2016-10-11," 0.1","17.4"
2016-10-11," 1.0","17.4"
2016-10-11," 2.0","17.3"
2016-10-11," 3.0","17.3"
2016-10-11," 4.0","17.3"
2016-10-11," 5.0","17.3"
2016-10-11," 6.0","17.2"
2016-10-11," 7.0","17.0"
2016-10-11," 8.0","13.0"
2016-10-11," 9.0","11.1"
2016-10-11,"10.0","10.1"
2016-10-11,"11.0"," 9.4"
2016-10-25," 0.1","14.9"
2016-10-25," 1.0","14.9"
